name,genre_mean_weighted,number_of_movies,popularity_0,vote_average_0,budget_0,revenue_0,popularity_1,vote_average_1,budget_1,revenue_1,popularity_2,vote_average_2,budget_2,revenue_2
Tobin Bell,['Crime'],22.0,21.608857142857143,7.115857142857143,12285714.285714285,33678891.28571428,40.109428571428566,6.684571428571429,35028571.428571425,102999323.85714285,72.423,5.961,8412500.0,96473030.625
Matthew Rhys,['History'],4.0,14.534,7.172,30000000.0,82150642.0,12.923,6.504,0.0,2259680.0,6.2075,5.849,0.0,1158505.0
Dane Cook,['Romance'],10.0,15.161333333333333,5.118333333333333,40000000.0,40814700.0,17.143,5.6816666666666675,15000000.0,26322325.333333332,19.13625,6.2385,22500000.0,54577805.25
Susanna Thompson,['Mystery'],4.0,17.781,6.472,0.0,50021959.0,12.168,6.6,36000000.0,13323144.0,13.956,5.7805,32750000.0,37660432.0
Josh Peck,['Family'],12.0,11.367999999999999,6.049,10125000.0,20425832.0,27.72,5.95525,32500000.0,173464899.5,27.8915,5.94875,36000000.0,237166273.5
Jonathan Banks,['Family'],16.0,18.056,6.872999999999999,5700000.0,53724409.4,20.9122,6.055200000000001,15200000.0,102515291.6,15.029833333333334,6.0195,23613333.333333332,34041564.166666664
Albert Brooks,['Family'],13.0,13.516,6.5947499999999994,8250000.0,51918669.75,9.9195,6.3725,27000000.0,41055366.5,39.6558,6.5447999999999995,57050000.0,357851199.4
Christophe Lambert,['Science Fiction'],12.0,18.90925,6.1235,12000000.0,18672688.75,17.745,5.54875,17000000.0,41629834.5,11.30075,4.26075,16250000.0,4056341.75
Chris Browning,['Science Fiction'],7.0,13.094999999999999,6.301500000000001,27875000.0,35008110.0,7.6160000000000005,6.079,11500000.0,15103917.5,28.786999999999995,6.390333333333333,87666666.66666667,118691897.66666667
Robert Taylor,['Romance'],10.0,6.828,6.419,1231000.0,2418333.3333333335,13.075666666666665,6.5343333333333335,4369666.666666667,12080666.666666666,15.5735,6.298,24189500.0,57309754.75
Ralph Macchio,['Family'],10.0,25.874666666666666,7.225333333333334,6000000.0,56626461.666666664,28.768666666666665,6.548333333333333,12166666.666666666,72716273.0,4.832,4.920249999999999,2850000.0,118046.25
Mark Feuerstein,['Romance'],8.0,19.7755,6.4815000000000005,67500000.0,58866617.5,20.485,6.3115000000000006,39000000.0,192152990.5,20.33525,6.03825,29250000.0,85997925.25
Patrick St. Esprit,['Science Fiction'],5.0,13.601,5.868,30000000.0,58405313.0,20.597,7.126,15000000.0,76286096.0,23.703000000000003,6.578,55666666.666666664,137360923.33333334
Kim Coates,['Mystery'],18.0,24.224333333333334,5.998833333333334,47791666.666666664,97125063.33333333,26.995833333333334,5.8175,60666666.666666664,120091069.16666667,17.382333333333335,5.94,45966666.666666664,62798915.666666664
Edie Falco,['Science Fiction'],8.0,8.113,6.753,6600000.0,613662.0,18.3305,6.621499999999999,21500000.0,43046493.0,8.652000000000001,5.547750000000001,25416250.0,23441146.0
Bokeem Woodbine,['Science Fiction'],15.0,16.4966,6.8866,22200000.0,80041640.2,16.186799999999998,5.9636000000000005,25700000.0,21325746.0,22.811999999999998,6.538799999999999,44380000.0,77431473.2
Rafe Spall,['Mystery'],6.0,23.5465,6.879,3547000.0,15131046.0,22.878999999999998,7.1175,23500000.0,61318939.5,54.2555,6.967499999999999,125000000.0,506185517.0
Dominic Cooper,['Science Fiction'],7.0,12.4735,6.85,2000000.0,8672103.0,15.517,6.4254999999999995,8879884.5,27672149.0,25.894666666666666,6.794333333333333,55166666.666666664,137118561.0
Taye Diggs,['Romance'],11.0,12.240666666666668,6.506333333333333,10833333.333333334,30394537.333333332,14.974666666666666,6.181333333333334,18166666.666666668,31515087.666666668,14.8126,6.261,19400000.0,23960401.0
Max Thieriot,['Family'],7.0,22.820999999999998,5.8255,37000000.0,107794285.0,21.3115,6.1129999999999995,52500000.0,126473325.5,12.883666666666665,5.902,13966666.666666666,27815305.666666668
Debi Mazar,['Science Fiction'],23.0,21.646428571428572,6.795,24428571.42857143,32666737.14285714,11.730000000000002,5.754142857142858,12185714.285714285,20069008.14285714,14.333555555555556,5.948666666666667,29777777.777777776,35981310.222222224
Lynda Carter,['Family'],3.0,12.002,6.565,1200000.0,18492362.0,28.536,6.24,35000000.0,86369815.0,17.499,5.522,50000000.0,110803676.0
Tracy Middendorf,['Mystery'],4.0,29.546,6.427,8000000.0,57000000.0,11.756,6.488,50000000.0,46112640.0,30.665,6.6129999999999995,75000000.0,201452792.0
Jonathan Bennett,['Romance'],3.0,89.515,7.19,17000000.0,130126277.0,25.331,6.142,60000000.0,129181830.0,23.393,5.4,6000000.0,20543.0
Ariel Winter,['Mystery'],9.0,34.598,6.763333333333333,48333333.333333336,248872906.33333334,23.417666666666666,6.158666666666666,61666666.666666664,229272599.0,34.696666666666665,6.495000000000001,78333333.33333333,149429276.0
John Magaro,['War'],4.0,11.046,6.055,8000000.0,0.0,18.555,6.527,70000000.0,69766619.0,12.998000000000001,5.544499999999999,27500000.0,27417172.0
Stephen Graham,['Crime'],15.0,22.206799999999998,6.752800000000001,25760000.0,61130396.0,10.9044,6.4224000000000006,18176000.0,14368487.2,36.6178,6.045,94800000.0,245447221.0
Daniel Wu,['Action'],8.0,4.9435,6.4635,0.0,711630.0,27.176000000000002,6.527,55000000.0,40445476.0,9.8805,6.62425,3750000.0,3341731.5
Paul Johansson,['Romance'],9.0,8.898,5.314666666666667,15000000.0,12163296.0,35.342999999999996,6.808,22500000.0,72615999.66666667,13.953000000000001,5.995333333333334,10833333.333333334,15885565.333333334
Dee Wallace,['Family'],14.0,24.285,6.462999999999999,4682500.0,227704227.5,19.009999999999998,6.245750000000001,1750000.0,11798747.25,16.104166666666668,5.876333333333332,14333333.5,21127409.5
Danny Aiello,['Music'],13.0,35.306,7.5855,14925000.0,29682833.25,14.566999999999998,6.4190000000000005,19000000.0,38698941.5,25.502000000000002,6.8422,26600000.0,29206651.0
Michelle Pfeiffer,['Mystery'],32.0,21.5723,6.484999999999999,16450000.0,37687768.8,18.868199999999998,6.4691,40300000.0,97910251.3,21.508166666666668,6.484916666666667,42250000.0,78463635.0
Peter Sarsgaard,['Mystery'],16.0,16.5976,6.8244,32800000.0,38181149.8,18.9534,6.6656,37400000.0,86888426.2,22.453999999999997,6.083500000000001,62916666.666666664,100167074.33333333
Moon Bloodgood,['Family'],7.0,13.715,6.261,23500000.0,29933408.5,19.7615,6.304,42500000.0,75639427.5,12.640333333333333,5.267333333333333,25000000.0,6500518.0
Leslie Bibb,['Science Fiction'],10.0,18.099,6.177,38500000.0,84999698.66666667,49.28366666666667,6.610666666666667,51666668.333333336,196235816.66666666,25.173750000000002,6.16275,43250000.0,101555089.25
Tony Todd,['Science Fiction'],23.0,18.416999999999998,6.554857142857143,6885714.285714285,38409521.71428572,31.271857142857137,5.985,27035714.285714287,118954485.28571428,18.700222222222223,5.225666666666667,31688888.888888888,123693088.66666667
Jet Li,['Thriller'],20.0,17.205833333333334,6.871666666666666,2000000.0,10721161.0,25.799666666666667,6.445,51500000.0,103494834.5,38.23225,6.5973749999999995,55750000.0,153666036.75
Paul McGann,['TV Movie'],7.0,16.014499999999998,7.4079999999999995,17500000.0,34122444.5,32.2825,6.362500000000001,40000000.0,106836195.0,13.236666666666666,6.185333333333333,13333333.333333334,33846062.333333336
Embeth Davidtz,['War'],14.0,42.8525,7.532,22250000.0,101456989.75,22.127000000000002,6.5765,49000000.0,99065769.0,22.638333333333335,6.784166666666668,23833333.333333332,69429650.83333333
Patrick Bergin,['Crime'],8.0,13.811499999999999,5.4975000000000005,9500000.0,88693466.5,15.808,4.797499999999999,30000000.0,90230406.0,7.9505,5.55825,9670925.0,6951872.0
Tom Skerritt,['Romance'],22.0,28.616999999999997,6.811428571428571,9142857.142857144,88733260.57142857,12.688857142857144,5.955,6357142.857142857,23239967.285714287,21.795375,6.02175,38037500.0,103203919.5
Rebecca De Mornay,['Romance'],17.0,14.8064,6.1186,18340000.0,45553965.4,17.891399999999997,6.1706,15880000.0,37754075.6,31.564999999999998,6.328428571428572,27857142.85714286,111124629.57142857
Riley Keough,['Science Fiction'],3.0,14.477,6.452,10000000.0,2995811.0,17.153,6.189,6000000.0,5206.0,14.317,6.159,7000000.0,167221571.0
Claire Forlani,['Romance'],12.0,19.94625,5.93275,23750000.0,84339447.75,28.1755,6.210249999999999,44250000.0,45440770.5,11.0605,6.01775,5000000.0,1844063.25
Johnny Galecki,['Science Fiction'],9.0,29.359666666666666,6.223999999999999,15000000.0,109598758.0,12.972333333333331,6.039666666666666,8333333.333333333,43821796.0,12.977000000000002,6.287333333333333,37133333.333333336,80055879.0
Judd Hirsch,['Romance'],10.0,12.083,6.855999999999999,3000000.0,31388974.333333332,24.139333333333337,7.2059999999999995,52333333.333333336,289223479.0,26.7925,6.9,50750000.0,161676459.75
Natasha Henstridge,['Science Fiction'],7.0,22.2525,5.8355,30000000.0,82538293.0,25.066499999999998,5.8004999999999995,38150000.0,62768605.5,15.506666666666666,5.526666666666666,34333333.333333336,25648636.333333332
Katrina Kaif,['Romance'],9.0,10.213333333333333,6.397666666666667,633333.3333333334,20800000.0,8.940333333333333,5.230666666666667,10500000.0,17000000.0,11.644,5.9433333333333325,7636666.666666667,29876666.666666668
Elle Fanning,['Family'],11.0,19.122,6.517333333333333,29833333.333333332,87897117.33333333,26.477666666666668,7.053,63000000.0,167926171.33333334,20.842,6.186399999999999,41600000.0,86339105.8
Selena Gomez,['Family'],9.0,32.75066666666667,6.145666666666667,42666666.666666664,165194927.0,21.910666666666668,6.012999999999999,57400000.0,9097914.333333334,18.965666666666667,6.096,27666666.666666668,71822952.66666667
Lauren Ambrose,['Family'],4.0,17.955,6.444,35000000.0,0.0,18.79,6.239,10000000.0,25605015.0,7.4005,5.892,750000.0,701477.0
Darren McGavin,['Family'],11.0,12.707333333333333,6.535666666666667,2700000.0,12116666.666666666,12.728333333333333,6.364,10433333.333333334,24868565.333333332,14.735,5.7076,7100000.0,11161032.2
Scott Baio,['Family'],3.0,8.838,5.9,0.0,4400000.0,13.803,5.256,0.0,16897768.0,8.132,2.76,0.0,9109322.0
Kat Dennings,['Action'],9.0,18.008666666666667,6.246333333333333,16333333.333333334,64366343.666666664,22.77333333333333,6.027666666666666,25666666.666666668,71318996.0,10.645666666666667,6.4060000000000015,4166666.6666666665,11209256.333333334
Richard Chamberlain,['Romance'],6.0,17.517000000000003,6.8975,7405000.0,58629000.0,13.682,5.194000000000001,16750000.0,11378732.5,14.017999999999999,5.569,42500000.0,93776419.0
Harry Shum Jr.,['Romance'],4.0,37.761,6.688,23000000.0,150816700.0,9.391,5.702,14000000.0,21409028.0,23.698,7.0465,19500000.0,88977523.5
David Costabile,['Family'],6.0,84.7215,6.512499999999999,96500000.0,231247976.0,12.5125,5.9015,18500000.0,36462391.0,14.856000000000002,5.7765,26000000.0,68269231.0
Jean Reno,['Mystery'],26.0,32.3625,6.8568750000000005,36737962.875,132512010.0,16.817625,6.182375,31780000.0,35637311.875,28.7802,6.2259,52700000.0,129017930.2
Eric Mabius,['Romance'],7.0,8.1575,6.7105,3500000.0,960347.0,6.139,5.714,0.0,208185.5,18.381333333333334,5.989,6833333.333333333,26212142.0
Cindy Pickett,['Romance'],7.0,21.7735,6.7585,13000000.0,43068184.5,10.466,5.4575,8500000.0,7289718.0,16.205333333333332,6.035333333333334,5000001.666666667,22324321.333333332
Kristin Scott Thomas,['Thriller'],18.0,28.874166666666667,6.577333333333333,39233333.333333336,199494323.33333334,16.37383333333333,6.6271666666666675,17944833.333333332,30764786.0,15.394166666666669,6.468000000000001,14635460.0,23793302.5
Imogen Poots,['Mystery'],7.0,36.273,7.2405,34500000.0,98779856.5,13.5285,6.2675,7500000.0,2563321.0,19.421000000000003,6.5456666666666665,14000000.0,27534555.333333332
Ty Simpkins,['Science Fiction'],4.0,17.507,6.384,30000000.0,31200557.0,27.279,6.97,35000000.0,75981180.0,38.4495,7.0085,15750000.0,83659768.5
Pamela Reed,['Family'],11.0,13.129,6.572,15166666.666666666,12431729.666666666,12.574333333333334,5.605999999999999,10000000.0,77162168.66666667,13.496800000000002,6.1852,28600000.0,75307429.0
Warren Christie,['TV Movie'],5.0,3.955,3.6,1500000.0,0.0,9.066,4.6,6000000.0,0.0,15.577333333333334,5.2059999999999995,24333333.333333332,60845827.0
Christine Taylor,['Romance'],12.0,13.97125,6.02275,10325000.0,18491554.25,17.5505,6.11275,17500000.0,51382180.0,16.266750000000002,5.911249999999999,14000000.0,59263092.5
Kirk Douglas,['War'],20.0,13.996666666666668,7.364,1552365.3333333333,6020500.0,16.927,6.779333333333334,4776500.0,11420051.833333334,12.442625000000001,6.250500000000001,9312500.0,14366625.75
Dana Barron,['Romance'],3.0,39.241,7.118,15000000.0,61399552.0,22.343,5.7,5000000.0,6880310.0,8.7,5.463,8000000.0,1568258.0
Shawnee Smith,['Mystery'],16.0,17.6396,6.1052,18000000.0,25464831.6,44.3236,6.1042000000000005,31760000.0,141502247.0,64.51216666666666,6.248166666666666,27666666.666666668,120294790.0
Lauren Holly,['Romance'],12.0,8.67975,5.97475,16682857.5,6330182.75,20.205499999999997,6.381,23250000.0,91170824.0,23.0645,6.45275,37950000.0,127313629.25
Lenny Kravitz,['Science Fiction'],5.0,21.297,6.158,30000000.0,100491683.0,35.617,6.199,28000000.0,60780981.0,29.682,7.368333333333333,33000006.666666668,253903110.0
Ted Levine,['Mystery'],22.0,20.161571428571428,6.534428571428571,21714285.714285713,78457678.71428572,18.473000000000003,6.0917142857142865,68285714.28571428,108486954.28571428,22.925625,6.736625,55250000.0,87416217.25
Connie Nielsen,['Action'],14.0,21.7645,6.79125,35250000.0,46450284.5,27.03625,6.643750000000001,40725000.0,131627650.5,12.862,6.390166666666666,28383333.333333332,7629131.333333333
Angela Kinsey,['Romance'],3.0,12.471,5.679,35000000.0,69307224.0,15.137,4.9,35000000.0,36236710.0,8.897,6.249,0.0,22930.0
Parminder Nagra,['Romance'],3.0,15.753,6.304,3500159.0,76578641.0,25.337,6.4,31000000.0,27388767.0,10.219,5.331,0.0,11045966.0
Gregory Smith,['War'],7.0,20.044,6.2620000000000005,26000000.0,27341273.5,12.0595,6.09,29000000.0,6839456.5,11.141666666666666,6.140666666666667,35000000.0,23784986.333333332
Tatsuya Nakadai,['History'],5.0,37.63,8.451,2000000.0,346300.0,13.706,8.315,250000.0,0.0,16.438666666666666,7.1930000000000005,6291258.0,5286511.0
Meg Foster,['Science Fiction'],7.0,11.398,6.1785,0.0,15476898.5,18.7445,5.800000000000001,23500000.0,16520492.0,8.195,5.516666666666667,500000.0,2796821.3333333335
John Ortiz,['Romance'],12.0,14.76725,6.82475,46250000.0,113881809.25,22.27375,6.786499999999999,67875000.0,127159071.25,20.097,6.0322499999999994,38750000.0,131364228.25
Trey Parker,['Family'],6.0,9.638,6.470000000000001,7562500.0,1353176.0,21.384999999999998,6.6739999999999995,23000000.0,45082446.5,14.161,5.8575,24500000.0,29110724.5
Jonathan Tucker,['Horror'],12.0,16.94825,6.40175,13250000.0,49178617.25,23.592,5.67625,28875000.0,53847658.25,16.44825,6.43175,17500000.0,30379468.75
Alfred Molina,['Science Fiction'],28.0,22.011000000000003,6.2811111111111115,25888888.888888888,82785840.55555555,15.888444444444445,6.56,23833333.333333332,32712315.555555556,36.3336,6.3759,110500000.0,350766740.1
Tony Hale,['Family'],10.0,17.230333333333334,6.095,32000000.0,47118571.666666664,13.176666666666668,6.010333333333333,28666666.666666668,59460896.333333336,7.4342500000000005,6.055249999999999,8000000.25,10449461.0
Michael Biehn,['Science Fiction'],19.0,33.22333333333333,6.6845,17483333.333333332,66455310.833333336,17.172666666666668,5.7365,33333333.333333332,67906277.5,10.758142857142857,5.464285714285714,9000000.0,6583317.428571428
Terry Crews,['Crime'],22.0,34.39557142857143,6.240428571428572,44285714.28571428,84121362.85714285,34.74742857142858,6.082285714285715,19928571.42857143,64642703.71428572,29.992875000000005,6.1515,49312500.0,151977528.5
Annabella Sciorra,['Romance'],13.0,15.05125,6.169,9750000.0,34087523.25,7.884,6.22725,11625000.0,9208857.5,18.037399999999998,6.730199999999999,27280000.0,26298702.0
Taika Waititi,['War'],3.0,1.26,5.1,50000.0,0.0,12.441,7.352,0.0,9116968.0,38.939,5.166,200000000.0,219851172.0
Christopher Lloyd,['Science Fiction'],36.0,21.164666666666665,6.530083333333334,13880050.666666666,84353159.41666667,23.184166666666666,6.18825,24833333.333333332,63209430.583333336,15.831333333333333,5.8317499999999995,21416666.666666668,26624893.583333332
Rachel Nichols,['Science Fiction'],9.0,15.871666666666668,5.352333333333334,31428174.333333332,16951906.666666668,15.886666666666665,6.317666666666668,35166666.666666664,57200701.0,32.72,5.4190000000000005,103333333.33333333,132115177.33333333
Colin Firth,['Crime'],26.0,10.2485,6.6198749999999995,15438250.0,66379319.0,24.996125,6.416875,30250000.0,128330227.0,17.8882,6.3770999999999995,28000000.0,92574933.4
Bonnie Aarons,['Mystery'],7.0,31.663,6.989000000000001,27500000.0,80670494.5,8.346,3.5515,6750000.0,4810199.5,11.235,5.03,25666666.666666668,103550887.66666667
Pamela Adlon,['Science Fiction'],12.0,12.216,5.867,12550000.0,11226488.0,11.354500000000002,5.997999999999999,28000000.0,27530441.75,18.619,6.209,17000000.0,12895301.5
Sean Connery,['Science Fiction'],38.0,21.18233333333333,6.620333333333332,5021666.666666667,40059839.5,22.4675,6.592833333333334,17250000.0,79678118.33333333,21.512499999999996,6.223357142857141,47414285.71428572,134604697.07142857
Alan Alda,['Romance'],12.0,10.914000000000001,6.6755,8125000.0,24927001.5,15.762749999999999,6.2295,29250000.0,15212167.0,20.2475,6.309749999999999,42875000.0,143589512.75
Eartha Kitt,['Family'],4.0,17.922,5.66,40000000.0,70100000.0,13.795,6.024,12000000.0,0.0,55.056,7.1905,60000000.0,120367130.0
Jordana Brewster,['Crime'],6.0,14.3705,6.7405,26500000.0,123783623.0,18.624000000000002,6.0655,10250000.0,8490049.0,27.7185,6.4025,50500000.0,235264085.0
Vera Miles,['Thriller'],4.0,26.723,7.718,3750000.0,0.0,11.85,7.151,1200000.0,2000000.0,18.523,7.119,4100000.0,21362500.0
Sienna Guillory,['Family'],7.0,31.8985,6.6645,60000000.0,185831212.0,15.1455,5.448,25500000.0,64697417.5,16.659333333333333,5.8919999999999995,56666666.666666664,104030428.33333333
Dave Franco,['Mystery'],9.0,33.805,6.679666666666666,13608333.333333334,75134028.0,12.300666666666666,5.822,16333333.333333334,18178272.0,36.909666666666666,6.812666666666668,49000000.0,198103974.66666666
Stephen Lang,['Science Fiction'],18.0,9.533833333333332,6.2775,13783333.333333334,16557436.166666666,15.185999999999998,6.150500000000001,21166666.666666668,16958764.333333332,18.922666666666668,5.803166666666667,48966666.666666664,28018395.0
Jeremy Renner,['Mystery'],12.0,19.615499999999997,6.136749999999999,28831012.5,58317510.5,14.38925,6.473,13100000.0,19693663.0,39.208,6.89775,80000000.0,258807220.75
Saoirse Ronan,['Romance'],8.0,17.4955,6.756,27000000.0,70296559.5,25.2375,6.6899999999999995,60000000.0,55745194.0,19.670499999999997,6.48925,28000000.0,37847404.75
