name,popularity,popularity_0,vote_avg_0,year_of_release_0,budget_0,revenue_0,popularity_1,vote_avg_1,year_of_release_1,budget_1,revenue_1,popularity_2,vote_avg_2,year_of_release_2,budget_2,revenue_2,number_of_movies,popularity_beginning,vote_average_beginning,budget_beginning,revenue_beginning,popularity_middle,vote_average_middle,budget_middle,revenue_middle,popularity_end,vote_average_end,budget_end,revenue_end,Popularity (%)
Bruce Holman,15.413,22.425,6.461,1997.0,85000000.0,315156409.0,40.062,7.038,1997.0,105000000.0,121214377.0,78.965,8.44,1999.0,63000000.0,100853753.0,9.0,24.59766666666667,6.410333333333334,41666666.666666664,250378815.66666663,28.339333333333332,6.644000000000001,86666666.66666667,164360255.66666666,38.58266666666667,7.312333333333332,45166666.666666664,77810653.0,61.85775561908155
Joe Seneca,17.013,16.239,7.557,1979.0,8000000.0,106260000.0,13.989,7.271,1986.0,0.0,5738952.0,30.92,6.726,1988.0,19000000.0,8247943.0,8.0,16.024,7.5125,12000000.0,80118625.0,32.53,7.1195,11500000.0,18965761.0,21.4795,6.98725,25250000.0,53998464.5,61.85547254339696
Heather Langenkamp,21.353,46.832,7.323,1984.0,1100000.0,57000000.0,15.968,6.67,1987.0,4000000.0,44800000.0,27.882,6.424,1994.0,8000000.0,57000000.0,3.0,45.88,7.322,1100000.0,57000000.0,14.241,6.671,4000000.0,44800000.0,29.546,6.427,8000000.0,57000000.0,61.840546509476866
Asa Butterfield,55.695,64.138,7.851,2008.0,12500000.0,20416563.0,28.041,7.173,2011.0,170000000.0,185770160.0,239.034,8.292,0.0,0.0,0.0,5.0,58.242,7.851,12500000.0,20416563.0,28.42,5.845,150000000.0,0.0,29.822999999999997,6.680666666666667,105000000.0,134852824.0,61.833535426331004
Chris Browning,31.877,43.834,6.045,2009.0,200000000.0,371353001.0,35.707,6.779,2010.0,80000000.0,157107755.0,32.41,5.591,2011.0,163000000.0,174822325.0,7.0,13.095,6.301500000000001,27875000.0,35008110.0,7.616,6.079,11500000.0,15103917.5,28.786999999999995,6.390333333333333,87666666.66666667,118691897.66666669,61.83293273644909
Kym Whitley,14.416,16.105,5.991,2004.0,42000000.0,178311729.0,51.417,6.829,2011.0,135000000.0,245724603.0,21.064,6.772,2011.0,50000000.0,120081841.0,8.0,20.01,5.725,47500000.0,91567636.5,16.9065,6.6785,58000000.0,115703880.5,14.15675,6.4982500000000005,29725000.0,65977107.75,61.827863637018524
Kiele Sanchez,37.552,34.23,6.317,2009.0,14000000.0,22852638.0,21.856,4.9,2010.0,0.0,0.0,76.148,6.651,2014.0,9000000.0,111928365.0,3.0,14.098,5.324,55000000.0,65784503.0,14.966,6.23,0.0,69474661.0,24.45,6.3,14000000.0,22852638.0,61.82331619580171
Matt Ryan,17.321,15.48,7.292,2017.0,0.0,0.0,26.491,8.261,2020.0,0.0,0.0,58.662,7.804,0.0,0.0,0.0,3.0,24.542,6.921,6500000.0,11850214.0,10.691,6.788,0.0,16724933.0,13.869,6.406,5000000.0,3142154.0,61.81701531009013
Natalia Tena,30.616,146.843,7.686,2007.0,150000000.0,938212738.0,142.88,7.695,2009.0,250000000.0,933959197.0,158.527,8.104,2011.0,125000000.0,1341511219.0,6.0,66.1255,7.1705000000000005,88500000.0,533606369.0,69.6075,6.8475,126550000.0,466979598.5,121.165,7.952,187500000.0,1147908543.5,61.81447996792315
Peter O'Brien,19.32,6.031,6.1,2006.0,15000000.0,11992014.0,6.298,6.255,2009.0,150000000.0,373062864.0,10.117,7.842,2009.0,0.0,0.0,3.0,12.366,6.903,25000000.0,16900000.0,8.524,6.1,15000000.0,11992014.0,5.512,6.254,150000000.0,373062864.0,61.80760331864173
Sandy Duncan,17.14,9.748,5.754,1978.0,4000000.0,0.0,40.734,7.132,1981.0,12000000.0,29800000.0,23.321,6.568,1994.0,20000000.0,9771658.0,4.0,19.613,7.517,3600000.0,44785053.0,10.322,5.724,4000000.0,0.0,33.103,6.852,16000000.0,19785829.0,61.795556302177
Russell Hornsby,17.276,24.641,8.16,2018.0,23000000.0,34934009.0,60.333,7.02,2018.0,50000000.0,214215889.0,307.25,8.285,0.0,0.0,0.0,7.0,21.006500000000003,6.2605,35000000.0,191707029.5,12.804,5.9915,35000000.0,30673898.5,13.301333333333332,6.435,15000000.0,19331325.666666668,61.78919618355996
Alan Dale,18.726,56.328,6.0,2008.0,185000000.0,786636033.0,44.663,7.141,2012.0,0.0,0.0,41.798,7.669,2014.0,170000000.0,714766572.0,7.0,16.7135,5.764,67500000.0,59227742.5,31.936,6.069,122500000.0,423991915.0,22.72866666666667,6.524000000000001,50000000.0,104074499.33333331,61.78874624211753
Geoffrey Cantor,14.692,20.829,6.432,2012.0,42000000.0,46221189.0,15.532,5.913,2016.0,22000000.0,63647656.0,152.122,8.164,0.0,0.0,0.0,3.0,15.467,5.982,55000000.0,43042835.0,15.802,6.461,22000000.0,25806953.0,22.175,6.432,42000000.0,46221189.0,61.78722050218258
Jurnee Smollett,33.159,64.662,6.954,2020.0,75000000.0,205372791.0,38.012,5.815,2022.0,0.0,0.0,38.826,7.238,0.0,0.0,0.0,4.0,14.569,6.287,45000000.0,58620973.0,12.814,6.329,6000000.0,14842388.0,15.9505,7.116,22500000.0,35853497.5,61.78388505613066
Casey Kasem,16.363,48.575,7.47,1984.0,30000000.0,296187079.0,23.116,7.2,2005.0,0.0,0.0,45.277,7.845,0.0,45000000.0,90683916.0,4.0,11.591,6.577,14000000.0,16400000.0,16.157,7.176,6000000.0,5849647.0,19.592,6.5055,55000000.0,85902987.5,61.78333261870503
Sharlto Copley,14.498,36.444,7.426,2009.0,30000000.0,210819611.0,67.569,7.091,2014.0,180000000.0,758539785.0,48.831,6.776,2015.0,49000000.0,104399548.0,3.0,38.614,7.426,30000000.0,210819611.0,31.94,6.401,110000000.0,177238796.0,37.407,6.5,115000000.0,286140700.0,61.78212614282247
Mia Sara,27.088,35.185,6.22,1985.0,24500000.0,15502112.0,24.041,7.604,1986.0,6000000.0,70136369.0,17.423,5.994,1994.0,27000000.0,101646581.0,5.0,26.564,6.219,24500000.0,15502112.0,27.943,7.604,6000000.0,70136369.0,10.665,5.955000000000001,10666666.666666666,34868860.333333336,61.773649482249816
Eve Harlow,28.497,17.979,7.048,2007.0,7500000.0,232372681.0,70.785,5.824,2009.0,200000000.0,791217826.0,11.722,5.993,2012.0,18200000.0,0.0,3.0,22.514,7.048,7500000.0,232372681.0,47.673,5.9,16000000.0,31556061.0,63.551,5.824,200000000.0,791217826.0,61.762223677293235
Henry Czerny,16.033,78.892,6.969,1996.0,80000000.0,457731198.0,40.358,6.546,2005.0,19000000.0,145166804.0,36.61,7.062,2019.0,6000000.0,57615777.0,8.0,47.623000000000005,6.800000000000001,71000000.0,336809457.5,18.3285,6.577500000000001,24000000.0,7519030.5,26.21475,6.3180000000000005,50500000.0,120420795.25,61.761595945849386
Stephanie March,14.599,31.457,6.675,2005.0,110000000.0,487287646.0,14.668,6.189,2009.0,18500000.0,32406507.0,1325.174,7.957,0.0,15000000.0,0.0,3.0,9.318,5.525,35200000.0,37788228.0,38.372,6.676,110000000.0,487287646.0,16.105,6.189,18500000.0,32406507.0,61.74363091021328
Stephanie Erb,20.388,40.062,7.038,1997.0,105000000.0,121214377.0,36.539,6.658,2002.0,48000000.0,249348933.0,17.763,6.737,2006.0,22000000.0,13405595.0,4.0,12.099,6.913,0.0,6995302.0,46.071,7.038,105000000.0,121214377.0,14.549499999999998,5.9205000000000005,43500000.0,6702797.5,61.74345921629691
Zlatko Burić,14.782,9.949,7.2,2005.0,0.0,0.0,70.785,5.824,2009.0,200000000.0,791217826.0,30.889,7.115,2022.0,15600000.0,24733572.0,3.0,14.489,6.966,965000.0,0.0,19.76,6.623,18000000.0,5595327.0,63.551,5.824,200000000.0,791217826.0,61.71788135132583
Mark Linn-Baker,14.62,12.86,7.75,1979.0,9000000.0,40194067.0,9.438,6.788,2009.0,0.0,3037173.0,15.325,5.31,2010.0,120000000.0,48668907.0,5.0,15.735,7.747,9000000.0,40194067.0,8.737,7.1,12000000.0,2280148.0,9.496333333333334,6.329000000000001,40133333.333333336,17340032.333333332,61.71205747917416
Cooper Thornton,17.891,29.207,6.177,2011.0,50000000.0,149878437.0,87.603,7.892,2014.0,61000000.0,369330363.0,33.681,7.18,2016.0,60000000.0,240797623.0,7.0,24.0995,6.116,52500000.0,192419418.5,33.635999999999996,7.4,37500000.0,88070064.5,19.19633333333333,6.608666666666667,36333333.333333336,88127118.66666667,61.6972032917555
Traci Wolfe,20.866,36.396,7.287,1987.0,15000000.0,120207127.0,28.089,6.699,1992.0,35000000.0,321731527.0,25.795,6.58,1998.0,140000000.0,285444603.0,4.0,35.308,7.287,15000000.0,120207127.0,28.517,7.005,25000000.0,227853986.0,27.2755,6.638999999999999,87500000.0,303588065.0,61.694724800675324
Alison Folland,16.855,59.811,8.15,1997.0,10000000.0,225933435.0,11.797,7.443,1999.0,2000000.0,11540607.0,46.898,5.379,2008.0,60000000.0,163403799.0,9.0,26.086666666666662,6.884,21666666.666666668,85338596.0,14.412666666666668,7.047666666666667,21666666.666666668,31863830.666666668,23.784333333333333,6.336333333333333,37333333.333333336,100457741.66666669,61.67225003557818
Brian Libby,16.722,125.459,8.7,1994.0,25000000.0,28341469.0,70.64,8.508,1999.0,60000000.0,286801374.0,27.279,6.91,2007.0,18000000.0,57470220.0,12.0,11.27775,5.66475,3875000.0,15468286.0,46.933249999999994,7.32225,33750000.0,103799912.5,38.006,6.98075,65750000.0,225430891.25,61.66988691618936
Malcolm Goodwin,18.925,45.966,7.576,2007.0,100000000.0,266465037.0,144.208,7.797,0.0,0.0,0.0,271.29,8.017,0.0,0.0,0.0,7.0,25.432,6.687,79000000.0,153882264.5,10.578,6.300000000000001,34000000.0,10545849.5,12.875,5.427333333333334,6916666.666666667,215445.0,61.65678726716116
Ken Stott,15.547,84.855,7.343,2012.0,250000000.0,1021103568.0,73.041,7.572,2013.0,250000000.0,958400000.0,132.453,7.311,2014.0,250000000.0,956019788.0,6.0,11.469,6.3004999999999995,0.0,8504739.0,29.142000000000003,6.3565000000000005,60000000.0,120645822.0,36.306,6.5765,150000000.0,269574507.0,61.64216656943506
David Harbour,28.02,40.066,5.557,2019.0,50000000.0,55065289.0,89.461,7.293,2021.0,200000000.0,379751131.0,351.542,8.624,0.0,0.0,0.0,9.0,24.075333333333333,6.972666666666666,37000000.0,69822534.33333333,28.289,6.692666666666667,98333333.33333331,251124677.66666663,18.081,6.449000000000001,47333333.333333336,92270690.33333331,61.63582001603531
Kristen Cloke,14.83,62.273,6.582,2000.0,23000000.0,112880294.0,52.105,6.095,2011.0,47000000.0,157887643.0,32.432,7.273,2017.0,10000000.0,78966486.0,4.0,12.216,6.092,25000000.0,10736401.0,50.146,6.582,23000000.0,112880294.0,32.805499999999995,5.6295,28000000.0,89699247.0,61.63299303501478
Chad Lindberg,29.073,9.515,6.967,2001.0,38000000.0,207283925.0,43.714,7.576,2003.0,140000000.0,456758981.0,46.141,6.498,2010.0,2000000.0,572809.0,7.0,21.1345,6.939,42500000.0,63902987.0,4.868,5.417,21000000.0,103643034.0,25.336333333333332,6.146333333333334,22333333.333333332,35507694.333333336,61.63295731467739
Enrico Colantoni,24.639,19.898,7.061,1999.0,45000000.0,90683916.0,19.888,6.638,2011.0,60000000.0,137551594.0,13.461,6.607,2014.0,6000000.0,3485127.0,6.0,17.9375,6.044499999999999,48500000.0,63632982.0,22.555999999999997,7.07,72500000.0,163305234.0,15.1835,6.128,30000000.0,68787186.5,61.63145745189125
Nicole Muñoz,19.284,26.946,5.777,2005.0,100000000.0,333535934.0,17.292,5.612,2007.0,45000000.0,30822861.0,27.495,5.481,2010.0,48000000.0,112462508.0,7.0,26.7845,5.6945,72500000.0,182179397.5,25.110999999999997,6.5545,2500000.0,13654459.0,18.911666666666665,5.253666666666667,34333333.333333336,65408117.333333336,61.627714450358084
Kim Shaw,15.767,14.574,5.36,2009.0,58000000.0,85280250.0,25.167,6.469,2010.0,20000000.0,49779728.0,13.714,6.776,2016.0,313465.0,0.0,3.0,34.566,6.564,65000000.0,418765519.0,17.147,5.355,58000000.0,85280250.0,34.43,6.465,20000000.0,49779728.0,61.62324901860135
Mimi Kennedy,20.564,28.774,6.754,1992.0,55000000.0,149022650.0,19.577,6.356,2010.0,65000000.0,211780824.0,26.227,7.535,2011.0,17000000.0,151119219.0,9.0,21.063999999999997,6.809,23666666.666666668,58940883.333333336,14.635666666666664,6.428666666666667,25666666.666666668,90844825.66666669,22.34466666666667,6.563,37333333.333333336,139023135.33333334,61.60740394183874
Peter Andersson,14.852,24.946,7.522,2009.0,13000000.0,109421911.0,16.582,6.996,2009.0,4422952.0,67126795.0,60.74,5.847,2016.0,35000000.0,81093313.0,4.0,14.489,6.966,965000.0,0.0,23.295,7.522,13000000.0,109421911.0,15.338,7.0305,4211476.0,55312451.5,61.60012266986257
Aleisha Allen,20.898,33.406,7.074,2003.0,35000000.0,131095990.0,21.441,5.568,2005.0,32000000.0,97918663.0,15.892,5.727,2007.0,0.0,58400000.0,3.0,35.031,7.075,35000000.0,131095990.0,17.597,5.726,0.0,58400000.0,17.48,5.799,12000000.0,22939027.0,61.59177987453353
Gina Holden,18.061,26.946,5.777,2005.0,100000000.0,333535934.0,52.454,6.081,2006.0,25000000.0,118890272.0,123.717,5.989,2010.0,20000000.0,136151680.0,6.0,37.9905,5.929,62500000.0,226213103.0,19.047,5.6345,7000000.0,454423.5,85.6335,5.578,30000000.0,133221282.5,61.59007488417107
David Conrad,32.943,34.349,7.462,2000.0,32000000.0,82343495.0,22.156,6.476,2005.0,40000000.0,288485135.0,233.766,8.081,0.0,0.0,0.0,3.0,17.819,6.0,26000000.0,0.0,25.988,7.462,32000000.0,82343495.0,25.034,6.474,40000000.0,288485135.0,61.578627527286386
Connie Nielsen,31.047,78.587,8.21,2000.0,103000000.0,465361176.0,75.833,7.236,2017.0,149000000.0,822854286.0,63.275,8.004,2021.0,17000000.0,61779301.0,14.0,21.7645,6.79125,35250000.0,46450284.5,27.03625,6.643750000000001,40725000.0,131627650.5,12.862,6.390166666666666,28383333.333333332,7629131.333333333,61.57674501896567
Reed Birney,14.232,18.768,7.599,2008.0,55000000.0,113398237.0,29.321,6.649,2020.0,14000000.0,10550350.0,62.052,7.193,2022.0,35000000.0,79628200.0,6.0,17.320999999999998,6.0495,31500000.0,64019184.0,17.5565,5.7765,12625000.0,22701435.0,17.145,6.968999999999999,47500000.0,86719606.5,61.575282296999475
Lillo Brancato,15.51,44.884,7.85,1993.0,10000000.0,17287898.0,22.584,7.168,1995.0,53000000.0,157387195.0,21.909,7.01,1998.0,90000000.0,250649836.0,4.0,49.891,7.849,10000000.0,17287898.0,24.227,7.166,53000000.0,157387195.0,17.189,5.68,95000000.0,128876904.5,61.565945214052945
Victor Jory,16.451,30.607,8.0,1939.0,4000000.0,402352579.0,7.391,7.853,1962.0,500000.0,2500000.0,18.614,7.841,1973.0,12000000.0,53267000.0,3.0,31.706,7.967,4000000.0,402352579.0,17.646,6.57,7000000.0,0.0,24.424,7.84,12000000.0,53267000.0,61.56378165073336
Tony Sirico,16.274,66.571,8.466,1990.0,25000000.0,46835000.0,11.271,6.457,2016.0,30000000.0,43763247.0,268.152,8.615,0.0,120000.0,0.0,9.0,25.833333333333332,6.689,13333333.333333334,26848271.333333332,15.606666666666667,6.623666666666666,15000000.0,13549059.666666666,15.268666666666666,6.695,13333333.333333334,18516342.666666668,61.56099990397471
Stephanie Honoré,17.012,47.985,5.585,2009.0,40000000.0,186167139.0,56.39,7.344,2013.0,75000000.0,351723989.0,31.82,6.9,2015.0,50100000.0,153962963.0,4.0,39.219,5.585,40000000.0,186167139.0,26.982,6.1,25000000.0,10589102.0,50.294,6.7195,61000000.0,254805816.0,61.5530659036257
Amber Smith,18.724,24.852,7.786,1997.0,35000000.0,126216940.0,35.5,8.0,1999.0,15000000.0,356296601.0,12.18,6.316,2003.0,900000.0,77000000.0,9.0,8.04,6.276666666666666,22500000.0,14805209.0,23.026666666666667,7.418333333333333,26000000.0,174581446.66666666,15.804666666666668,5.863666666666667,9000000.0,22139674.333333332,61.548597027114454
Ali Suliman,19.736,22.132,6.624,2008.0,70000000.0,113280098.0,48.127,7.432,2013.0,40000000.0,149295601.0,158.314,7.707,0.0,0.0,0.0,4.0,9.677,6.934,2000000.0,3395627.0,20.037,6.685,70000000.0,86658558.0,12.8175,6.8759999999999994,38250000.0,57016953.0,61.54439525338991
Joe Turkel,19.952,22.704,8.277,1957.0,935000.0,0.0,62.998,8.219,1980.0,19000000.0,44781695.0,66.932,7.933,1982.0,28000000.0,41722424.0,11.0,16.21166666666667,7.506333333333333,1418333.3333333333,2666666.6666666665,13.219,6.732333333333333,5525000.0,7233333.333333333,28.1678,6.6762,13280000.0,17300823.8,61.538832920381424
Dylan Smith,14.928,51.906,7.176,2007.0,65000000.0,456082343.0,42.363,6.001,2012.0,125000000.0,198802074.0,31.915,5.51,2017.0,125000000.0,409231607.0,4.0,15.531,6.641,12000000.0,52223306.0,107.766,7.796,140000000.0,655011224.0,32.6385,5.99,100000000.0,212853045.5,61.52621433721924
Rob McElhenney,22.38,14.361,6.153,1997.0,90000000.0,140807547.0,276.052,8.29,0.0,0.0,0.0,49.843,7.316,0.0,0.0,0.0,3.0,16.068,6.153,90000000.0,140807547.0,17.12,6.433,70000000.0,56709981.0,13.727,6.8,35000000.0,0.0,61.50422647757398
Marsha Hunt,16.731,2.919,6.196,1944.0,0.0,0.0,7.579,6.727,1948.0,0.0,0.0,10.107,7.475,1971.0,1000000.0,0.0,3.0,0.767,6.0,240000.0,375000.0,10.712,7.475,1000000.0,0.0,25.487,6.068,36000000.0,160000000.0,61.50307394168277
Sharon Conley,17.779,53.921,7.692,2009.0,29000000.0,309208309.0,68.781,7.195,2012.0,75000000.0,694394724.0,27.235,7.122,2012.0,25000000.0,99357138.0,6.0,31.813,7.5895,20000000.0,173656852.0,41.962,6.775,70000000.0,453087774.0,18.6235,7.045999999999999,25000000.0,77684890.0,61.50285891897299
Stuart Rudin,16.278,16.584,8.343,1991.0,19000000.0,272742922.0,64.492,8.315,1994.0,16000000.0,45284974.0,22.675,5.781,2010.0,70200000.0,0.0,11.0,13.077333333333334,7.288,23000000.0,117237692.0,22.636666666666667,6.854666666666667,16333333.333333334,28912624.0,15.872800000000002,6.11,35240000.0,16179189.2,61.497553689119265
Patrick McGoohan,17.162,30.562,7.522,1979.0,8000000.0,43004381.0,57.256,7.935,1995.0,72000000.0,213216216.0,53.009,7.533,2002.0,140000000.0,109578115.0,8.0,12.948,6.4475,7250000.0,27839532.0,21.7265,7.122999999999999,6050000.0,28615128.5,36.01075,7.016749999999999,74250000.0,123090306.75,61.49267608574905
Gael García Bernal,18.308,24.247,7.627,2000.0,2000000.0,20908467.0,398.279,8.218,2017.0,175000000.0,800526015.0,51.331,6.378,2021.0,18000000.0,90146510.0,12.0,18.18875,6.7865,2500000.0,13631289.75,16.76025,7.2505,9000000.0,60696182.0,15.49475,6.3107500000000005,17750000.0,25822613.5,61.48828318043239
Sebastian Roché,20.953,29.02,6.888,2011.0,130000000.0,373993951.0,8.973,6.363,2013.0,0.0,0.0,34.545,6.322,2014.0,28000000.0,58834384.0,7.0,26.3205,6.7285,45000000.0,92984498.0,9.641,6.384,36000000.0,38357150.5,21.134,6.193666666666666,66666666.666666664,189929534.33333337,61.48731034491711
Irene Dunne,15.554,11.896,7.274,1937.0,600000.0,3000000.0,8.002,7.0,1940.0,921000.0,2057000.0,9.368,6.5,1941.0,0.0,0.0,4.0,12.045,5.486,1433000.0,1383000.0,12.634,7.3,600000.0,3000000.0,5.819999999999999,6.75,1774000.0,3710000.0,61.47502644033163
Liza Lapira,16.389,25.074,6.694,2008.0,35000000.0,159808370.0,10.101,6.679,2009.0,85000000.0,363164265.0,43.461,7.257,2011.0,50000000.0,145079584.0,7.0,19.2645,6.382,45000000.0,85382013.0,18.2695,6.6865000000000006,60000000.0,261486317.5,26.765333333333334,6.283,44000000.0,82417106.33333333,61.47097369674304
Lindsay Duncan,22.359,42.928,7.9,2013.0,12000000.0,87100449.0,32.233,7.471,2014.0,18000000.0,103215094.0,42.427,8.042,2017.0,7000000.0,40343446.0,3.0,8.428,6.654,0.0,17042.0,31.316,6.535,115000000.0,924317558.0,19.288,6.838,18000000.0,58878723.0,61.46305352317367
Sadie Sandler,25.212,60.274,6.955,2012.0,85000000.0,358375603.0,47.336,6.784,2015.0,80000000.0,473226958.0,28.757,6.281,2019.0,24000000.0,0.0,5.0,50.221,5.7,90000000.0,204313400.0,24.929,6.139,80000000.0,212874864.0,55.988,5.7956666666666665,79666666.66666667,212016522.66666663,61.45423662617913
Don Amendolia,14.647,11.782,7.505,1994.0,18000000.0,5887457.0,21.15,7.251,1995.0,20000000.0,50012507.0,19.671,7.642,1997.0,15000000.0,43101594.0,5.0,17.452,6.45,12000000.0,110996879.0,12.099,6.913,0.0,6995302.0,19.660666666666668,6.878333333333333,23333333.333333332,43297799.0,61.454156930783924
Maria Dizzia,22.328,12.313,6.272,2015.0,0.0,5261595.0,25.794,6.692,2017.0,25000000.0,84618541.0,7.139,7.042,2019.0,0.0,0.0,3.0,10.639,6.266,0.0,16937968.0,28.411,6.838,3500000.0,19504039.0,15.709,6.631,0.0,3538446.0,61.452085114586154
Eva Gabor,18.208,43.52,7.3,1970.0,4000000.0,55675257.0,28.3,6.753,1977.0,1200000.0,71215869.0,7.528,6.6,1990.0,37931000.0,47431461.0,7.0,9.474,6.411,1730000.0,4370000.0,14.8165,6.984500000000001,2074177.5,7723750.0,27.740333333333336,6.890333333333333,14377000.0,58107529.0,61.44933464507471
Brooke Bloom,16.836,55.056,6.521,2009.0,40000000.0,178866158.0,15.526,6.974,2011.0,40000000.0,55247881.0,24.379,7.751,2019.0,18000000.0,2300000.0,4.0,11.137,6.064,4000000.0,6101046.0,12.377,5.543,10000000.0,0.0,30.4215,6.745,40000000.0,117057019.5,61.44900908730666
Jack McBrayer,19.244,66.161,7.23,2010.0,69000000.0,533679475.0,79.249,7.331,2012.0,165000000.0,471222889.0,62.495,7.202,2018.0,175000000.0,529323962.0,7.0,21.302,6.4544999999999995,53750000.0,90641664.0,20.021,5.837,57500000.0,108828439.5,34.67333333333334,6.417666666666666,100000000.0,199391637.33333337,61.44310488970275
Sam Jaeger,20.558,24.774,7.474,2006.0,27000000.0,56308881.0,38.954,7.861,2013.0,23000000.0,47351251.0,61.022,7.429,2014.0,58800000.0,542307423.0,5.0,26.318,6.346,40000000.0,91753202.0,14.962,6.376,70000000.0,32287044.0,16.14766666666667,6.442,17333333.333333332,24767126.0,61.43499751170542
Anne Ramsey,27.566,39.947,7.519,1985.0,19000000.0,61389680.0,9.035,6.175,1986.0,0.0,8988731.0,12.703,6.184,1987.0,14000000.0,57915972.0,5.0,13.079,5.798,15000000.0,70687344.0,37.649,7.519,19000000.0,61389680.0,20.364666666666665,6.3870000000000005,15333333.333333334,42411087.0,61.426944879377515
Frank Sivero,17.501,164.432,8.71,1972.0,6000000.0,245066411.0,84.987,8.59,1974.0,13000000.0,102600000.0,66.571,8.466,1990.0,25000000.0,46835000.0,9.0,31.855,7.2573333333333325,12666666.666666666,63533333.333333336,25.936333333333337,6.295333333333333,9666666.666666666,30907215.333333332,15.094,6.278333333333333,34333333.333333336,62544427.0,61.41900936924919
Erik Per Sullivan,22.545,34.24,6.646,2002.0,50000000.0,119137784.0,101.536,7.825,2003.0,94000000.0,940335536.0,331.694,8.492,0.0,0.0,0.0,7.0,18.1905,6.302,20850000.0,59766393.5,66.747,7.234,72000000.0,529736660.0,24.304333333333332,6.097666666666666,48666666.666666664,36836984.333333336,61.41651684121837
Wilmer Valderrama,21.363,43.647,7.7,2020.0,200000000.0,141940042.0,239.832,7.626,2021.0,50000000.0,253000000.0,712.076,7.627,0.0,68000000.0,193921372.0,9.0,10.761,5.82,21333333.333333332,18929379.666666668,9.364333333333333,5.852999999999999,8666666.666666666,8155988.0,10.978666666666667,5.238,10333333.333333334,26375722.666666668,61.41417575605014
Aubrey Plaza,61.36,11.156,6.785,2012.0,750000.0,4424699.0,37.769,5.922,2016.0,11500000.0,94073028.0,31.221,5.981,2019.0,10000000.0,44902237.0,3.0,2.003,5.587,250000.0,245000.0,13.02,6.785,750000.0,4424699.0,71.409,7.031,200000000.0,743559607.0,61.39975160297908
