name,genre_ids,movies,popularity,genre_mean,genre_mean_weighted
Kim Jung-eun,"[[10751, 16, 35, 878], [12, 878], [16, 35, 10751]]","['Space Jam', 'Jurassic Park', 'Toy Story 2']","[30.49, 31.795, 100.562]","['Family', 'Animation', 'Comedy', 'Science Fiction']",['Family']
Jimmy Hawkins,"[[35, 18, 36], [16, 35, 10751], [28, 12, 16, 878, 53]]","['Ed Wood', 'Frankenweenie', '9']","[11.782, 31.213, 35.694]","['Comedy', 'Animation']",['Family']
Julian Sands,"[[35], [18, 10751]]","['Le Grand Chef 2: Kimchi Battle', 'Forever the Moment']","[5.317, 2.931]","['Comedy', 'Drama', 'Family']",['Family']
Ayça Ayşin Turan,"[[18, 10751, 14], [37], [18, 53, 10749]]","[""It's a Wonderful Life"", ""Winchester '73"", 'Caught']","[39.154, 12.898, 8.444]",['Drama'],['Family']
Ike Eisenmann,"[[18, 10749], [28, 18, 53], [27, 14, 28]]","['Leaving Las Vegas', 'Blood and Bone', 'Warlock']","[22.878, 32.04, 18.172]","['Drama', 'Action']",['Romance']
Camille Cottin,"[[10749, 35]]",['Make Me Believe'],[19.282],"['Romance', 'Comedy']",['Romance']
Renate Hess,"[[28, 12, 878, 53], [12, 10751, 14, 878, 53, 28], [12, 14, 878, 10751]]","['Star Trek II: The Wrath of Khan', 'Race to Witch Mountain', 'Return from Witch Mountain']","[16.348, 17.843, 12.087]","['Adventure', 'Science Fiction']",['Family']
Molly Parker,"[[28, 18, 10752, 10749, 53], [18, 80, 53], [35]]","['Allied', 'Stillwater', 'The Parisian B*']","[16.256, 30.038, 6.813]","['Drama', 'Thriller']",['War']
Bobby Brown,"[[35], [99, 18], [35]]","['Three Swedish Girls in Upper Bavaria', 'Ekstase - Der Prozeß gegen die Satansmädchen', 'Das Lustschloss im Spessart']","[18.921, 2.715, 1.164]",['Comedy'],['Comedy']
Charlie Day,"[[27, 80, 18], [12, 18]]","['1922', 'The Road']","[17.097, 21.158]",['Drama'],['Crime']
John Ennis,"[[35, 14], [10402, 99], [10402, 99]]","['Ghostbusters II', 'Whitney', 'Whitney: Can I Be Me']","[42.458, 13.234, 10.501]","['Music', 'Documentary']",['Music']
Clark Middleton,"[[35, 80], [16, 10751, 12, 14, 35], [28, 878, 12]]","['Horrible Bosses', 'The Super Mario Bros. Movie', 'Pacific Rim']","[27.095, 535.021, 73.085]","['Comedy', 'Adventure']",['Family']
Rachel Wilson,"[[80, 18, 9648, 53], [35, 10402], [28, 53]]","['Zodiac', 'Tenacious D in The Pick of Destiny', 'Cellular']","[47.886, 17.763, 20.11]",['Thriller'],['Mystery']
Mitch Pileggi,"[[18, 35], [28, 878, 18], [28, 80, 53]]","['Birdman or (The Unexpected Virtue of Ignorance)', 'Snowpiercer', 'Kill Bill: Vol. 2']","[32.233, 37.389, 34.399]","['Drama', 'Action']",['Science Fiction']
Iain De Caestecker,"[[27, 18, 53], [27, 80], [12, 35, 80, 878]]","['In the Tall Grass', 'Saw 3D', 'Austin Powers: The Spy Who Shagged Me']","[42.714, 123.717, 34.155]","['Horror', 'Crime']",['Science Fiction']
Greta Lee,"[[9648, 878, 53], [18, 9648, 878, 53]]","['The X Files', 'The X Files: I Want to Believe']","[21.052, 21.357]","['Mystery', 'Science Fiction', 'Thriller']",['Mystery']
Tony Leung Ka-fai,"[[27, 10752, 878], [14, 53, 18, 27]]","['Overlord', 'Lost River']","[26.951, 11.668]",['Horror'],['War']
Ray Nicholson,"[[28, 12, 16, 878], [16, 28, 12], [18, 10749]]","['Spider-Man: Into the Spider-Verse', 'Spider-Man: Across the Spider-Verse', 'Past Lives']","[138.792, 575.089, 65.973]","['Action', 'Adventure', 'Animation']",['Romance']
Jeff Daniels,"[[18, 10749], [18, 28], [18, 28, 36]]","['The Lover', 'Ashes of Time', 'Bodyguards and Assassins']","[34.499, 12.845, 13.789]",['Drama'],['Romance']
Elizabeth Daily,"[[53, 80, 18], [10749, 35], [80, 18, 9648]]","['Promising Young Woman', ""Something from Tiffany's"", 'The Outsider']","[24.127, 16.411, 10.31]","['Crime', 'Drama']",['Romance']
Mark Johnson,"[[18, 12, 878], [35], [10751, 35]]","['The Martian', 'Dumb and Dumber', '101 Dalmatians']","[55.049, 39.102, 35.989]",['Comedy'],['Family']
Santiago Cabrera,"[[16, 35, 10751], [12, 35, 18, 10751, 14]]","['Happy Feet', 'Babe: Pig in the City']","[45.488, 18.918]","['Comedy', 'Family']",['Family']
Jonathan Silverman,"[[10749, 18], [12, 10751, 14]]","['The Notebook', 'The Chronicles of Narnia: The Lion, the Witch and the Wardrobe']","[67.813, 143.871]","['Romance', 'Drama', 'Adventure', 'Family', 'Fantasy']",['Family']
Matthew Fox,"[[28, 12, 878]]",['Transformers: The Last Knight'],[66.4],"['Action', 'Adventure', 'Science Fiction']",['Science Fiction']
Veronica Ferres,"[[35, 80], [10751, 35], [35]]","[""Weekend at Bernie's"", ""Beethoven's Big Break"", ""Weekend at Bernie's II""]","[16.786, 12.923, 12.519]",['Comedy'],['Family']
Mathieu Carrière,"[[28, 18, 27, 878, 53], [18, 28, 53, 80]]","['World War Z', 'Vantage Point']","[86.196, 17.595]","['Action', 'Drama', 'Thriller']",['Science Fiction']
Philip Jackson,"[[27], [14, 18, 10749], [12, 18, 35]]","['Pay the Ghost', 'Ruby Red', 'Hector and the Search for Happiness']","[17.335, 22.607, 10.413]",['Drama'],['Romance']
Jason George,"[[18], [10749, 28, 12, 80, 9648], [18, 36]]","['Young Törless', 'Arsène Lupin', 'Luther']","[3.403, 14.159, 20.643]",['Drama'],['Romance']
Kelly Carlson,"[[18, 10749, 80], [18, 10749]]","['The Best Offer', 'My Week with Marilyn']","[11.956, 10.998]","['Drama', 'Romance']",['Romance']
Priyadarshini Rajkumar,"[[18, 53]]",['Kidnap'],[20.878],"['Drama', 'Thriller']",['Thriller']
Alexander Siddig,"[[28], [35, 10749], [12, 27, 28, 878]]","['The Marine', 'Made of Honor', 'Starship Troopers 2: Hero of the Federation']","[20.721, 16.435, 18.126]",['Action'],['Romance']
Shaun Cassidy,"[[53, 18], [28, 12, 80, 53], [28, 10749]]","['Kavan', 'Vikram', 'Achcham Yenbadhu Madamaiyada']","[4.952, 11.442, 3.846]","['Thriller', 'Action']",['Romance']
Isabel Glasser,"[[12, 28, 14], [12, 14, 28]]","['Reign of Fire', 'Clash of the Titans']","[17.252, 51.857]","['Adventure', 'Action', 'Fantasy']",['Action']
Octavia Spencer,"[[28, 37, 10770], [99, 35]]","['Once Upon a Texas Train', 'Your Studio and You']","[5.84, 2.327]","['Action', 'Western', 'TV Movie', 'Documentary', 'Comedy']",['TV Movie']
Chow Yun-fat,"[[12, 14, 18, 878, 10749], [18, 10402, 10749], [27, 878]]","['Forever Young', 'Pure Country', 'The Surgeon']","[13.145, 7.225, 1.791]","['Drama', 'Science Fiction', 'Romance']",['Romance']
Kristin Bauer,"[[18, 36], [18], [18, 14, 10749]]","['Hidden Figures', 'The Help', 'The Shape of Water']","[53.535, 59.509, 29.585]",['Drama'],['Romance']
Travis Bennett,"[[12, 18, 28, 10749], [12, 14, 28], [28, 12, 14, 878, 53]]","['Crouching Tiger, Hidden Dragon', ""Pirates of the Caribbean: At World's End"", 'Dragonball Evolution']","[24.608, 114.216, 30.846]","['Adventure', 'Action']",['Romance']
Adrienne La Russa,"[[18, 53], [35, 10749]]","['Nocturnal Animals', '50 First Dates']","[21.611, 38.714]","['Drama', 'Thriller', 'Comedy', 'Romance']",['Romance']
Candice King,"[[10749, 35], [35, 99]]","['You People', 'Jackass Forever']","[28.319, 24.907]",['Comedy'],['Romance']
Larry Joe Campbell,"[[18, 878], [18], [18, 53]]","['The Man Who Fell to Earth', 'The Conspiracy of Torture', 'Psychout for Murder']","[11.58, 5.173, 5.929]",['Drama'],['Science Fiction']
Debbie Rochon,"[[10749, 18], [35, 18, 10749]]","['After We Collided', 'Juno']","[135.108, 17.979]","['Romance', 'Drama']",['Romance']
Ava Kolker,"[[28, 878, 12], [14, 28, 35], [35, 10749]]","['Pacific Rim', 'R.I.P.D.', 'Hall Pass']","[73.085, 39.1, 22.366]","['Action', 'Comedy']",['Romance']
Adam Arkin,"[[27, 35], [35, 27], [80, 27, 53]]","['Poultrygeist: Night of the Chicken Dead', 'Citizen Toxie: The Toxic Avenger IV', 'American Nightmare']","[6.389, 8.882, 5.329]",['Horror'],['Horror']
Marc Anthony,"[[35], [27, 9648, 53], [16, 10749, 10751, 35, 14]]","['Scary Movie 5', 'Insidious: The Last Key', 'Red Shoes and the Seven Dwarfs']","[67.792, 82.271, 45.872]",['Comedy'],['Mystery']
Clarke Peters,"[[35, 18, 10749], [27, 53], [18, 53]]","['Hitch', 'Halloween H20: 20 Years Later', 'Pig']","[25.515, 25.65, 22.137]","['Drama', 'Thriller']",['Romance']
Felicity Kendal,"[[28, 18, 53], [18, 10749], [18]]","['Man on Fire', 'Big Night', 'Bringing Out the Dead']","[40.443, 7.521, 13.45]",['Drama'],['Romance']
Darby Hinton,"[[80, 18], [28, 53], [35, 10751]]","['Three Billboards Outside Ebbing, Missouri', 'John Wick', 'Marley & Me']","[28.432, 58.857, 24.261]","['Crime', 'Drama', 'Action', 'Thriller', 'Comedy', 'Family']",['Family']
Maurice LaMarche,"[[16, 878, 10751]]","[""We're Back! A Dinosaur's Story""]",[14.739],"['Animation', 'Science Fiction', 'Family']",['Family']
Carel Struycken,"[[28, 12, 35, 80], [9648, 53, 878], [27, 878]]","['Malibu Express', 'The Return', 'Without Warning']","[8.648, 6.668, 10.012]",['Science Fiction'],['Mystery']
Sherry Stringfield,"[[16, 10751, 12, 14], [16, 12, 10751, 35]]","['Frozen', 'Zootopia']","[127.504, 107.499]","['Animation', 'Family', 'Adventure']",['Family']
Keir Dullea,"[[28, 12, 35, 878], [35, 14], [27, 53]]","['Men in Black', 'The Addams Family', ""Gerald's Game""]","[68.458, 56.23, 20.11]",['Comedy'],['Science Fiction']
Dar Salim,"[[99], [27, 53]]","['Going Clear: Scientology and the Prison of Belief', 'The Stepfather']","[9.142, 12.824]","['Documentary', 'Horror', 'Thriller']",['Documentary']
Jemma Redgrave,"[[878, 9648, 12], [27, 9648, 53], [53, 878]]","['2001: A Space Odyssey', 'Black Christmas', '2010']","[52.52, 24.738, 22.021]","['Science Fiction', 'Mystery', 'Thriller']",['Mystery']
Chin Han,"[[10752, 28, 53], [28, 53], [12, 18, 28]]","[""Guy Ritchie's The Covenant"", 'Darkland: The Return', 'Exodus: Gods and Kings']","[178.359, 199.847, 62.469]",['Action'],['War']
Navi Rawat,"[[18, 10749, 35], [878, 12], [18, 10749]]","['Love & Friendship', 'Doctor Who: The Day of the Doctor', 'Howards End']","[9.024, 13.29, 17.72]","['Drama', 'Romance']",['Romance']
Charlotte Cornwell,"[[18, 28, 80, 53], [28, 53, 12], [878, 18, 28]]","['The Dark Knight', 'Skyscraper', 'Ghost in the Shell']","[127.121, 26.972, 39.593]",['Action'],['Science Fiction']
Dania Ramirez,"[[28, 27, 53, 35], [27, 53], [18]]","['Feast', 'The Collection', 'House of Sand and Fog']","[14.402, 16.464, 12.082]","['Horror', 'Thriller']",['Thriller']
Wang Zirui,"[[53, 28, 10749, 878, 12], [12, 18], [35, 10749]]","['The Saint', 'White Hunter, Black Heart', 'Couples Retreat']","[12.686, 9.959, 35.008]","['Romance', 'Adventure']",['Romance']
Jon Morrison,"[[27, 878, 53], [80, 28, 53], [12, 28, 878, 53]]","['Quarantine', 'Premium Rush', 'X-Men: The Last Stand']","[20.101, 18.675, 1.799]",['Thriller'],['Science Fiction']
Allan Wasserman,[],[],[],[],[]
Alp Navruz,"[[80, 18], [18]]","['Sweet Sixteen', 'Nil by Mouth']","[6.946, 7.542]",['Drama'],['Crime']
Mo Collins,"[[14, 18, 35, 10749, 10751], [35, 18], [10749, 18, 35]]","['Big', 'Funny People', 'Cocktail']","[37.096, 14.188, 19.398]","['Drama', 'Comedy']",['Romance']
Nash Edgerton,[],[],[],[],[]
Skylar Astin,"[[35], [35, 10749]]","['Dirty Grandpa', 'The 40 Year Old Virgin']","[37.769, 32.556]",['Comedy'],['Romance']
Javier Botet,"[[53, 878, 27], [12, 28, 53, 878], [53, 9648, 18]]","['The Invisible Man', 'The Matrix Reloaded', 'The Gift']","[23.281, 46.779, 16.952]",['Thriller'],['Mystery']
John Turturro,"[[35], [35, 10402, 10749], [35, 10402]]","['21 & Over', 'Pitch Perfect', 'Pitch Perfect 2']","[14.834, 38.095, 34.046]",['Comedy'],['Music']
Al Leong,"[[27, 9648, 53], [14, 53, 28, 12, 27], [27, 14]]","['Slender Man', 'The Mummy', 'It']","[23.594, 31.915, 103.888]",['Horror'],['Mystery']
Benjamin Wilkinson,"[[28, 878, 12], [12, 35, 80], [80, 9648, 53]]","['Transformers: Dark of the Moon', 'O Brother, Where Art Thou?', 'The Batman']","[15.91, 27.295, 152.064]","['Adventure', 'Crime']",['Mystery']
Dexter Fletcher,"[[28, 53], [12, 35, 878], [12, 28, 35, 53, 80]]","['Die Hard', ""Bill & Ted's Excellent Adventure"", 'Lethal Weapon']","[55.465, 19.504, 36.396]","['Action', 'Thriller', 'Adventure', 'Comedy']",['Science Fiction']
Barry Livingston,"[[28, 12, 35], [12, 878], [53, 27]]","['Deadpool', 'The Adam Project', 'Grave Encounters']","[111.887, 44.149, 16.544]",['Adventure'],['Science Fiction']
Alexis Dziena,"[[35, 80], [28, 80], [18, 36]]","['Lock, Stock and Two Smoking Barrels', 'Kick-Ass', 'The Elephant Man']","[13.875, 46.153, 20.903]",['Crime'],['Crime']
Kiersten Warren,"[[18], [35, 80, 18], [35, 80]]","['The Social Network', 'War Dogs', 'Horrible Bosses']","[42.955, 32.957, 27.095]","['Drama', 'Comedy', 'Crime']",['Crime']
Chelan Simmons,"[[12, 10749, 35], [35, 10402, 18], [35, 18, 9648, 10749]]","[""Fool's Gold"", ""Nick and Norah's Infinite Playlist"", 'Broken Flowers']","[21.644, 12.595, 11.272]",['Comedy'],['Romance']
Yeong Ah,"[[878, 18], [28, 12, 878], [35, 14, 10749]]","['Bicentennial Man', 'Independence Day', '13 Going on 30']","[25.933, 49.32, 35.245]",['Science Fiction'],['Romance']
Jimmie Walker,"[[27, 9648], [35, 27], [12, 14, 10751]]","['Final Destination 3', 'Tucker and Dale vs. Evil', 'Percy Jackson & the Olympians: The Lightning Thief']","[52.454, 27.979, 63.733]",['Horror'],['Family']
Arden Cho,"[[10749], [10749], [18, 10749]]","['A Delicious Flight', 'Young Mother 3', ""Mom's Friend""]","[53.812, 23.022, 42.509]",['Romance'],['Romance']
Christopher Gorham,"[[35, 10751, 12], [35], [878, 28]]","['Home Alone 2: Lost in New York', 'Airplane!', 'The Guyver']","[110.63, 31.624, 9.079]",['Comedy'],['Family']
Dan Castellaneta,"[[10749, 35]]",['The Break-Up'],[20.572],"['Romance', 'Comedy']",['Romance']
Paul Lieberstein,"[[878, 28, 16, 12], [16, 28]]","['Justice League: Throne of Atlantis', 'Justice League: War']","[59.527, 16.873]","['Action', 'Animation']",['Science Fiction']
Diablo Cody,"[[16, 35, 10751], [18]]","['The Simpsons Movie', 'The Pursuit of Happyness']","[79.84, 41.296]","['Animation', 'Comedy', 'Family', 'Drama']",['Family']
Jane March,[],[],[],[],[]
Zeng Li,"[[35, 18, 10749], [27, 35], [35, 18]]","['Juno', ""Jennifer's Body"", 'Tully']","[17.979, 43.103, 14.247]",['Comedy'],['Romance']
Beril Pozam,"[[18, 10749], [10749, 53, 9648], [12, 14, 28]]","['The Lover', 'Color of Night', 'Clash of the Titans']","[34.499, 23.841, 51.857]",['Romance'],['Romance']
Michael Rispoli,[],[],[],[],[]
Grace Van Dien,"[[18, 35, 14]]",['Oh Belinda'],[20.882],"['Drama', 'Comedy', 'Fantasy']",['Comedy']
Nicola Stapleton,"[[28, 80], [80, 53, 28], [28, 80, 35]]","['Kick-Ass', 'The Taking of Pelham 1 2 3', 'Pain & Gain']","[46.153, 18.041, 42.652]","['Action', 'Crime']",['Crime']
Gordon Jackson,"[[18], [28, 878, 10770], [27, 28]]","['Lady Driver', 'San Andreas Quake', 'V for Vengeance']","[9.072, 7.437, 27.767]",['Action'],['TV Movie']
Jeffrey Combs,"[[12, 28, 53], [10751, 14], [35, 37]]","['Octopussy', 'Hansel and Gretel', 'A Fistful of Fingers']","[37.282, 11.774, 5.164]","['Adventure', 'Action', 'Thriller', 'Family', 'Fantasy', 'Comedy', 'Western']",['Family']
Conleth Hill,"[[12, 18, 36, 53, 10752], [53, 9648], [12, 18, 36]]","['The Great Escape', 'The Ipcress File', 'Mutiny on the Bounty']","[54.8, 12.027, 11.816]","['Adventure', 'Drama', 'History', 'Thriller']",['War']
Marcia Bennett,"[[878, 35, 27], [27, 878], [53, 27]]","['Re-Animator', 'From Beyond', 'Would You Rather']","[18.276, 13.781, 14.46]",['Horror'],['Science Fiction']
Steve Lawrence,"[[35, 10749], [53, 36, 18]]","['Whatever Works', 'Official Secrets']","[14.602, 24.096]","['Comedy', 'Romance', 'Thriller', 'History', 'Drama']",['Romance']
David Wilmot,"[[10751, 14, 35], [35, 10749, 18], [18]]","[""Mr. Magorium's Wonder Emporium"", 'Serendipity', 'The Hurricane']","[12.947, 17.014, 15.545]","['Comedy', 'Drama']",['Romance']
Richie Jen,"[[53, 80], [10402, 35, 28, 80], [80, 18, 53]]","[""Ocean's Eleven"", 'The Blues Brothers', 'The Yards']","[38.159, 23.516, 12.293]",['Crime'],['Music']
Michael Madsen,"[[14, 12, 10751], [28, 35, 53, 80], [18, 10749, 36]]","['Fantastic Beasts: The Crimes of Grindelwald', 'The Guard', 'Anna Karenina']","[43.457, 12.553, 19.319]","['Fantasy', 'Adventure', 'Family', 'Action', 'Comedy', 'Thriller', 'Crime', 'Drama', 'Romance', 'History']",['Family']
Lou Ferrigno Jr.,"[[28, 18, 53, 80], [18, 80, 53, 28], [28, 53]]","['Breaking News', 'Trivisa', 'The Sniper']","[7.325, 8.534, 13.891]","['Action', 'Thriller']",['Thriller']
Dree Hemingway,"[[80, 53], [28, 80, 53], [28, 80]]","['Reservoir Dogs', 'Kill Bill: Vol. 2', 'Kill Bill: Vol. 1']","[37.956, 34.399, 43.288]",['Crime'],['Crime']
Allen Payne,"[[28, 12, 53], [27, 9648, 53], [28, 878, 10770]]","['Blackout', 'Dreamcatcher', 'Earthfall']","[37.244, 10.694, 6.302]","['Action', 'Thriller']",['Mystery']
Brigitte Kingsley,"[[18], [35, 18, 9648], [35, 18]]","['Starlet', ""While We're Young"", 'The Disaster Artist']","[9.985, 9.216, 15.703]",['Drama'],['Mystery']
Nicolas Coster,"[[35, 27], [28, 12, 18, 53], [53, 80, 18]]","['Vampire in Brooklyn', 'The Perfect Storm', 'New Jack City']","[11.143, 22.251, 9.307]","['Drama', 'Thriller']",['Thriller']
Ice-T,"[[878, 53], [10749, 10751, 10770], [10770, 10749]]","['Frequency', 'Christmas with a View', 'Home for Harvest']","[22.32, 27.563, 7.582]","['Romance', 'TV Movie']",['TV Movie']
Chloe Bennet,"[[18, 36, 9648, 53], [35], [18, 36, 10749]]","[""All the President's Men"", 'Stir Crazy', 'Reds']","[17.818, 20.401, 10.37]","['Drama', 'History']",['Mystery']
Jennifer Lyons,"[[878, 53, 12, 28], [53, 80, 18]]","['Johnny Mnemonic', 'New Jack City']","[18.213, 9.307]",['Thriller'],['Science Fiction']
John Phillip Law,"[[10751, 16, 12, 35], [12, 16, 10751]]","['Abominable', 'Tinker Bell and the Legend of the NeverBeast']","[29.9, 54.925]","['Family', 'Animation', 'Adventure']",['Family']
James D'Arcy,"[[28, 12, 14], [35, 10749], [35, 27]]","['The Amazing Spider-Man', ""Can't Hardly Wait"", 'Transylmania']","[90.379, 16.32, 4.512]",['Comedy'],['Romance']
Leo Gordon,"[[878, 12, 35], [28, 12, 18, 14, 10751], [80, 28, 35]]","['Barbarella', 'The Golden Voyage of Sinbad', 'Danger: Diabolik']","[21.529, 21.078, 12.214]","['Adventure', 'Comedy', 'Action']",['Family']
Olivier Rabourdin,"[[12, 18, 10752], [18, 878]]","['Master and Commander: The Far Side of the World', 'Cloud Atlas']","[25.987, 85.31]",['Drama'],['War']
Dave Filoni,"[[35, 37], [28, 12, 35, 18, 37], [16, 14, 878]]","['My Name Is Nobody', 'Maverick', 'Fire and Ice']","[14.635, 18.924, 18.734]","['Comedy', 'Western']",['Science Fiction']
Ashley Eckstein,"[[28, 53], [28, 80, 53], [9648, 53, 18]]","['Taken', 'Taken 2', 'Black Box']","[97.172, 67.555, 18.678]",['Thriller'],['Mystery']
Teri Reeves,[],[],[],[],[]
David Yates,"[[16, 28, 878, 12], [12, 28, 878]]","['Star Wars: The Clone Wars', 'Star Wars: The Rise of Skywalker']","[18.903, 61.339]","['Action', 'Science Fiction', 'Adventure']",['Science Fiction']
Brady Noon,"[[10749, 35], [27], [28]]","['The 10 Year Plan', 'Island Zero', 'Black Site Delta']","[11.042, 3.998, 2.878]","['Romance', 'Comedy', 'Horror', 'Action']",['Romance']
Dameon Clarke,"[[14, 12], [12, 14], [12, 14]]","['Harry Potter and the Deathly Hallows: Part 2', 'Harry Potter and the Order of the Phoenix', 'Harry Potter and the Half-Blood Prince']","[158.527, 146.843, 142.88]","['Fantasy', 'Adventure']",['Fantasy']
Sarah Roemer,"[[35], [16, 35, 10751], [16, 35, 28, 878]]","['Good Boys', 'Diary of a Wimpy Kid', 'Teenage Mutant Ninja Turtles: Mutant Mayhem']","[36.426, 29.415, 352.58]",['Comedy'],['Family']
Gloria Reuben,"[[35, 80, 18, 10749], [16, 878, 53], [10751, 35]]","['I Love You Phillip Morris', 'A Scanner Darkly', 'Secondhand Lions']","[14.006, 15.096, 16.012]",['Comedy'],['Family']
Joy Harmon,"[[18, 10751], [53, 18, 9648], [35]]","[""Hachi: A Dog's Tale"", 'Disturbia', 'Fired Up!']","[51.84, 19.083, 20.582]",['Drama'],['Family']
Brit Marling,"[[18, 10749], [53, 878, 28, 80], [36, 18]]","['The Longest Ride', 'Timecop', 'Lincoln']","[21.404, 17.423, 17.255]",['Drama'],['Romance']
John Hawkes,"[[80, 18], [878], [18]]","['Cool Hand Luke', 'Village of the Giants', 'The Man in the Gray Flannel Suit']","[16.398, 2.924, 7.433]",['Drama'],['Science Fiction']
Kendall Cross,"[[878, 18], [18, 878]]","['I Origins', 'Another Earth']","[23.947, 12.395]","['Science Fiction', 'Drama']",['Science Fiction']
Ulrich Matthes,"[[12, 18, 36], [80, 18], [9648, 53]]","['Everest', 'Three Billboards Outside Ebbing, Missouri', 'Identity']","[26.88, 28.432, 23.809]",['Drama'],['Mystery']
Robert Preston,"[[878, 53], [14, 18, 10751], [12, 28, 878]]","['The Butterfly Effect', '16 Wishes', 'X2']","[42.621, 17.872, 1.931]",['Science Fiction'],['Family']
Anna Chlumsky,"[[18, 36, 10752], [18, 10752, 36], [18, 36]]","['Downfall', 'A Hidden Life', 'Munich: The Edge of War']","[15.985, 14.851, 13.428]","['Drama', 'History']",['War']
Atsuko Yuya,"[[12, 878, 28], [35, 10751, 10402, 10749], [35, 10402, 10749]]","['The Last Starfighter', 'The Music Man', 'Victor/Victoria']","[17.231, 10.322, 12.809]","['Comedy', 'Music', 'Romance']",['Romance']
Diane Franklin,"[[35, 18]]",['My Girl'],[30.26],"['Comedy', 'Drama']",['Comedy']
