name,genre_mean_weighted,number_of_movies
Armin Shimerman,['Mystery'],8.0
Lisa Arch,['Mystery'],2.0
John Doman,['TV Movie'],8.0
Harold Ramis,['Family'],15.0
Lucas Bryant,['Action'],1.0
Ron Melendez,['Romance'],1.0
Jim Broadbent,['Mystery'],36.0
Kirsten Nelson,['Romance'],3.0
Maïwenn,['Family'],3.0
Margaret Cho,['Science Fiction'],8.0
Lamont Johnson,['Family'],4.0
Kevin Grevioux,['Mystery'],12.0
Tim McMullan,['Family'],8.0
Debi Derryberry,['TV Movie'],17.0
Oliver Hudson,['TV Movie'],3.0
Frank Dillane,['Science Fiction'],2.0
Thierry Neuvic,['Mystery'],5.0
Teach Grant,['Romance'],1.0
Pat Fraley,['Adventure'],9.0
Edison Chen,['Romance'],8.0
Vicky Krieps,['Family'],2.0
Ryan Simpkins,['Crime'],4.0
Ron Eldard,['Science Fiction'],10.0
Andrew Rannells,['Mystery'],2.0
Óscar Jaenada,['Mystery'],3.0
Maria Bamford,['Family'],3.0
James Parks,['Family'],10.0
Brian Blessed,['Romance'],12.0
Steve Little,['Crime'],3.0
Georgie Henley,['War'],3.0
Barry Newman,['Romance'],6.0
Rachel Quaintance,['Crime'],2.0
Riko Narumi,['Crime'],1.0
Christy Chung Lai-Tai,['Mystery'],2.0
Gregory Itzin,['Thriller'],13.0
Wes Craven,['Family'],6.0
John Fiedler,['Action'],15.0
Jerrika Hinton,['Crime'],1.0
Harry Hamlin,['Mystery'],3.0
Salem Ludwig,['Family'],7.0
Aldis Hodge,['Thriller'],6.0
Zack Pearlman,['Fantasy'],1.0
Gattlin Griffith,['Thriller'],3.0
Jemima Rooper,['Science Fiction'],3.0
Pernilla August,['Comedy'],5.0
Lance LeGault,['Science Fiction'],6.0
Todd Stashwick,['Comedy'],3.0
Sabrina Lloyd,['Mystery'],2.0
Robert Picardo,['Science Fiction'],17.0
Thea Gill,['Family'],1.0
Dick York,['Comedy'],3.0
Terry Beaver,['Science Fiction'],5.0
Fred Stoller,['TV Movie'],8.0
Kim Mai Guest,['Science Fiction'],3.0
Alia Bhatt,['Science Fiction'],2.0
John Benjamin Hickey,['Crime'],14.0
Kento Handa,['Romance'],1.0
Thomas Wilson Brown,['Crime'],5.0
Jennifer Hudson,['Mystery'],4.0
Natalie Brown,['Science Fiction'],3.0
Tiya Sircar,['Comedy'],3.0
Warwick Davis,['Mystery'],16.0
Hal Holbrook,['Music'],21.0
Morgan Spector,['Mystery'],1.0
Paz de la Huerta,['Romance'],6.0
Benny Emmanuel,['Drama'],1.0
Adam Brooks,['Action'],4.0
Kirk Cameron,['Documentary'],3.0
Michaela Watkins,['TV Movie'],1.0
Don Franklin,['Romance'],4.0
Ingrid Bolsø Berdal,['Science Fiction'],1.0
Cameron Boyce,['Mystery'],3.0
Stephen J. Cannell,['Action'],2.0
Ben Lloyd-Hughes,['Romance'],1.0
Carter Jenkins,['TV Movie'],4.0
Michael Vartan,['Thriller'],9.0
Charles Durning,[],29.0
Robert Cicchini,['Romance'],7.0
Michael David Simms,['Romance'],5.0
Daryl Sabara,['Romance'],12.0
Paul McCartney,['Crime'],7.0
Dorie Barton,['Family'],3.0
Amy Bailey,['Family'],3.0
Philip Anthony-Rodriguez,['Music'],2.0
Nick Bakay,['Family'],3.0
Sinqua Walls,['Mystery'],1.0
Mercedes Cabral,['War'],3.0
Vincent Pastore,['Family'],21.0
Shawn Hatosy,['Thriller'],17.0
Elaine Stritch,['War'],7.0
Carla Jiménez,['Family'],6.0
Patrick Stump,['Mystery'],1.0
Kentaro Ito,['Romance'],6.0
Ken Leung,['Family'],11.0
Robert Sheehan,['Family'],2.0
Kid Rock,['Comedy'],3.0
Amy Aquino,['Thriller'],8.0
Ian Reed Kesler,['Mystery'],1.0
Sharon Omi,['Romance'],3.0
Lawrence Pressman,['Romance'],12.0
Jay Leno,['Romance'],27.0
Saori Hayami,['Romance'],1.0
Gina McKee,['Science Fiction'],9.0
Roger Corman,['Family'],12.0
Josh Groban,['Romance'],1.0
Gregg Chillin,['Romance'],2.0
Janene Carleton,['Science Fiction'],1.0
Colin Cunningham,['Romance'],4.0
Luis Tosar,['Music'],5.0
Terence Yin,['Action'],4.0
Rob Benedict,['Mystery'],4.0
Eugenio Derbez,[],6.0
Kristen Holden-Ried,['Thriller'],2.0
Michelle Borth,['Comedy'],2.0
Natalie Gold,['Comedy'],3.0
Laraine Newman,['Romance'],31.0
Vas Blackwood,['Drama'],2.0
James Lesure,['Romance'],2.0
George Grizzard,['Romance'],4.0
Akosua Busia,['Family'],6.0
John de Lancie,['Family'],8.0
Michael Rosenbaum,['Thriller'],6.0
Andrew Fleming,['Mystery'],2.0
Liam Aiken,['Horror'],8.0
Bryan Callen,['Romance'],7.0
Rob Morrow,['Family'],7.0
Cameron Ocasio,['Crime'],1.0
Mercedes McNab,['Romance'],4.0
Tessyo Genda,['Family'],6.0
Steven Grayhm,['Romance'],1.0
Lori Loughlin,['TV Movie'],6.0
Denyce Lawton,['War'],2.0
Jennifer O'Dell,['Comedy'],1.0
Tomokazu Sugita,['Family'],3.0
Lisa Datz,['Science Fiction'],1.0
Jamie Bell,[],13.0
Beau Knapp,['Drama'],1.0
Chrissie Chau,['Mystery'],1.0
Mary J. Blige,['Documentary'],1.0
Janet Jackson,['Science Fiction'],4.0
Liza Lapira,[],7.0
Lee Byung-hun,['Romance'],7.0
Miguel Sandoval,['Mystery'],22.0
Patrick Breen,['Romance'],8.0
Chip Zien,['Family'],7.0
Jakob Oftebro,[],1.0
Peggy Miley,['Music'],5.0
Jay Paulson,['Mystery'],4.0
Landon Liboiron,['Mystery'],1.0
Martha Hackett,['Science Fiction'],3.0
Brendan Sexton III,['Thriller'],8.0
Kate Nauta,['Romance'],3.0
Patrick Richwood,['Family'],6.0
Patricia French,['Crime'],8.0
Brad Greenquist,['Family'],6.0
Casey Kasem,['Romance'],4.0
Sami Gayle,['Thriller'],3.0
Jeremy Jackson,['Family'],2.0
Sean Patrick Flanery,['Family'],8.0
Ralph Brown,['Romance'],15.0
Tsuyoshi Muro,['Action'],2.0
Camille Sullivan,['TV Movie'],2.0
Rachel Ticotin,['Crime'],15.0
Stuart Charno,['Science Fiction'],6.0
Joseph R. Gannascoli,['Family'],5.0
Michael Patrick McGill,['Romance'],1.0
Sophie Lowe,['Family'],1.0
Hitomi Kuroki,['Mystery'],2.0
Don Stroud,['Science Fiction'],10.0
Thomas McDonell,['Music'],4.0
Jacob Davich,['Family'],3.0
Matt Kaminsky,['Western'],2.0
Gina Carano,['Romance'],2.0
François Cluzet,['War'],9.0
André Holland,['Comedy'],2.0
Alexander Calvert,['Mystery'],1.0
Sarah Pratt,['Romance'],1.0
Jess Harnell,['Mystery'],28.0
Daisy Haggard,['TV Movie'],2.0
Yeom Hye-ran,['Romance'],5.0
Jaideep Ahlawat,['Family'],1.0
Katherine Parkinson,['Romance'],2.0
Jane Adams,['Fantasy'],13.0
Ed Amatrudo,['Thriller'],8.0
Jeff Yagher,['Science Fiction'],3.0
Timothy Carhart,['Family'],12.0
Shugo Oshinari,['Drama'],2.0
Haluk Bilginer,['Music'],3.0
Damian Young,['Thriller'],11.0
Stuart Rudin,['Romance'],11.0
John Salley,['Family'],6.0
Tony Sirico,['Science Fiction'],9.0
Emily C. Chang,['Family'],1.0
Edward James Hyland,['Romance'],7.0
Zachary Booth,['Romance'],2.0
Bill Lake,['Family'],4.0
Kari Wuhrer,['Drama'],7.0
Valeria Bruni Tedeschi,['Romance'],3.0
Aly Michalka,['Thriller'],3.0
Madeline Carroll,['TV Movie'],9.0
Ryan O'Nan,[],2.0
Ali Wentworth,['Family'],3.0
Laura Marano,['Romance'],4.0
Phil Hendrie,['Romance'],2.0
John Carroll Lynch,['Romance'],25.0
Belita Moreno,['TV Movie'],6.0
Richard Tanner,['Romance'],2.0
Frank John Hughes,['Mystery'],5.0
Ski Carr,['Family'],3.0
Brad Johnson,['TV Movie'],6.0
John Barrowman,['History'],3.0
Jerry Hardin,['Romance'],15.0
Melissa Sturm,['Crime'],1.0
Nils Allen Stewart,['Mystery'],18.0
Chris Kattan,['Mystery'],6.0
Danny Dyer,['Mystery'],6.0
Desmond Harrington,['Family'],9.0
Jon Gries,['Comedy'],18.0
Madison Mason,['Science Fiction'],9.0
Lee Arenberg,['Comedy'],13.0
David Dorfman,['Mystery'],6.0
Jack Carter,['Science Fiction'],8.0
William Morgan Sheppard,['Science Fiction'],14.0
Matt Czuchry,['Science Fiction'],2.0
Jacob Vargas,['Mystery'],16.0
David Pittu,['Thriller'],4.0
Matthias Schoenaerts,['Mystery'],2.0
Becky Ann Baker,['Romance'],14.0
Jordan Chan,[],3.0
Jonathan Chase,['Comedy'],6.0
Ian Holm,['Music'],23.0
Stephen Moyer,['Comedy'],4.0
David O'Hara,['Science Fiction'],12.0
Raven-Symoné,['Romance'],7.0
Kendall Ryan Sanders,['Thriller'],3.0
Allison Munn,['Family'],1.0
Nick Chinlund,['Family'],14.0
V.J. Foster,['Science Fiction'],9.0
Jisshu Sengupta,[],1.0
Peter Jurasik,['Science Fiction'],4.0
Helen Shaver,['Romance'],12.0
Adrian Martinez,['Romance'],12.0
Flea,[],11.0
Amber Midthunder,['Family'],2.0
David Patrick Kelly,['Romance'],17.0
Kim You-jung,['Family'],3.0
Greg Evigan,['Thriller'],6.0
Michael Goodwin,['Romance'],6.0
Zhu Zhu,['Crime'],1.0
Stacey Travis,['War'],15.0
Derek Luke,['Crime'],14.0
Jaime Murray,['Science Fiction'],2.0
Mike White,['Horror'],7.0
Matt Doran,['Romance'],3.0
LL Cool J,['Mystery'],15.0
Rufus,['War'],7.0
Eric Bauza,['Science Fiction'],1.0
Cathy Moriarty,['War'],16.0
Laurence Fox,['Mystery'],7.0
John Bishop,['Romance'],7.0
Bianca Kajlich,['Family'],3.0
Alison Pill,['Romance'],6.0
Paula Malcomson,['Family'],5.0
Nick Brimble,['Thriller'],8.0
Christine Adams,['Romance'],5.0
Mike Binder,['Romance'],5.0
Fran Brill,['Science Fiction'],5.0
Samantha Boscarino,['Romance'],1.0
Sid Haig,['Romance'],19.0
Kazuhiko Inoue,['Family'],5.0
Kenneth Mitchell,['Mystery'],3.0
Charlie Dell,['Mystery'],8.0
Anna Chancellor,['TV Movie'],11.0
Jenny Mollen,['Family'],4.0
Erin Brown,['TV Movie'],1.0
Louise Stratten,['Family'],3.0
Charlie Yeung,['Science Fiction'],2.0
Anna Khaja,['Science Fiction'],3.0
Peter McRobbie,['Horror'],14.0
Bernie McInerney,['Romance'],10.0
Paula Garcés,['Crime'],9.0
William Brent,['Romance'],6.0
Daniel Lapaine,['Crime'],8.0
Caitlyn Jenner,['Romance'],1.0
Dixie Carter,['Science Fiction'],1.0
Mamukkoya,['Comedy'],5.0
Alphonso McAuley,['Comedy'],3.0
Ewen Bremner,['Family'],14.0
Paul Sorvino,['Family'],22.0
Nelsan Ellis,['Comedy'],4.0
Lee Ross,['Science Fiction'],4.0
Barack Obama,['Science Fiction'],5.0
Simon Yam,['Mystery'],10.0
Colin Hanks,['Thriller'],9.0
Matt Biedel,['Family'],1.0
James Dean,['Romance'],3.0
Amy Redford,['Mystery'],2.0
Amira Casar,['Mystery'],5.0
Lauren Lee Smith,['Drama'],5.0
Sadie Calvano,['Science Fiction'],1.0
Edward Albert,['Action'],6.0
Deborah Strang,['Family'],3.0
Barry Jackson,['History'],3.0
Alyson Stoner,['TV Movie'],4.0
Alfre Woodard,['TV Movie'],24.0
Victoria Pratt,['Family'],3.0
Garry Chalk,['Family'],14.0
Paul Collins,['Family'],7.0
Colin Friels,['TV Movie'],4.0
Mary Mara,['Mystery'],11.0
Mozhan Marnò,['Family'],2.0
Henry Czerny,['Romance'],8.0
Youki Kudoh,['Mystery'],5.0
Rowan Blanchard,['Romance'],2.0
Zach Braff,['War'],5.0
Gina Ravera,['Thriller'],4.0
Brad Hall,['Thriller'],4.0
Edward Furlong,['Family'],11.0
Sheri Moon Zombie,['Romance'],3.0
Joe Ranft,['TV Movie'],11.0
Eric Christian Olsen,['Action'],14.0
Cha Tae-hyun,['TV Movie'],3.0
Julie Ann Emery,['Comedy'],2.0
Veronica Cartwright,['Romance'],20.0
Martin Feifel,['Mystery'],1.0
Brett Rice,[],19.0
Rebecca Schull,['Science Fiction'],6.0
Kim Min-jung,['Family'],1.0
James C. Mathis III,['Romance'],1.0
Jeff Hiller,['Music'],2.0
Riley Voelkel,['Mystery'],1.0
Kevin J. O'Connor,['Family'],15.0
Lynn Lowry,['Family'],6.0
Olivia Hack,['Action'],4.0
Cho Yeo-jeong,['Thriller'],1.0
Charles Halford,['Mystery'],1.0
Kris Kristofferson,['TV Movie'],24.0
Edward Herrmann,['Mystery'],16.0
Josie Loren,['Mystery'],1.0
Miriam Giovanelli,['Crime'],1.0
Galadriel Stineman,['Romance'],2.0
Barbara Sukowa,['Crime'],4.0
Jacob Hopkins,['Romance'],1.0
Vic Polizos,['Romance'],14.0
Won Bin,['Thriller'],2.0
John Beasley,['Family'],9.0
Harry Peacock,['Science Fiction'],1.0
Sophie Monk,['Thriller'],3.0
Megan Byrne,['Thriller'],2.0
Mandy Patinkin,['Family'],10.0
Maxwell Perry Cotton,['War'],5.0
Courtney Henggeler,['Mystery'],1.0
Tom Green,['Family'],6.0
Emma de Caunes,['Horror'],3.0
Michael Trevino,['Crime'],1.0
Kim Hye-ok,['Romance'],2.0
Tom Wu,['Science Fiction'],9.0
Lars von Trier,['Romance'],2.0
Nat Wolff,['Family'],2.0
Ana Ortiz,['Horror'],2.0
Andrew Wilson,['Romance'],16.0
Richard Curtis,['Mystery'],1.0
Judy Davis,['Family'],11.0
Max Casella,['Science Fiction'],8.0
Reiko Aylesworth,['Crime'],5.0
Myles Jeffrey,['Science Fiction'],6.0
Sarah Polley,['Family'],16.0
Mackenzie Gray,['Romance'],2.0
Brahmanandam,['Family'],8.0
Hu Jun,['Comedy'],4.0
Anne Ramsay,['Music'],5.0
Steve Forrest,['War'],8.0
Scott Mechlowicz,['War'],3.0
Debbie Reynolds,['TV Movie'],12.0
Owain Yeoman,['Romance'],2.0
Julie Pearl,['Mystery'],2.0
Bernard White,['Romance'],8.0
Nancy Young,['Romance'],6.0
Liu Ye,['Music'],3.0
Kerris Dorsey,['Mystery'],3.0
Patricia Place,['War'],5.0
Caitlin Stasey,['Romance'],1.0
Allan Graf,['Science Fiction'],31.0
Joel Palmer,['Science Fiction'],2.0
Victor Alfieri,['Mystery'],2.0
James Nesbitt,['Family'],5.0
Ayelet Zurer,['Family'],5.0
Mary Badham,['Mystery'],3.0
Max Minghella,['Action'],8.0
David Robb,['Romance'],5.0
Mickey Rooney,['Mystery'],18.0
Xu Qing,['Thriller'],1.0
Fumihiko Tachiki,['Music'],8.0
Chris Claremont,['Romance'],1.0
Leon Rippy,['Crime'],17.0
Sarah Silverman,['War'],17.0
Cherry Jones,['Family'],13.0
David Giuntoli,['Romance'],1.0
Mike Houston,['Mystery'],1.0
Scott Michael Morgan,['Romance'],3.0
Will Estes,['TV Movie'],5.0
Adam Godley,['Science Fiction'],5.0
Kadeem Hardison,['War'],8.0
Anthony Lemke,['Western'],3.0
Birce Akalay,['Thriller'],1.0
Aaron Kwok,['Romance'],2.0
Michael Papajohn,['Mystery'],30.0
Matthew Marsden,['War'],7.0
Craig Walker,['Family'],6.0
Eric Johnson,['Mystery'],2.0
Dennis Christopher,['Romance'],4.0
Tom Poston,[],4.0
Whip Hubley,['Family'],8.0
Stephen Amell,['Romance'],2.0
Tommy Chong,['Thriller'],13.0
Nicole Vicius,['Romance'],4.0
Elizabeth Carling,[],1.0
John Finn,['TV Movie'],15.0
Benjamin Walker,['Science Fiction'],2.0
Adelaide Clemens,['Family'],2.0
Pat Morita,['Mystery'],11.0
Andrea Martin,['Family'],17.0
David Morrissey,['Family'],8.0
Anton Yelchin,['Mystery'],9.0
Ryan Malgarini,['Science Fiction'],3.0
Dave Matthews,['Thriller'],4.0
Roseanne Barr,['Science Fiction'],9.0
Shin Min-a,['Family'],1.0
Shido Nakamura,['Family'],5.0
Frank Ashmore,['Romance'],3.0
Maryann Plunkett,['Family'],4.0
Zachary Knighton,['War'],3.0
Jean Marsh,['Mystery'],7.0
Nancy Linehan Charles,['Mystery'],5.0
Jake Richardson,['Family'],5.0
Tom Burke,['TV Movie'],4.0
Ellen Kennedy,[],5.0
Joanna Scanlan,[],7.0
Alden Ehrenreich,['Family'],2.0
Mary Hart,['Music'],6.0
Lee Armstrong,['Romance'],1.0
Simon Merrells,['Science Fiction'],1.0
Mark Gibbon,['Family'],5.0
Dave Florek,['Family'],3.0
Kiowa Gordon,['Family'],2.0
Kelly Lynch,['Science Fiction'],16.0
David L. Lander,['Thriller'],15.0
Owen Teale,['War'],3.0
Chad Allen,['Mystery'],2.0
Kim Shaw,['Family'],3.0
Ben McKenzie,['War'],2.0
Matt Lintz,['Romance'],3.0
Stine Stengade,['Thriller'],1.0
Phil Fondacaro,['Mystery'],13.0
Spencer Breslin,['Science Fiction'],9.0
Douglas Tait,['War'],2.0
Jarrad Paul,['Family'],4.0
Joseph Mawle,['Drama'],3.0
Guinevere Turner,['Science Fiction'],4.0
Bojana Novaković,['Thriller'],3.0
Darren E. Scott,['Family'],1.0
Akiva Schaffer,['Romance'],2.0
Terence Harvey,[],9.0
Cameron Daddo,['Mystery'],1.0
Loretta Fox,['Music'],2.0
Artie Lange,['Romance'],6.0
Rockmond Dunbar,['Family'],1.0
Roger Rees,['Science Fiction'],13.0
Charlie McDermott,['Romance'],5.0
Song Il-gook,['Mystery'],1.0
James DuMont,['Science Fiction'],9.0
Beau Mirchoff,['Mystery'],4.0
Earl Boen,['Romance'],19.0
Vladimir Mashkov,[],3.0
Roman Mitichyan,['Science Fiction'],1.0
Tegan Moss,['Comedy'],6.0
Rolando Molina,['Science Fiction'],9.0
Leila Kenzle,['Romance'],2.0
Michael Shanks,['Crime'],7.0
Bobby Tisdale,['TV Movie'],4.0
Kevork Malikyan,['Family'],7.0
Priscilla Barnes,['Science Fiction'],5.0
Josh Blacker,['Romance'],1.0
Leslie Odom Jr.,['Music'],1.0
Fred Travalena,['Mystery'],3.0
Kenichi Suzumura,['Family'],4.0
Jilon VanOver,['Mystery'],2.0
David Marshall Grant,['Romance'],12.0
Laurie Metcalf,['Family'],20.0
Rich Sommer,['TV Movie'],1.0
Riccardo Scamarcio,['Romance'],4.0
Patrick O'Kane,['Mystery'],1.0
Geneviève Bujold,['Science Fiction'],10.0
Jochen Nickel,['Romance'],4.0
Dale Pavinski,['Romance'],1.0
William Chan Wai-Ting,['Mystery'],1.0
Mitchell Whitfield,['Comedy'],8.0
Shannon Woodward,['War'],5.0
Joel Murray,['Romance'],6.0
Spencer Garrett,['Family'],12.0
Francis Capra,['Music'],8.0
Brian Tee,['Romance'],6.0
Joe Nieves,['Family'],1.0
Ian Abercrombie,['Crime'],16.0
Michelle Reis,['Crime'],2.0
William B. Davis,['Crime'],8.0
Mike O'Malley,['Romance'],8.0
Jesse L. Martin,['Romance'],4.0
Shriya Saran,['Mystery'],7.0
Linnea Quigley,['Romance'],19.0
Ai Maeda,['Thriller'],5.0
Hwang Bo-ra,['Family'],1.0
Holmes Osborne,['Science Fiction'],25.0
Eugenia Yuan,[],3.0
Noriaki Sugiyama,['Crime'],4.0
Jamal Mixon,[],6.0
William Hurt,['Mystery'],36.0
Suniel Shetty,['Crime'],10.0
Joanne Kelly,['Romance'],2.0
Ashley Olsen,['Comedy'],4.0
Mary Mouser,['Romance'],2.0
Miles Robbins,['Science Fiction'],3.0
Tom Papa,['Horror'],4.0
Alun Armstrong,['Family'],15.0
Shanola Hampton,['Thriller'],1.0
Alan Thicke,['Family'],5.0
Vanessa Hudgens,['Family'],7.0
Selina Cadell,['Science Fiction'],4.0
Dean Devlin,['Romance'],4.0
Raffaello Degruttola,['Romance'],5.0
Pat Skipper,['Romance'],9.0
Ellen Hollman,['Thriller'],1.0
Brian Van Holt,['Science Fiction'],9.0
Tom Ackerley,['Family'],1.0
D.J. Cotrona,['War'],2.0
Amy Hohn,['Comedy'],2.0
Clark Gregg,['War'],16.0
Maury Chaykin,['Romance'],29.0
Tatsuya Fuji,['Family'],1.0
Lee Chung-ah,['Romance'],1.0
Matt Nolan,['Romance'],4.0
Marko Zaror,['Romance'],2.0
Christopher Shyer,['Romance'],3.0
Katy Mixon,['Family'],6.0
Thomas Turgoose,['War'],2.0
Sam Shepard,['TV Movie'],25.0
Tom Guiry,[],9.0
Bebe Neuwirth,['Comedy'],14.0
Jason Scott Lee,['Science Fiction'],9.0
Lauren McKnight,['Family'],3.0
Billy Lush,['Romance'],1.0
Ken Sansom,['TV Movie'],10.0
Richard Dixon,['War'],2.0
Heike Makatsch,['Thriller'],4.0
Christine Elise,['Family'],4.0
Marc Warren,['Comedy'],4.0
Tim Post,['History'],6.0
Sanjeev Bhaskar,['Romance'],5.0
Ken Stott,['TV Movie'],6.0
Saul Rubinek,['Science Fiction'],18.0
Romany Malco,['TV Movie'],11.0
Yukari Tamura,['Romance'],1.0
Paul Sloan,['Crime'],2.0
Eva Marcille,['War'],2.0
Elise Gatien,['Romance'],3.0
Sophia Ali,['Family'],2.0
James Kirk,[],5.0
Daisy McCrackin,['War'],1.0
Sharon Angela,['Comedy'],2.0
Adam Carolla,['Romance'],3.0
Lois Smith,['Mystery'],16.0
Sean Cullen,['Thriller'],3.0
Masami Nagasawa,['Family'],3.0
Rupert Evans,['Romance'],2.0
Ray McKinnon,['Science Fiction'],16.0
Gia Mantegna,['Romance'],4.0
Marc Wootton,['Romance'],2.0
Arthur Acuña,['TV Movie'],2.0
Dawnn Lewis,['Crime'],5.0
Erica Gimpel,['Romance'],4.0
Valerie Cruz,['Family'],2.0
Steven Weber,['Family'],9.0
Francie Swift,['Family'],5.0
Bodhi Elfman,['War'],13.0
Justin Salinger,['Family'],2.0
Tyler Labine,['Romance'],8.0
Nicholas Turturro,['Mystery'],14.0
Venantino Venantini,['Crime'],4.0
Song Hye-kyo,['Thriller'],2.0
Carly Simon,['Family'],2.0
Lisa Ray,['Crime'],3.0
D.L. Hughley,['Mystery'],4.0
Emma Tate,['History'],2.0
Meadow Williams,['Mystery'],4.0
Shirley Jones,['Family'],8.0
Kevin Greutert,['Romance'],1.0
David Harewood,['Science Fiction'],1.0
Mahima Chaudhry,['Mystery'],2.0
Austin Basis,['Romance'],2.0
Laurence Mason,['Mystery'],7.0
Will Rothhaar,['Mystery'],7.0
Brooke Adams,['Romance'],7.0
Douglas McGrath,['Thriller'],7.0
Rupert Graves,['Science Fiction'],7.0
Marshall Allman,['Science Fiction'],3.0
Tracy Scoggins,['Romance'],1.0
Chukwudi Iwuji,['Comedy'],1.0
Rosie Huntington-Whiteley,['Comedy'],1.0
Kate French,['Mystery'],2.0
Beau Billingslea,['TV Movie'],8.0
Laz Alonso,['History'],9.0
Aymen Hamdouchi,['History'],3.0
Hrithik Roshan,['Family'],6.0
Aitana Sánchez-Gijón,['Mystery'],2.0
Ed Ackerman,['Mystery'],5.0
Ge You,['Romance'],3.0
Kate Beahan,['Thriller'],7.0
Harmony Korine,['Comedy'],4.0
Larry Sullivan,['TV Movie'],6.0
Olivia Steele-Falconer,[],1.0
Antony Alda,['War'],1.0
Leah Gibson,['War'],1.0
Yu Jun-sang,['Crime'],4.0
Chris Sanders,['Crime'],5.0
Jaime Ray Newman,['Mystery'],4.0
Gino Conforti,['Thriller'],3.0
Josiane Balasko,['Family'],3.0
Mark Rendall,['Family'],5.0
Tim Kelleher,['Family'],13.0
Peter MacNeill,['Comedy'],12.0
Bruce Holman,['Comedy'],9.0
Mara Hobel,['Thriller'],3.0
Alex Meneses,['Science Fiction'],4.0
Sheryl Lee,['Romance'],5.0
Benz Antoine,['Science Fiction'],4.0
August Zirner,['Science Fiction'],3.0
Darrell Hammond,['Family'],5.0
Frankie Ryan Manriquez,['TV Movie'],2.0
Waleed Zuaiter,['Science Fiction'],2.0
Hidetaka Yoshioka,['War'],1.0
Yoo Seung-mok,['Romance'],3.0
Kelly AuCoin,['Crime'],1.0
Miranda Raison,['Romance'],2.0
Emilio Rivera,['Thriller'],14.0
Damion Poitier,['Romance'],4.0
Rukiya Bernard,['Thriller'],4.0
Ellen Greene,['Mystery'],7.0
Carlos Ponce,['War'],5.0
Chris Hardwick,['TV Movie'],5.0
Wayne Robson,['War'],17.0
Amaia Salamanca,['Family'],1.0
Curtis Caravaggio,['Crime'],4.0
Jim Byrnes,['Family'],5.0
Allen Evangelista,['Mystery'],1.0
Christopher Fairbank,['Action'],13.0
Travis T. Flory,['Science Fiction'],3.0
Frank Deal,['Mystery'],1.0
Kaho Minami,['Family'],2.0
Geoff Morrell,['War'],5.0
Kim Hae-sook,['Romance'],2.0
Ricardo Chavira,['Romance'],2.0
Jonathan Hyde,['Mystery'],6.0
Dedee Pfeiffer,['Mystery'],8.0
Takako Honda,['War'],2.0
India de Beaufort,['Thriller'],1.0
Andrew Knott,['Comedy'],1.0
Jared Padalecki,['Science Fiction'],6.0
RonReaco Lee,['Mystery'],5.0
Rip Taylor,['Mystery'],9.0
Dennis Chan Kwok-San,['Mystery'],8.0
Jonathan Holmes,['Science Fiction'],1.0
Qin Lan,['War'],1.0
Dora Bryan,['Thriller'],2.0
Meaghan Jette Martin,['Family'],1.0
Ebony Jo-Ann,['War'],3.0
Joan Rivers,['Comedy'],7.0
Ron Canada,['Drama'],14.0
Rae Dawn Chong,['TV Movie'],13.0
Arye Gross,['Mystery'],10.0
Hideyuki Tanaka,['Thriller'],2.0
Jill Flint,['Comedy'],3.0
Samantha Ferris,['Science Fiction'],3.0
Park Byung-eun,['Mystery'],2.0
Volker Bruch,['Science Fiction'],3.0
Gregory Alan Williams,['Mystery'],10.0
Harris Yulin,['Romance'],18.0
Cam Clarke,['TV Movie'],4.0
Demetri Martin,['Crime'],7.0
Logan Browning,['Horror'],1.0
Gene Jones,['Comedy'],3.0
Boris Kodjoe,['Music'],4.0
Uhm Jung-hwa,['Romance'],3.0
Gabriel Byrne,['Family'],19.0
Jonathan Cake,['Romance'],2.0
Rocky Carroll,['Mystery'],7.0
Lee Ki-woo,['Romance'],1.0
Birkett Turton,['TV Movie'],4.0
Billie Joe Armstrong,['Romance'],1.0
Lucas Till,['Action'],6.0
Holly Deveaux,['Family'],1.0
Trevor St. John,['Science Fiction'],7.0
Lisa Emery,['Romance'],8.0
Walter Perez,[],1.0
Nicky Guadagni,['Romance'],4.0
Jason Butler Harner,['Mystery'],6.0
Jason Olive,['Mystery'],1.0
D.W. Moffett,['Romance'],6.0
William Abadie,['Mystery'],3.0
Nadji Jeter,['Action'],1.0
Haley Webb,['Family'],1.0
Judy Parfitt,['Family'],5.0
Ken Lo,['Mystery'],16.0
Nathalie Richard,['Family'],4.0
George Plimpton,['TV Movie'],9.0
Gore Vidal,['Romance'],8.0
Scottie Epstein,['Comedy'],2.0
Brett Butler,['Comedy'],2.0
Lily Cole,['War'],4.0
Isaac Hempstead-Wright,['Thriller'],1.0
Sergio Peris-Mencheta,['Romance'],1.0
Gina Hecht,['Mystery'],4.0
John Patrick Amedori,['Science Fiction'],3.0
Sung Dong-il,['Horror'],1.0
Doug Murray,['Family'],3.0
Bob Dylan,['Mystery'],2.0
Khamani Griffin,['Romance'],5.0
Jonathan Torrens,[],1.0
Andrew Prine,['Comedy'],6.0
John Innes,['War'],3.0
Justina Machado,['Crime'],5.0
Javier Grajeda,['Mystery'],4.0
Wolé Parks,['Crime'],1.0
Lindsey Ginter,['Mystery'],7.0
Kyle Richards,['Thriller'],5.0
Wayne Pére,['History'],7.0
Micky Dolenz,['Mystery'],5.0
Elysia Rotaru,['Thriller'],2.0
Jason Schombing,[],4.0
