Year,Actor,Character,Film,GG_Best_Actor_Drama,GG_Best_Actress_Drama,GG_Best_Supporting_Actor,GG_Best_Supporting_Actress,GG_Best_Actor_Comedy_or_Musical,GG_Best_Actress_Comedy_or_Musical
1988,Barbara Hershey,Mary Magdalene,The Last Temptation of Christ,0.0,0.0,0.0,1.0,0.0,0.0
1988,Lena Olin,Sabina,The Unbearable Lightness of Being,0.0,0.0,0.0,1.0,0.0,0.0
1988,Diane Venora,Chan Parker,Bird,0.0,0.0,0.0,1.0,0.0,0.0
1989,Julia Roberts,Shelby Eatenton Latcherie,Steel Magnolias,0.0,0.0,0.0,1.0,0.0,0.0
1989,Bridget Fonda,Mandy Rice-Davies,Scandal,0.0,0.0,0.0,1.0,0.0,0.0
1989,Brenda Fricker,Mrs. Brown,My Left Foot,0.0,0.0,0.0,1.0,0.0,0.0
1989,Laura San Giacomo,Cynthia Bishop,"Sex, Lies, and Videotape",0.0,0.0,0.0,1.0,0.0,0.0
1989,Dianne Wiest,Helen Buckman,Parenthood,0.0,0.0,0.0,1.0,0.0,0.0
1990,Whoopi Goldberg,Oda Mae Brown,Ghost,0.0,0.0,0.0,1.0,0.0,0.0
1990,Lorraine Bracco,Karen Hill,Goodfellas,0.0,0.0,0.0,1.0,0.0,0.0
1990,Diane Ladd,Marietta Fortune,Wild at Heart,0.0,0.0,0.0,1.0,0.0,0.0
1990,Shirley MacLaine,Doris Mann,Postcards from the Edge,0.0,0.0,0.0,1.0,0.0,0.0
1990,Mary McDonnell,Stands With a Fist,Dances with Wolves,0.0,0.0,0.0,1.0,0.0,0.0
1990,Winona Ryder,Charlotte Flax,Mermaids,0.0,0.0,0.0,1.0,0.0,0.0
1991,Mercedes Ruehl,Anne Napolitano,The Fisher King,0.0,0.0,0.0,1.0,0.0,0.0
1991,Nicole Kidman,Drew Preston,Billy Bathgate,0.0,0.0,0.0,1.0,0.0,0.0
1991,Diane Ladd,Mother,Rambling Rose,0.0,0.0,0.0,1.0,0.0,0.0
1991,Juliette Lewis,Danielle Bowden,Cape Fear,0.0,0.0,0.0,1.0,0.0,0.0
1991,Jessica Tandy,Ninny Threadgoode,Fried Green Tomatoes,0.0,0.0,0.0,1.0,0.0,0.0
1992,Joan Plowright,Mrs. Fisher,Enchanted April,0.0,0.0,0.0,1.0,0.0,0.0
1992,Geraldine Chaplin,Hannah Chaplin,Chaplin,0.0,0.0,0.0,1.0,0.0,0.0
1992,Judy Davis,Sally,Husbands and Wives,0.0,0.0,0.0,1.0,0.0,0.0
1992,Miranda Richardson,Ingrid Fleming,Damage,0.0,0.0,0.0,1.0,0.0,0.0
1992,Alfre Woodard,Chantelle,Passion Fish,0.0,0.0,0.0,1.0,0.0,0.0
1993,Winona Ryder,May Welland,The Age of Innocence,0.0,0.0,0.0,1.0,0.0,0.0
1993,Penelope Ann Miller,Gail,Carlito's Way,0.0,0.0,0.0,1.0,0.0,0.0
1993,Anna Paquin,Flora McGrath,The Piano,0.0,0.0,0.0,1.0,0.0,0.0
1993,Rosie Perez,Carla Rodrigo,Fearless,0.0,0.0,0.0,1.0,0.0,0.0
1993,Emma Thompson,Gareth Peirce,In the Name of the Father,0.0,0.0,0.0,1.0,0.0,0.0
1994,Dianne Wiest,Helen Sinclair,Bullets over Broadway,0.0,0.0,0.0,1.0,0.0,0.0
1994,Kirsten Dunst,Claudia,Interview with the Vampire,0.0,0.0,0.0,1.0,0.0,0.0
1994,Sophia Loren,Isabella de la Fontaine,Prêt-à-Porter,0.0,0.0,0.0,1.0,0.0,0.0
1994,Uma Thurman,Mia Wallace,Pulp Fiction,0.0,0.0,0.0,1.0,0.0,0.0
1994,Robin Wright,Jenny Curran,Forrest Gump,0.0,0.0,0.0,1.0,0.0,0.0
1995,Mira Sorvino,Linda Ash,Mighty Aphrodite,0.0,0.0,0.0,1.0,0.0,0.0
1995,Anjelica Huston,Mary,The Crossing Guard,0.0,0.0,0.0,1.0,0.0,0.0
1995,Kathleen Quinlan,Marilyn Lovell,Apollo 13,0.0,0.0,0.0,1.0,0.0,0.0
1995,Kyra Sedgwick,Emma Rae King,Something to Talk About,0.0,0.0,0.0,1.0,0.0,0.0
1995,Kate Winslet,Marianne Dashwood,Sense and Sensibility,0.0,0.0,0.0,1.0,0.0,0.0
1996,Lauren Bacall,Hannah Morgan,The Mirror Has Two Faces,0.0,0.0,0.0,1.0,0.0,0.0
1996,Joan Allen,Elizabeth Proctor,The Crucible,0.0,0.0,0.0,1.0,0.0,0.0
1996,Juliette Binoche,Hana,The English Patient,0.0,0.0,0.0,1.0,0.0,0.0
1996,Barbara Hershey,Madame Serena Merle,The Portrait of a Lady,0.0,0.0,0.0,1.0,0.0,0.0
1996,Marianne Jean-Baptiste,Hortense Cumberbatch,Secrets & Lies,0.0,0.0,0.0,1.0,0.0,0.0
1996,Marion Ross,Rosie Dunlop,The Evening Star,0.0,0.0,0.0,1.0,0.0,0.0
1997,Kim Basinger,Lynn Bracken,L.A. Confidential,0.0,0.0,0.0,1.0,0.0,0.0
1997,Joan Cusack,Emily Montgomery,In & Out,0.0,0.0,0.0,1.0,0.0,0.0
1997,Julianne Moore,Amber Waves,Boogie Nights,0.0,0.0,0.0,1.0,0.0,0.0
1997,Gloria Stuart,Rose Calvert,Titanic,0.0,0.0,0.0,1.0,0.0,0.0
1997,Sigourney Weaver,Janey Carver,The Ice Storm,0.0,0.0,0.0,1.0,0.0,0.0
1998,Lynn Redgrave,Hanna,Gods and Monsters,0.0,0.0,0.0,1.0,0.0,0.0
1998,Kathy Bates,Libby Holden,Primary Colors,0.0,0.0,0.0,1.0,0.0,0.0
1998,Brenda Blethyn,Mari Hoff,Little Voice,0.0,0.0,0.0,1.0,0.0,0.0
1998,Judi Dench,Queen Elizabeth I,Shakespeare in Love,0.0,0.0,0.0,1.0,0.0,0.0
1998,Sharon Stone,Gwen Dillon,The Mighty,0.0,0.0,0.0,1.0,0.0,0.0
1999,Angelina Jolie,Lisa Rowe,"Girl, Interrupted",0.0,0.0,0.0,1.0,0.0,0.0
1999,Cameron Diaz,Lotte Schwartz,Being John Malkovich,0.0,0.0,0.0,1.0,0.0,0.0
1999,Catherine Keener,Maxine Lund,Being John Malkovich,0.0,0.0,0.0,1.0,0.0,0.0
1999,Samantha Morton,Hattie,Sweet and Lowdown,0.0,0.0,0.0,1.0,0.0,0.0
1999,Natalie Portman,Ann August,Anywhere But Here,0.0,0.0,0.0,1.0,0.0,0.0
1999,Chloë Sevigny,Lana Tisdel,Boys Don't Cry,0.0,0.0,0.0,1.0,0.0,0.0
2000,Kate Hudson,Penny Lane,Almost Famous,0.0,0.0,0.0,1.0,0.0,0.0
2000,Judi Dench,Armande Voizin,Chocolat,0.0,0.0,0.0,1.0,0.0,0.0
2000,Frances McDormand,Elaine Miller,Almost Famous,0.0,0.0,0.0,1.0,0.0,0.0
2000,Julie Walters,Sandra Wilkinson,Billy Elliot,0.0,0.0,0.0,1.0,0.0,0.0
2000,Catherine Zeta-Jones,Helena Ayala,Traffic,0.0,0.0,0.0,1.0,0.0,0.0
2001,Jennifer Connelly,Alicia Nash,A Beautiful Mind,0.0,0.0,0.0,1.0,0.0,0.0
2001,Helen Mirren,Mrs. Wilson,Gosford Park,0.0,0.0,0.0,1.0,0.0,0.0
2001,Maggie Smith,Constance Trentham,Gosford Park,0.0,0.0,0.0,1.0,0.0,0.0
2001,Cameron Diaz,Julie Gianni,Vanilla Sky,0.0,0.0,0.0,1.0,0.0,0.0
2001,Marisa Tomei,Natalie Strout,In the Bedroom,0.0,0.0,0.0,1.0,0.0,0.0
2001,Kate Winslet,Iris Murdoch,Iris,0.0,0.0,0.0,1.0,0.0,0.0
2002,Meryl Streep,Susan Orlean,Adaptation.,0.0,0.0,0.0,1.0,0.0,0.0
2002,Kathy Bates,Roberta Hertzel,About Schmidt,0.0,0.0,0.0,1.0,0.0,0.0
2002,Cameron Diaz,Jenny Everdeane,Gangs of New York,0.0,0.0,0.0,1.0,0.0,0.0
2002,Queen Latifah,"Matron ""Mama"" Morton",Chicago,0.0,0.0,0.0,1.0,0.0,0.0
2002,Susan Sarandon,Mimi Slocumb,Igby Goes Down,0.0,0.0,0.0,1.0,0.0,0.0
2003,Renée Zellweger,Ruby Thewes,Cold Mountain,0.0,0.0,0.0,1.0,0.0,0.0
2003,Maria Bello,Natalie Belisario,The Cooler,0.0,0.0,0.0,1.0,0.0,0.0
2003,Patricia Clarkson,Joy Burns,Pieces of April,0.0,0.0,0.0,1.0,0.0,0.0
2003,Hope Davis,Joyce Brabner,American Splendor,0.0,0.0,0.0,1.0,0.0,0.0
2003,Holly Hunter,Melanie Freeland,Thirteen,0.0,0.0,0.0,1.0,0.0,0.0
2004,Natalie Portman,Alice Ayres / Jane Jones,Closer,0.0,0.0,0.0,1.0,0.0,0.0
2004,Cate Blanchett,Katharine Hepburn,The Aviator,0.0,0.0,0.0,1.0,0.0,0.0
2004,Laura Linney,Clara McMillen,Kinsey,0.0,0.0,0.0,1.0,0.0,0.0
2004,Virginia Madsen,Maya Randall,Sideways,0.0,0.0,0.0,1.0,0.0,0.0
2004,Meryl Streep,Eleanor Shaw,The Manchurian Candidate,0.0,0.0,0.0,1.0,0.0,0.0
2005,Rachel Weisz,Tessa Quayle,The Constant Gardener,0.0,0.0,0.0,1.0,0.0,0.0
2005,Scarlett Johansson,Nola Rice,Match Point,0.0,0.0,0.0,1.0,0.0,0.0
2005,Shirley MacLaine,Ella Hirsch,In Her Shoes,0.0,0.0,0.0,1.0,0.0,0.0
2005,Frances McDormand,Glory Dodge,North Country,0.0,0.0,0.0,1.0,0.0,0.0
2005,Michelle Williams,Alma Beers Del Mar,Brokeback Mountain,0.0,0.0,0.0,1.0,0.0,0.0
2006,Jennifer Hudson,Effie White,Dreamgirls,0.0,0.0,0.0,1.0,0.0,0.0
2006,Adriana Barraza,Amelia Hernandez,Babel,0.0,0.0,0.0,1.0,0.0,0.0
2006,Rinko Kikuchi,Chieko Wataya,Babel,0.0,0.0,0.0,1.0,0.0,0.0
2006,Cate Blanchett,Sheba Hart,Notes on a Scandal,0.0,0.0,0.0,1.0,0.0,0.0
2006,Emily Blunt,Emily Charlton,The Devil Wears Prada,0.0,0.0,0.0,1.0,0.0,0.0
2007,Cate Blanchett,Jude Quinn,I'm Not There,0.0,0.0,0.0,1.0,0.0,0.0
2007,Julia Roberts,Joanne Herring,Charlie Wilson's War,0.0,0.0,0.0,1.0,0.0,0.0
2007,Saoirse Ronan,Briony Tallis,Atonement,0.0,0.0,0.0,1.0,0.0,0.0
2007,Amy Ryan,Helene McCready,Gone Baby Gone,0.0,0.0,0.0,1.0,0.0,0.0
2007,Tilda Swinton,Karen Crowder,Michael Clayton,0.0,0.0,0.0,1.0,0.0,0.0
2008,Kate Winslet,Hanna Schmitz,The Reader,0.0,0.0,0.0,1.0,0.0,0.0
2008,Amy Adams,Sister James,Doubt,0.0,0.0,0.0,1.0,0.0,0.0
2008,Viola Davis,Mrs. Miller,Doubt,0.0,0.0,0.0,1.0,0.0,0.0
2008,Penélope Cruz,María Elena,Vicky Cristina Barcelona,0.0,0.0,0.0,1.0,0.0,0.0
2008,Marisa Tomei,Cassidy / Pam,The Wrestler,0.0,0.0,0.0,1.0,0.0,0.0
2009,Mo'Nique,Mary Lee Johnston,Precious,0.0,0.0,0.0,1.0,0.0,0.0
2009,Vera Farmiga,Alex Goran,Up in the Air,0.0,0.0,0.0,1.0,0.0,0.0
2009,Anna Kendrick,Natalie Keener,Up in the Air,0.0,0.0,0.0,1.0,0.0,0.0
2009,Penélope Cruz,Carla Albanese,Nine,0.0,0.0,0.0,1.0,0.0,0.0
2009,Julianne Moore,Charley Miller,A Single Man,0.0,0.0,0.0,1.0,0.0,0.0
2010,Melissa Leo,Alice Eklund-Ward,The Fighter,0.0,0.0,0.0,1.0,0.0,0.0
2010,Amy Adams,Charlene Fleming,The Fighter,0.0,0.0,0.0,1.0,0.0,0.0
2010,Helena Bonham Carter,Queen Elizabeth,The King's Speech,0.0,0.0,0.0,1.0,0.0,0.0
2010,Mila Kunis,Lily / The Black Swan,Black Swan,0.0,0.0,0.0,1.0,0.0,0.0
2010,Jacki Weaver,"Janine ""Smurf"" Cody",Animal Kingdom,0.0,0.0,0.0,1.0,0.0,0.0
2011,Octavia Spencer,Minny Jackson,The Help,0.0,0.0,0.0,1.0,0.0,0.0
2011,Jessica Chastain,Celia Foote,The Help,0.0,0.0,0.0,1.0,0.0,0.0
2011,Bérénice Bejo,Peppy Miller,The Artist,0.0,0.0,0.0,1.0,0.0,0.0
2011,Janet McTeer,Hubert Page,Albert Nobbs,0.0,0.0,0.0,1.0,0.0,0.0
2011,Shailene Woodley,Alexandra King,The Descendants,0.0,0.0,0.0,1.0,0.0,0.0
2012,Anne Hathaway,Fantine,Les Misérables,0.0,0.0,0.0,1.0,0.0,0.0
2012,Amy Adams,Peggy Dodd,The Master,0.0,0.0,0.0,1.0,0.0,0.0
2012,Sally Field,Mary Todd Lincoln,Lincoln,0.0,0.0,0.0,1.0,0.0,0.0
2012,Helen Hunt,Cheryl Cohen-Greene,The Sessions,0.0,0.0,0.0,1.0,0.0,0.0
2012,Nicole Kidman,Charlotte Bless,The Paperboy,0.0,0.0,0.0,1.0,0.0,0.0
2013,Jennifer Lawrence,Rosalyn Rosenfeld,American Hustle,0.0,0.0,0.0,1.0,0.0,0.0
2013,Sally Hawkins,Ginger,Blue Jasmine,0.0,0.0,0.0,1.0,0.0,0.0
2013,Lupita Nyong'o,Patsey,12 Years a Slave,0.0,0.0,0.0,1.0,0.0,0.0
2013,Julia Roberts,Barbara Weston-Fordham,August: Osage County,0.0,0.0,0.0,1.0,0.0,0.0
2013,June Squibb,Kate Grant,Nebraska,0.0,0.0,0.0,1.0,0.0,0.0
2014,Patricia Arquette,Olivia Evans,Boyhood,0.0,0.0,0.0,1.0,0.0,0.0
2014,Jessica Chastain,Anna Morales,A Most Violent Year,0.0,0.0,0.0,1.0,0.0,0.0
2014,Keira Knightley,Joan Clarke,The Imitation Game,0.0,0.0,0.0,1.0,0.0,0.0
2014,Emma Stone,Sam Thomson,Birdman,0.0,0.0,0.0,1.0,0.0,0.0
2014,Meryl Streep,The Witch,Into the Woods,0.0,0.0,0.0,1.0,0.0,0.0
2015,Kate Winslet,Joanna Hoffman,Steve Jobs,0.0,0.0,0.0,1.0,0.0,0.0
2015,Jane Fonda,Brenda Morel,Youth,0.0,0.0,0.0,1.0,0.0,0.0
2015,Jennifer Jason Leigh,Daisy Domergue,The Hateful Eight,0.0,0.0,0.0,1.0,0.0,0.0
2015,Helen Mirren,Hedda Hopper,Trumbo,0.0,0.0,0.0,1.0,0.0,0.0
2015,Alicia Vikander,Ava,Ex Machina,0.0,0.0,0.0,1.0,0.0,0.0
2016,Viola Davis,Rose Maxson,Fences,0.0,0.0,0.0,1.0,0.0,0.0
2016,Naomie Harris,Paula Harris,Moonlight,0.0,0.0,0.0,1.0,0.0,0.0
2016,Nicole Kidman,Sue Brierley,Lion,0.0,0.0,0.0,1.0,0.0,0.0
2016,Octavia Spencer,Dorothy Vaughan,Hidden Figures,0.0,0.0,0.0,1.0,0.0,0.0
2016,Michelle Williams,Randi Chandler,Manchester by the Sea,0.0,0.0,0.0,1.0,0.0,0.0
2017,Allison Janney,LaVona Golden,"I, Tonya",0.0,0.0,0.0,1.0,0.0,0.0
2017,Mary J. Blige,Florence Jackson,Mudbound,0.0,0.0,0.0,1.0,0.0,0.0
2017,Hong Chau,Ngoc Lan Tran,Downsizing,0.0,0.0,0.0,1.0,0.0,0.0
2017,Laurie Metcalf,Marion McPherson,Lady Bird,0.0,0.0,0.0,1.0,0.0,0.0
2017,Octavia Spencer,Zelda Delilah Fuller,The Shape of Water,0.0,0.0,0.0,1.0,0.0,0.0
2018,Regina King,Sharon Rivers,If Beale Street Could Talk,0.0,0.0,0.0,1.0,0.0,0.0
2018,Emma Stone,Abigail,The Favourite,0.0,0.0,0.0,1.0,0.0,0.0
2018,Rachel Weisz,Lady Sarah,The Favourite,0.0,0.0,0.0,1.0,0.0,0.0
2018,Amy Adams,Lynne Cheney,Vice,0.0,0.0,0.0,1.0,0.0,0.0
2018,Claire Foy,Janet Shearon Armstrong,First Man,0.0,0.0,0.0,1.0,0.0,0.0
2019,Laura Dern,Nora Fanshaw,Marriage Story,0.0,0.0,0.0,1.0,0.0,0.0
2019,Kathy Bates,"Barbara ""Bobi"" Jewell",Richard Jewell,0.0,0.0,0.0,1.0,0.0,0.0
2019,Annette Bening,Dianne Feinstein,The Report,0.0,0.0,0.0,1.0,0.0,0.0
2019,Jennifer Lopez,Ramona Vega,Hustlers,0.0,0.0,0.0,1.0,0.0,0.0
2019,Margot Robbie,Kayla Pospisil,Bombshell,0.0,0.0,0.0,1.0,0.0,0.0
2020,Jodie Foster,Nancy Hollander,The Mauritanian,0.0,0.0,0.0,1.0,0.0,0.0
2020,Glenn Close,"Bonnie ""Mamaw"" Vance",Hillbilly Elegy,0.0,0.0,0.0,1.0,0.0,0.0
2020,Olivia Colman,Anne,The Father,0.0,0.0,0.0,1.0,0.0,0.0
2020,Amanda Seyfried,Marion Davies,Mank,0.0,0.0,0.0,1.0,0.0,0.0
2020,Helena Zengel,Johanna Leonberger,News of the World,0.0,0.0,0.0,1.0,0.0,0.0
2021,Ariana DeBose,Anita,West Side Story,0.0,0.0,0.0,1.0,0.0,0.0
2021,Caitríona Balfe,Ma,Belfast,0.0,0.0,0.0,1.0,0.0,0.0
2021,Kirsten Dunst,Rose Burbank,The Power of the Dog,0.0,0.0,0.0,1.0,0.0,0.0
2021,Aunjanue Ellis,"Oracene ""Brandy"" Price",King Richard,0.0,0.0,0.0,1.0,0.0,0.0
2021,Ruth Negga,Clare Bellew,Passing,0.0,0.0,0.0,1.0,0.0,0.0
2022,Angela Bassett,Queen Ramonda,Black Panther: Wakanda Forever,0.0,0.0,0.0,1.0,0.0,0.0
2022,Jamie Lee Curtis,Deirdre Beaubeirdre,Everything Everywhere All at Once,0.0,0.0,0.0,1.0,0.0,0.0
2022,Kerry Condon,Siobhán Súilleabháin,The Banshees of Inisherin,0.0,0.0,0.0,1.0,0.0,0.0
2022,Dolly de Leon,Abigail,Triangle of Sadness,0.0,0.0,0.0,1.0,0.0,0.0
2022,Carey Mulligan,Megan Twohey,She Said,0.0,0.0,0.0,1.0,0.0,0.0
2023,,,,0.0,0.0,0.0,1.0,0.0,0.0
2023,Emily Blunt,"Katherine ""Kitty"" Oppenheimer",Oppenheimer,0.0,0.0,0.0,1.0,0.0,0.0
2023,Danielle Brooks,Sofia Johnson,The Color Purple,0.0,0.0,0.0,1.0,0.0,0.0
2023,Jodie Foster,Bonnie Stoll,Nyad,0.0,0.0,0.0,1.0,0.0,0.0
2023,Julianne Moore,Gracie Atherton-Yoo,May December,0.0,0.0,0.0,1.0,0.0,0.0
2023,Rosamund Pike,Lady Elspeth Catton,Saltburn,0.0,0.0,0.0,1.0,0.0,0.0
2023,Da’Vine Joy Randolph,Mary Lamb,The Holdovers,0.0,0.0,0.0,1.0,0.0,0.0
1960,Jack Lemmon,C. C. Baxter,The Apartment,0.0,0.0,0.0,0.0,1.0,0.0
1960,Dirk Bogarde,Franz Liszt,Song Without End,0.0,0.0,0.0,0.0,1.0,0.0
1960,Cantinflas,Pepe,Pepe,0.0,0.0,0.0,0.0,1.0,0.0
1960,Cary Grant,"Victor, Earl of Rhyall",The Grass Is Greener,0.0,0.0,0.0,0.0,1.0,0.0
1960,Bob Hope,Larry Gilbert,The Facts of Life,0.0,0.0,0.0,0.0,1.0,0.0
1961,Glenn Ford,"Dave, the Dude",Pocketful of Miracles,0.0,0.0,0.0,0.0,1.0,0.0
1961,Fred Astaire,Pogo Poole,The Pleasure of His Company,0.0,0.0,0.0,0.0,1.0,0.0
1961,Richard Beymer,Tony,West Side Story,0.0,0.0,0.0,0.0,1.0,0.0
1961,Bob Hope,Adam Niles,Bachelor in Paradise,0.0,0.0,0.0,0.0,1.0,0.0
1961,Fred MacMurray,Ned Brainard,The Absent-Minded Professor,0.0,0.0,0.0,0.0,1.0,0.0
1962,Marcello Mastroianni,Ferdinando Cefalù,Divorce Italian Style,0.0,0.0,0.0,0.0,1.0,0.0
1962,Stephen Boyd,Sam Rawlins,Billy Rose's Jumbo,0.0,0.0,0.0,0.0,1.0,0.0
1962,Jimmy Durante,Anthony Wonder / Pop,Billy Rose's Jumbo,0.0,0.0,0.0,0.0,1.0,0.0
1962,Cary Grant,Philip Shayne,That Touch of Mink,0.0,0.0,0.0,0.0,1.0,0.0
1962,Charlton Heston,"Captain Paul MacDougall / 
Benny the Snatch / Narrator",The Pigeon That Took Rome,0.0,0.0,0.0,0.0,1.0,0.0
1962,Karl Malden,Herbie Sommers,Gypsy,0.0,0.0,0.0,0.0,1.0,0.0
1962,Robert Preston,Harold Hill,The Music Man,0.0,0.0,0.0,0.0,1.0,0.0
1962,James Stewart,Roger Hobbs,Mr. Hobbs Takes a Vacation,0.0,0.0,0.0,0.0,1.0,0.0
1963,Alberto Sordi,Amedeo Ferretti,To Bed or Not to Bed,0.0,0.0,0.0,0.0,1.0,0.0
1963,Albert Finney,Tom Jones,Tom Jones,0.0,0.0,0.0,0.0,1.0,0.0
1963,James Garner,Henry Tyroon,The Wheeler Dealers,0.0,0.0,0.0,0.0,1.0,0.0
1963,Cary Grant,Brian Cruikshank,Charade,0.0,0.0,0.0,0.0,1.0,0.0
1963,Jack Lemmon,Nestor Paptu / Lord X,Irma la Douce,0.0,0.0,0.0,0.0,1.0,0.0
1963,Jack Lemmon,Mr. Hogan,Under the Yum Yum Tree,0.0,0.0,0.0,0.0,1.0,0.0
1963,Frank Sinatra,Alan Barker,Come Blow Your Horn,0.0,0.0,0.0,0.0,1.0,0.0
1963,Jonathan Winters,Lennie Pike,"It's a Mad, Mad, Mad, Mad World",0.0,0.0,0.0,0.0,1.0,0.0
1964,Rex Harrison,Henry Higgins,My Fair Lady,0.0,0.0,0.0,0.0,1.0,0.0
1964,Marcello Mastroianni,Domenico Soriano,Marriage Italian-Style,0.0,0.0,0.0,0.0,1.0,0.0
1964,Peter Sellers,Inspector Jacques Clouseau,The Pink Panther,0.0,0.0,0.0,0.0,1.0,0.0
1964,Peter Ustinov,Arthur Simpson,Topkapi,0.0,0.0,0.0,0.0,1.0,0.0
1964,Dick Van Dyke,Bert / Mr. Dawes Sr.,Mary Poppins,0.0,0.0,0.0,0.0,1.0,0.0
1965,Lee Marvin,Kid Shelleen / Tim Strawn,Cat Ballou,0.0,0.0,0.0,0.0,1.0,0.0
1965,Jack Lemmon,Professor Fate / Prince Hapnick,The Great Race,0.0,0.0,0.0,0.0,1.0,0.0
1965,Jerry Lewis,Robert Reed,Boeing Boeing,0.0,0.0,0.0,0.0,1.0,0.0
1965,Jason Robards,Murray Burns,A Thousand Clowns,0.0,0.0,0.0,0.0,1.0,0.0
1965,Alberto Sordi,Count Emilio Ponticelli,Those Magnificent Men in their Flying Machines,0.0,0.0,0.0,0.0,1.0,0.0
1966,Alan Arkin,Lt. Yuri Rozanov,"The Russians Are Coming, the Russians Are Coming",0.0,0.0,0.0,0.0,1.0,0.0
1966,Alan Bates,Jos Jones,Georgy Girl,0.0,0.0,0.0,0.0,1.0,0.0
1966,Michael Caine,Harry Dean,Gambit,0.0,0.0,0.0,0.0,1.0,0.0
1966,Lionel Jeffries,Stanley Farquhar,The Spy with a Cold Nose,0.0,0.0,0.0,0.0,1.0,0.0
1966,Walter Matthau,Willie Gingrich,The Fortune Cookie,0.0,0.0,0.0,0.0,1.0,0.0
1967,Richard Harris,King Arthur,Camelot,0.0,0.0,0.0,0.0,1.0,0.0
1967,Richard Burton,Petruchio,The Taming of the Shrew,0.0,0.0,0.0,0.0,1.0,0.0
1967,Rex Harrison,Doctor John Dolittle,Doctor Dolittle,0.0,0.0,0.0,0.0,1.0,0.0
1967,Dustin Hoffman,Benjamin Braddock,The Graduate,0.0,0.0,0.0,0.0,1.0,0.0
1967,Ugo Tognazzi,Sergio Masini,L'immorale,0.0,0.0,0.0,0.0,1.0,0.0
1968,Ron Moody,Fagin,Oliver!,0.0,0.0,0.0,0.0,1.0,0.0
1968,Jack Lemmon,Felix Ungar,The Odd Couple,0.0,0.0,0.0,0.0,1.0,0.0
1968,Walter Matthau,Oscar Madison,The Odd Couple,0.0,0.0,0.0,0.0,1.0,0.0
1968,Fred Astaire,Finian McLonergan,Finian's Rainbow,0.0,0.0,0.0,0.0,1.0,0.0
1968,Zero Mostel,Max Bialystock,The Producers,0.0,0.0,0.0,0.0,1.0,0.0
1969,Peter O'Toole,Arthur Chipping,"Goodbye, Mr. Chips",0.0,0.0,0.0,0.0,1.0,0.0
1969,Dustin Hoffman,John,John and Mary,0.0,0.0,0.0,0.0,1.0,0.0
1969,Lee Marvin,Ben Rumson,Paint Your Wagon,0.0,0.0,0.0,0.0,1.0,0.0
1969,Steve McQueen,Boon Hogganbeck,The Reivers,0.0,0.0,0.0,0.0,1.0,0.0
1969,Anthony Quinn,Italo Bombolini,The Secret of Santa Vittoria,0.0,0.0,0.0,0.0,1.0,0.0
1950,Fred Astaire,Bert Kalmar,Three Little Words,0.0,0.0,0.0,0.0,1.0,0.0
1951,Danny Kaye,Jack Martin / Henri Duran,On the Riviera,0.0,0.0,0.0,0.0,1.0,0.0
1951,Gene Kelly,Jerry Mulligan,An American in Paris,0.0,0.0,0.0,0.0,1.0,0.0
1952,Donald O'Connor,Cosmo Brown,Singin' in the Rain,0.0,0.0,0.0,0.0,1.0,0.0
1953,David Niven,David Slater,The Moon Is Blue,0.0,0.0,0.0,0.0,1.0,0.0
1954,James Mason,Norman Maine,A Star Is Born,0.0,0.0,0.0,0.0,1.0,0.0
1955,Tom Ewell,Richard Sherman,The Seven Year Itch,0.0,0.0,0.0,0.0,1.0,0.0
1956,Cantinflas,Passepartout,Around the World in 80 Days,0.0,0.0,0.0,0.0,1.0,0.0
1956,Marlon Brando,Sakini,The Teahouse of the August Moon,0.0,0.0,0.0,0.0,1.0,0.0
1956,Glenn Ford,Captain Fisby,The Teahouse of the August Moon,0.0,0.0,0.0,0.0,1.0,0.0
1956,Yul Brynner,King Mongkut of Siam,The King and I,0.0,0.0,0.0,0.0,1.0,0.0
1956,Danny Kaye,Hubert Hawkins,The Court Jester,0.0,0.0,0.0,0.0,1.0,0.0
1957,Frank Sinatra,Joey Evans,Pal Joey,0.0,0.0,0.0,0.0,1.0,0.0
1957,Maurice Chevalier,Claude Chavasse,Love in the Afternoon,0.0,0.0,0.0,0.0,1.0,0.0
1957,Glenn Ford,Lt. J. G. Max Siegel,Don't Go Near the Water,0.0,0.0,0.0,0.0,1.0,0.0
1957,David Niven,Godfrey Smith,My Man Godfrey,0.0,0.0,0.0,0.0,1.0,0.0
1957,Tony Randall,Rockwell P. Hunter,Will Success Spoil Rock Hunter?,0.0,0.0,0.0,0.0,1.0,0.0
1958,Danny Kaye,S. L. Jacobowsky,Me and the Colonel,0.0,0.0,0.0,0.0,1.0,0.0
1958,Maurice Chevalier,Honoré Lachaille,Gigi,0.0,0.0,0.0,0.0,1.0,0.0
1958,Louis Jourdan,Gaston Lachaille,Gigi,0.0,0.0,0.0,0.0,1.0,0.0
1958,Clark Gable,James Gannon,Teacher's Pet,0.0,0.0,0.0,0.0,1.0,0.0
1958,Cary Grant,Philip Adams,Indiscreet,0.0,0.0,0.0,0.0,1.0,0.0
1959,Jack Lemmon,Jerry / Daphne,Some Like It Hot,0.0,0.0,0.0,0.0,1.0,0.0
1959,Clark Gable,Russell Ward,But Not for Me,0.0,0.0,0.0,0.0,1.0,0.0
1959,Cary Grant,Lt. Cmdr. Matt T. Sherman,Operation Petticoat,0.0,0.0,0.0,0.0,1.0,0.0
