name,genre_mean_weighted,number_of_movies
Kelly Hu,['Crime'],17.0
Karl Urban,['Science Fiction'],26.0
Shohreh Aghdashloo,['Romance'],18.0
Jacob Fortune-Lloyd,['Science Fiction'],5.0
Jillian Murray,['Mystery'],7.0
Vinnie Jones,['Crime'],43.0
Whoopi Goldberg,['Music'],59.0
Steven Spielberg,['War'],14.0
Harry Styles,['Mystery'],5.0
Richard Madden,['War'],5.0
Scott Eastwood,['Romance'],18.0
Lisa Kudrow,['Family'],31.0
Brian Dennehy,['Family'],41.0
Michael Jeter,['Family'],24.0
Sam Riley,['Family'],13.0
Nicholas Farrell,['War'],22.0
Anya Taylor-Joy,['Mystery'],17.0
Patrick Dempsey,['Family'],21.0
Brian Keith,['Family'],12.0
Holland Taylor,['Family'],27.0
Mélanie Laurent,['War'],20.0
Mark Cuban,['Romance'],5.0
Robin Givens,['Romance'],17.0
Lauren Lapkus,['Romance'],7.0
Elaine Hendrix,['Family'],16.0
Annie Wersching,['Comedy'],1.0
Cameron Diaz,['Family'],39.0
Marin Hinkle,['Comedy'],17.0
Eve Hewson,['Thriller'],7.0
Kate Bosworth,['Science Fiction'],27.0
Ray Stevenson,['Science Fiction'],23.0
Jacqueline Obradors,['Family'],9.0
Jake Lacy,['Romance'],9.0
Elisabeth Shue,['Science Fiction'],30.0
Natascha McElhone,['Comedy'],18.0
Casey Affleck,['Mystery'],31.0
Ben Whishaw,['Family'],23.0
Brian Cox,['War'],65.0
Catherine Zeta-Jones,['Romance'],25.0
Lucy Punch,['Comedy'],20.0
Jenny Agutter,['Science Fiction'],16.0
Glenne Headly,['Romance'],23.0
Blair Underwood,['Mystery'],13.0
Wesley Snipes,['Action'],39.0
Jesse Eisenberg,['Mystery'],33.0
Willa Fitzgerald,['Drama'],3.0
Frank Whaley,['Music'],24.0
Madelyn Cline,['Mystery'],5.0
Kurt Russell,['Mystery'],41.0
Taissa Farmiga,['Mystery'],10.0
Melissa Peterman,['Music'],4.0
Amy Acker,['Horror'],8.0
Jon Cryer,['Romance'],10.0
Sean Young,['Mystery'],30.0
Don Cheadle,['Science Fiction'],44.0
Nathan Fillion,['Science Fiction'],19.0
Adam Devine,['Romance'],12.0
Andrea Savage,['Comedy'],8.0
Dylan Minnette,['Horror'],10.0
Dominic Purcell,['Thriller'],15.0
Michael Tucci,['Romance'],3.0
Chad Stahelski,['Science Fiction'],10.0
Sandra Oh,['Family'],25.0
Sunny Sandler,['Family'],13.0
India Eisley,['Horror'],4.0
Thora Birch,['Drama'],18.0
Andy García,['Romance'],51.0
Masako Nozawa,[],22.0
Eion Bailey,['Drama'],6.0
Steve Guttenberg,['Science Fiction'],22.0
Sydney Penny,['TV Movie'],2.0
Alanna Ubach,['Family'],20.0
Gates McFadden,['Science Fiction'],9.0
Matt Dillon,['Romance'],36.0
Tyler Hoechlin,['Crime'],7.0
Chad Michael Murray,['Family'],14.0
Michael McKean,['Romance'],42.0
Olivia Thirlby,['Romance'],20.0
Steve Buscemi,['Family'],88.0
Daisuke Ono,['Science Fiction'],8.0
Barry Bostwick,['Family'],14.0
Erika Alexander,['Mystery'],9.0
Merritt Patterson,['Family'],4.0
Drew Carey,['Family'],6.0
Kelsey Grammer,['Family'],32.0
Matt Smith,['Mystery'],16.0
Eddie Murphy,['Family'],44.0
Peter Cushing,['Science Fiction'],16.0
Kristen Johnston,['Romance'],9.0
James Hong,['Family'],53.0
Costas Mandylor,['Crime'],21.0
Benjamin Bratt,['Family'],27.0
Arielle Kebbel,['Romance'],14.0
RJ Mitte,['Mystery'],4.0
Jessica Chastain,['Science Fiction'],31.0
David Schwimmer,['Family'],14.0
Ted Danson,['War'],18.0
Aimee Garcia,['Science Fiction'],14.0
Ashley Greene,['Romance'],22.0
Freddie Prinze Jr.,['Mystery'],18.0
Reba McEntire,['Family'],8.0
Paz Vega,['Family'],20.0
Melanie Griffith,['Family'],30.0
Peyton List,['Drama'],19.0
Carmen Electra,['Family'],20.0
Roger Allam,['Science Fiction'],16.0
Ciarán Hinds,['Fantasy'],48.0
Lucy Lawless,['Family'],11.0
Omar Sy,['Science Fiction'],24.0
Daisy Head,['Romance'],6.0
Shia LaBeouf,['Science Fiction'],31.0
Sam Claflin,['Romance'],18.0
Rose McIver,['Romance'],4.0
Isabella Rossellini,['Family'],34.0
Jon Huertas,[],6.0
Dina Meyer,['Mystery'],20.0
Matthew Modine,['War'],40.0
Kathleen Turner,['Romance'],25.0
Emmy Rossum,['Romance'],14.0
Tyler Perry,['Mystery'],22.0
Annette O'Toole,['Science Fiction'],5.0
Charlie Sheen,['War'],43.0
Donald Sutherland,['Romance'],68.0
Michael Bolton,['Family'],4.0
Charles Shaughnessy,['Family'],3.0
Elijah Wood,['Action'],42.0
Nathan Lane,['Family'],31.0
Natasha Liu Bordizzo,['Comedy'],5.0
Eddie Redmayne,['Family'],20.0
David Krumholtz,['Romance'],33.0
Neil Patrick Harris,['Mystery'],23.0
Michelle Monaghan,['Mystery'],27.0
Brendan Gleeson,['Science Fiction'],52.0
Tony Dalton,['Crime'],3.0
Quentin Tarantino,['War'],23.0
Anthony LaPaglia,['Mystery'],22.0
Bill Murray,['Romance'],62.0
Noomi Rapace,['Mystery'],17.0
Lesley Nicol,['Family'],7.0
Jim Caviezel,['Thriller'],30.0
Katie Holmes,['Mystery'],27.0
Abby Ryder Fortson,['Romance'],6.0
Kevin Durand,['Science Fiction'],27.0
Taylor Russell,['Mystery'],8.0
Rutger Hauer,['Science Fiction'],46.0
Burak Özçivit,['Comedy'],5.0
Robin Wright,['Romance'],36.0
Howie Mandel,['Family'],8.0
Nikolaj Coster-Waldau,['Mystery'],20.0
Kristin Chenoweth,['Family'],25.0
Yennis Cheung,['Science Fiction'],4.0
Mark Brandon,['Mystery'],8.0
Josh Gad,['Family'],28.0
Alfred Hitchcock,['Mystery'],28.0
Kevin James,['Family'],23.0
Martin Henderson,['Mystery'],14.0
Keith David,['Family'],82.0
Rachael Taylor,['Science Fiction'],12.0
Keke Palmer,['Family'],12.0
Lloyd Bridges,['War'],17.0
Claudia Cardinale,['Western'],7.0
Frank Lammers,['Crime'],10.0
Hayden Panettiere,['Family'],19.0
Mark Boone Junior,['Mystery'],41.0
Judy Greer,['Science Fiction'],48.0
Danny Glover,['Mystery'],64.0
Tony Goldwyn,['Family'],26.0
Michael Jai White,['Science Fiction'],33.0
David Hyde Pierce,['Family'],21.0
Robin Atkin Downes,['Family'],23.0
Jake Johnson,['Science Fiction'],27.0
Bob Odenkirk,['Family'],25.0
Boyd Holbrook,['Science Fiction'],21.0
Alan Tudyk,['Family'],40.0
Julie Condra,['Crime'],5.0
Katherine Langford,['Mystery'],3.0
Danielle Savre,['Science Fiction'],5.0
Jamie Lee Curtis,['Mystery'],41.0
Teri Garr,['Science Fiction'],29.0
Aaron Paul,['Crime'],16.0
Shawn Levy,['Mystery'],9.0
Diane Venora,['Crime'],22.0
Emily Wickersham,['Romance'],4.0
Rene Russo,['Mystery'],26.0
Letitia Wright,['Science Fiction'],10.0
Serinda Swan,['Science Fiction'],8.0
Masi Oka,['Romance'],13.0
Shad Moss,['Family'],10.0
Mira Sorvino,['Action'],21.0
Taylor Kinney,['Romance'],5.0
Mädchen Amick,['Mystery'],7.0
Audrey Tautou,['Mystery'],14.0
Chuck Norris,['War'],25.0
Felicity Jones,['Mystery'],22.0
Lee Eun-mi,['Romance'],1.0
Ezra Miller,['Science Fiction'],17.0
Rex Linn,['Crime'],29.0
Seth Green,['Science Fiction'],46.0
Li Bingbing,['Science Fiction'],15.0
Tobias Menzies,['Thriller'],12.0
Chris Chalk,['Science Fiction'],6.0
Jim Cummings,['Family'],53.0
Nina Hoss,['Music'],15.0
Violet McGraw,['Science Fiction'],5.0
Edward Norton,['Science Fiction'],41.0
Jackie Sandler,['Family'],22.0
Kiefer Sutherland,['Mystery'],44.0
Tim Roth,['Science Fiction'],41.0
Dylan Walsh,['Romance'],13.0
Joaquin Phoenix,['Romance'],34.0
Gemma Chan,['Family'],16.0
Rohan Campbell,['TV Movie'],3.0
Grey DeLisle,['Family'],27.0
Christian Slater,['Romance'],62.0
Rosanna Arquette,['Romance'],37.0
Betty White,['Family'],12.0
Nick Kroll,['Family'],22.0
Will Patton,['Science Fiction'],40.0
Jena Malone,['Mystery'],29.0
Tom Blyth,['Action'],3.0
Al Pacino,['Crime'],41.0
Ewan McGregor,['Science Fiction'],55.0
James Franco,['Family'],64.0
Teri Hatcher,['Family'],10.0
Talulah Riley,['Romance'],8.0
Ed Harris,['Romance'],58.0
Andrew Scott,['War'],13.0
Gong Yoo,['Thriller'],4.0
Constance Zimmer,['Comedy'],5.0
Natalie Zea,['Crime'],4.0
Emile Hirsch,['Romance'],24.0
Alexa Demie,['Romance'],5.0
Adam Scott,['Comedy'],31.0
Max Martini,['Romance'],16.0
Synnøve Macody Lund,['Thriller'],4.0
Dylan Kingwell,['Family'],3.0
Noah Wyle,['Mystery'],12.0
Carrie-Anne Moss,['Mystery'],27.0
Margo Martindale,['Mystery'],43.0
Tyler Posey,['Thriller'],7.0
Laura Slade Wiggins,['TV Movie'],2.0
Iain Armitage,['Family'],3.0
Ke Huy Quan,['Science Fiction'],5.0
John Lithgow,['Family'],47.0
Jeremy Davies,['War'],19.0
Peter MacNicol,['Family'],13.0
Anna Torv,['Action'],1.0
Stephen King,['Crime'],11.0
Catherine O'Hara,['Family'],30.0
Emily Deschanel,['Mystery'],8.0
Rebecca Romijn,['Science Fiction'],14.0
Lindsay Lohan,['Family'],18.0
Chris Parnell,['Family'],28.0
Samantha Bond,['Thriller'],10.0
Olivia Wilde,['Romance'],33.0
Lee Pace,['Science Fiction'],22.0
Morgan Taylor Campbell,['Family'],2.0
Andrew Stevens,['Mystery'],13.0
Josh Duhamel,['Romance'],24.0
Andrew W. Walker,['TV Movie'],1.0
Ethan Cutkosky,['Mystery'],3.0
Chandra Wilson,['Drama'],4.0
Gary Lewis,['Music'],18.0
Bryan Brown,['Romance'],20.0
Eva Birthistle,['Romance'],4.0
Geena Davis,['Family'],21.0
Hiam Abbass,['Science Fiction'],15.0
Kevin Smith,['Comedy'],40.0
Wentworth Miller,['Thriller'],6.0
Ben Stiller,['Family'],55.0
Minnie Driver,['Family'],24.0
Bolo Yeung,['Thriller'],5.0
Marton Csokas,['Family'],29.0
Jurnee Smollett,['Science Fiction'],6.0
Stephen Chow,['Family'],9.0
Amy Groening,['Mystery'],3.0
Pam Grier,['Science Fiction'],29.0
Emmanuelle Chriqui,['Romance'],19.0
Christopher McDonald,['Family'],51.0
Dylan McDermott,['Mystery'],25.0
Malin Åkerman,['Romance'],25.0
Katy O'Brian,['Science Fiction'],1.0
Patrick Warburton,['Family'],35.0
Evanna Lynch,['Fantasy'],5.0
Olga Kurylenko,['Mystery'],29.0
BD Wong,['Family'],21.0
Nastassja Kinski,['Romance'],18.0
Bill Paxton,['Romance'],47.0
Rooney Mara,['Romance'],22.0
Katey Sagal,[],6.0
Mark Harmon,['Family'],12.0
David Keith,['War'],23.0
David Conrad,['Romance'],4.0
Susan Hogan,['Family'],8.0
Justin Miles,['Mystery'],7.0
Chris Sarandon,['Family'],17.0
Julie Gonzalo,['Family'],6.0
Jodi Lyn O'Keefe,['Romance'],6.0
Carrie Fisher,['Science Fiction'],35.0
Marley Shelton,['Mystery'],30.0
Laura Harring,['Mystery'],16.0
Edward Burns,['War'],21.0
Rowan Atkinson,['Family'],18.0
Claire Holt,['Thriller'],2.0
Kate Micucci,['Family'],16.0
Ray Wise,['Mystery'],37.0
Andy Serkis,['War'],28.0
Jemaine Clement,['Family'],21.0
Judi Dench,['Thriller'],44.0
Louise Lombard,['Romance'],8.0
Camille Guaty,['Romance'],4.0
Ian Ogilvy,['Crime'],6.0
Yvonne Strahovski,['Science Fiction'],11.0
Ariana Grande,['Music'],6.0
Sherri Shepherd,['Family'],13.0
Taron Egerton,['Music'],9.0
Terry Serpico,['Science Fiction'],17.0
Jon Voight,['Family'],46.0
Carolyn Jones,['Science Fiction'],12.0
Mr. T,['Family'],9.0
Juliet Aubrey,['War'],7.0
Kirsten Dunst,['Action'],43.0
Beverly D'Angelo,['Comedy'],27.0
Julianne Hough,['Romance'],7.0
Bill Camp,['Crime'],31.0
Gary Cole,['Crime'],31.0
Paul Newman,['Family'],31.0
Wes Bentley,['Science Fiction'],25.0
Kristy Swanson,['Science Fiction'],22.0
Alexandra Paul,['TV Movie'],11.0
Jennifer Esposito,['Mystery'],21.0
Élodie Yung,['Science Fiction'],7.0
Mel Brooks,['Family'],25.0
Skyler Gisondo,['Family'],12.0
Jaimie Alexander,['Action'],11.0
Samara Weaving,['Crime'],12.0
Christopher Lee,['Science Fiction'],65.0
Melissa George,['Horror'],14.0
Ludacris,['Crime'],20.0
Leelee Sobieski,['Mystery'],20.0
Amandla Stenberg,['Romance'],13.0
Xander Berkeley,['Science Fiction'],50.0
Mia Kirshner,['Comedy'],13.0
Dominique Swain,['Science Fiction'],17.0
John Legend,['Romance'],5.0
Charles Dance,['Romance'],40.0
Busy Philipps,['Romance'],8.0
Kelsey Asbille,['Mystery'],2.0
Jessica Camacho,['Crime'],2.0
Amy Schumer,['Romance'],8.0
Mamiko Noto,[],7.0
Mary-Louise Parker,['Crime'],22.0
Craig Bierko,['Romance'],15.0
Carl Lumbly,['Mystery'],9.0
Laura Surrich,['Science Fiction'],2.0
James Corden,['Family'],21.0
Matthew Broderick,['Family'],36.0
Tristin Mays,['Family'],2.0
Maxine Peake,['Romance'],5.0
Bae Suzy,['Thriller'],1.0
Jeanne Tripplehorn,['Mystery'],18.0
Stacy Keach,['Thriller'],31.0
Gwendoline Christie,['Science Fiction'],9.0
Leighton Meester,['Romance'],13.0
Martin Starr,['Science Fiction'],24.0
Richard Dean Anderson,['TV Movie'],2.0
Elena Kampouris,['Romance'],8.0
Jeff Goldblum,['Science Fiction'],52.0
John Murray,['Family'],6.0
Hugh Grant,['Romance'],37.0
Lily Collins,['Romance'],13.0
Brooke Shields,['Romance'],20.0
Sarah Baker,['Mystery'],14.0
Julian Glover,['War'],20.0
Marco Leonardi,['Romance'],9.0
Max von Sydow,['Mystery'],43.0
Clifton Powell,['Music'],36.0
Regina Hall,['Comedy'],29.0
Ryan Hurst,['Drama'],10.0
Monique Ganderton,['Science Fiction'],13.0
Morris Chestnut,['Crime'],26.0
Morgan Davies,['Thriller'],2.0
Bryce Dallas Howard,['Mystery'],18.0
Geraldine Chaplin,['Science Fiction'],30.0
Jaime Pressly,['Comedy'],18.0
John Rhys-Davies,['Action'],41.0
Blake Lively,['Romance'],15.0
Domhnall Gleeson,['Romance'],27.0
John Leguizamo,['Family'],66.0
Lars Mikkelsen,['Drama'],8.0
Aaron Tveit,['TV Movie'],9.0
James Caan,['Family'],46.0
Fred Tatasciore,['Family'],59.0
Bonnie Wright,['Fantasy'],9.0
Tobin Bell,['Crime'],35.0
Sam Horrigan,['Family'],3.0
Matthew Rhys,['History'],10.0
Dane Cook,['Romance'],15.0
Willa Holland,['Action'],3.0
Susanna Thompson,['Mystery'],6.0
Josh Peck,['Family'],20.0
Jonathan Banks,['Family'],28.0
Lee Jun-ho,['Crime'],1.0
Albert Brooks,['Family'],21.0
Christophe Lambert,['Science Fiction'],31.0
Chris Browning,['Science Fiction'],16.0
Dove Cameron,['TV Movie'],8.0
Robert Taylor,['Romance'],17.0
Ralph Macchio,['Family'],11.0
Mark Feuerstein,['Romance'],13.0
Patrick St. Esprit,['Science Fiction'],16.0
Kim Coates,['Mystery'],31.0
Edie Falco,['Science Fiction'],16.0
Bokeem Woodbine,['Science Fiction'],32.0
Rafe Spall,['Mystery'],20.0
Kazuki Yao,['Action'],7.0
Dominic Cooper,['Science Fiction'],20.0
Taye Diggs,['Romance'],22.0
Gugu Mbatha-Raw,['Family'],18.0
Tamara Duarte,['Romance'],2.0
Max Thieriot,['Family'],14.0
Debi Mazar,['Science Fiction'],35.0
Lynda Carter,['Family'],6.0
Tracy Middendorf,['Mystery'],4.0
Liu Yifei,['Action'],10.0
Jonathan Bennett,['Romance'],11.0
Ariel Winter,['Mystery'],16.0
John Magaro,['War'],19.0
Stephen Graham,['Crime'],28.0
Liza Weil,['Mystery'],5.0
Sam Heughan,['Science Fiction'],4.0
Serena Grandi,['Romance'],2.0
Sophie Turner,['Science Fiction'],4.0
Daniel Wu,['Action'],22.0
Paul Johansson,['Romance'],12.0
Katy Perry,['Family'],5.0
Dee Wallace,['Family'],41.0
Danny Aiello,['Music'],21.0
Cha Eun-woo,[],2.0
John Hensley,['Mystery'],3.0
Michelle Pfeiffer,['Mystery'],43.0
Peter Sarsgaard,['Mystery'],34.0
Rachel Bilson,['Romance'],6.0
Cooper Barnes,['Crime'],1.0
Louis Garrel,['Romance'],16.0
Moon Bloodgood,['Family'],12.0
Thomasin McKenzie,['Mystery'],9.0
Leslie Bibb,['Science Fiction'],19.0
Tony Todd,['Science Fiction'],45.0
Jet Li,['Thriller'],34.0
Paul McGann,['TV Movie'],12.0
Embeth Davidtz,['War'],21.0
Patrick Bergin,['Crime'],16.0
James Wan,['Thriller'],2.0
Tom Skerritt,['Romance'],32.0
Rebecca De Mornay,['Romance'],23.0
Riley Keough,['Science Fiction'],14.0
Claire Forlani,['Romance'],23.0
Rachel Keller,['Science Fiction'],2.0
Johnny Galecki,['Science Fiction'],14.0
Judd Hirsch,['Romance'],13.0
Natasha Henstridge,['Science Fiction'],12.0
Katrina Kaif,['Romance'],20.0
Elle Fanning,['Family'],26.0
Selena Gomez,['Family'],23.0
Lauren Ambrose,['Family'],7.0
Timothy Simons,['Family'],16.0
Scott Baio,['Family'],9.0
Kat Dennings,['Action'],14.0
Richard Chamberlain,['Romance'],8.0
Anna Castillo,['Romance'],4.0
Patrick Garrow,['Science Fiction'],9.0
Harry Shum Jr.,['Romance'],12.0
David Costabile,['Family'],13.0
Jean Reno,['Mystery'],48.0
Eric Mabius,['Romance'],12.0
Cindy Pickett,['Romance'],10.0
Kristin Scott Thomas,['Thriller'],36.0
Imogen Poots,['Mystery'],26.0
Linda Lavin,['Romance'],6.0
Ty Simpkins,['Science Fiction'],14.0
Jing Tian,['Science Fiction'],6.0
Shelley Hennig,['Romance'],4.0
Niamh Cusack,['War'],4.0
Warren Christie,['TV Movie'],7.0
Christine Taylor,['Romance'],16.0
Kirk Douglas,['War'],24.0
Takuma Terashima,[],1.0
Dana Barron,['Romance'],6.0
Shawnee Smith,['Mystery'],19.0
Lauren Holly,['Romance'],20.0
Lenny Kravitz,['Science Fiction'],11.0
Ted Levine,['Mystery'],31.0
Mason Gooding,['Mystery'],4.0
Connie Nielsen,['Action'],25.0
Angela Kinsey,['Romance'],5.0
Parminder Nagra,['Romance'],6.0
Sonita Henry,['TV Movie'],2.0
Gregory Smith,['War'],11.0
Tatsuya Nakadai,['History'],9.0
Meg Foster,['Science Fiction'],17.0
John Ortiz,['Romance'],29.0
Trey Parker,['Family'],9.0
Jonathan Tucker,['Horror'],14.0
Alfred Molina,['Science Fiction'],65.0
Jung Yoo-min,['Crime'],1.0
Tony Hale,['Family'],31.0
Michael Biehn,['Science Fiction'],42.0
Harry Lloyd,['Romance'],8.0
Ellen Pompeo,['Crime'],5.0
Matt Rife,['Horror'],1.0
Terry Crews,['Crime'],36.0
Sabrina Carpenter,['Romance'],4.0
Annabella Sciorra,['Romance'],20.0
Taika Waititi,['War'],12.0
Nichole Sakura,['Comedy'],1.0
Christopher Lloyd,['Science Fiction'],55.0
Rachel Nichols,['Science Fiction'],14.0
LaMonica Garrett,['Science Fiction'],5.0
Colin Firth,['Crime'],43.0
Bonnie Aarons,['Mystery'],18.0
Pamela Adlon,['Science Fiction'],19.0
Eric McCormack,[],2.0
Sean Connery,['Science Fiction'],42.0
Jefferson Hall,['Mystery'],5.0
Kim Jisoo,['Music'],1.0
Skyler Samuels,['Science Fiction'],6.0
Alan Alda,['Romance'],22.0
Eartha Kitt,['Family'],5.0
Jordana Brewster,['Crime'],14.0
Katherine McNamara,['Science Fiction'],5.0
Kelly Greyson,['War'],8.0
Erica Cerra,['Family'],5.0
Sienna Guillory,['Family'],14.0
Ridley Scott,['Science Fiction'],1.0
Dave Franco,['Mystery'],23.0
Sabrina Qiu,['Mystery'],1.0
Kit Harington,['Family'],10.0
Stephen Lang,['Science Fiction'],41.0
Jeremy Renner,['Mystery'],30.0
Saoirse Ronan,['Romance'],26.0
Jake Busey,['Science Fiction'],21.0
Karen Robinson,['Romance'],8.0
Victoria Pedretti,['Thriller'],2.0
Claire Danes,['Romance'],22.0
Shawn Ashmore,['Science Fiction'],15.0
Peter Mullan,['War'],23.0
Amanda Schull,['Music'],5.0
Ayo Edebiri,['Science Fiction'],5.0
Tina Fey,['Family'],18.0
Sarah Wright,['Crime'],9.0
Zach Gilford,['Thriller'],7.0
Melina Kanakaredes,['Family'],6.0
Richard Ayoade,['Family'],9.0
Jennifer Grey,['Romance'],13.0
Jessica Biel,['Science Fiction'],25.0
Joan Plowright,['Family'],17.0
Kajol,['Romance'],14.0
Rob Zombie,['Horror'],9.0
Isabela Merced,['Family'],7.0
John Hannah,['Action'],14.0
Joanne Whalley,['Music'],14.0
Sofia Carson,['Romance'],6.0
Randall Park,['Action'],29.0
Vanessa Marshall,[],7.0
Donnie Yen,['Science Fiction'],31.0
Vincent D'Onofrio,['War'],49.0
Stuart Pankin,['Thriller'],16.0
Marilu Henner,['Mystery'],10.0
James Purefoy,['Romance'],12.0
Natalia Tena,['Fantasy'],10.0
Russell Brand,['Family'],16.0
James McAvoy,['Science Fiction'],35.0
Bridget Regan,['TV Movie'],5.0
Christian Cooke,['Romance'],3.0
Aamir Khan,['Family'],23.0
Sarah Bolger,['Family'],8.0
Corey Stoll,['Science Fiction'],27.0
Hugh Bonneville,['Romance'],25.0
Paul Kaye,['Romance'],9.0
Christian Kane,['Romance'],12.0
Samantha Morton,['Family'],21.0
Lili Simmons,['TV Movie'],2.0
Daran Norris,['Family'],6.0
Jonathan Groff,['Family'],7.0
Ving Rhames,['Thriller'],55.0
Dev Patel,['Romance'],12.0
Sebastian Stan,['Science Fiction'],24.0
Emilie de Ravin,['Romance'],5.0
Snoop Dogg,['Family'],36.0
Tia Carrere,['Family'],18.0
Jaime Camil,['Family'],7.0
Michael Greyeyes,['Family'],7.0
Hero Fiennes Tiffin,['Romance'],7.0
Bill Nighy,['Romance'],51.0
Peter Falk,['Family'],28.0
Natalie Morales,['Romance'],10.0
Ally Sheedy,['Family'],21.0
Stephen McHattie,['War'],31.0
Em Haine,['Comedy'],3.0
Kevin Michael Richardson,['Family'],46.0
Adam West,['Science Fiction'],14.0
Gwyneth Paltrow,['Mystery'],47.0
Úrsula Corberó,['Documentary'],4.0
Jessica Lowe,['Family'],2.0
Kathleen Munroe,['Mystery'],4.0
Jacki Weaver,['Romance'],18.0
Heath Ledger,['Romance'],16.0
Amy Landecker,['Science Fiction'],12.0
Hugh Dancy,['Romance'],16.0
Hunter King,['TV Movie'],2.0
Peter Krause,['Comedy'],3.0
Mathew St. Patrick,['Science Fiction'],5.0
Janine Turner,['Mystery'],10.0
Lance Barber,['Romance'],4.0
Tobias Jelinek,['Family'],3.0
Takaya Hashi,['Family'],5.0
Eric Stoltz,['Science Fiction'],33.0
Cliff Robertson,['Action'],19.0
Terrence Howard,['Science Fiction'],41.0
Kathy Bates,['Romance'],56.0
Cindy Crawford,['Documentary'],5.0
Yuri Lowenthal,['Family'],14.0
Olivia Colman,['Romance'],22.0
Richard Riehle,['Science Fiction'],62.0
Sean Patrick Thomas,['Romance'],18.0
Ella Purnell,['Science Fiction'],8.0
Anthony Michael Hall,['Romance'],26.0
Craig Ferguson,['Family'],13.0
Joanna Cassidy,['Family'],19.0
Robert Englund,['Horror'],41.0
Melissa Benoist,['Music'],7.0
Jace Norman,['TV Movie'],3.0
Lainie Kazan,['Romance'],23.0
Colm Feore,['Action'],30.0
Anthony Molinari,['Science Fiction'],27.0
Haydn Gwynne,['Family'],1.0
Bruce Boxleitner,['Science Fiction'],10.0
Robert Pine,['Family'],13.0
Judith Roberts,['Crime'],11.0
Kim Fields,['Romance'],3.0
Rachel Ward,['Family'],6.0
Shannon Chan-Kent,['Family'],7.0
Richard Crenna,['War'],18.0
Elizabeth Berridge,['Music'],6.0
Rick Gonzalez,['Science Fiction'],18.0
Scott Caan,['Crime'],22.0
Alicia Witt,['Mystery'],18.0
Yasuyuki Kase,['Animation'],4.0
Steven Bauer,['Mystery'],22.0
Suzanne Somers,['Crime'],5.0
Sarah Chalke,['Romance'],3.0
Taylor Kitsch,['Science Fiction'],13.0
Sanaa Lathan,['Mystery'],19.0
Queen Latifah,['Family'],34.0
Grant Feely,['Mystery'],2.0
Sharon Small,['Romance'],3.0
Martin Kove,['War'],24.0
Garret Dillahunt,['Science Fiction'],19.0
Jesse Williams,['Romance'],5.0
Jeffrey Donovan,['Mystery'],16.0
Christina Applegate,['Comedy'],25.0
Olivia Munn,['Science Fiction'],17.0
Jake Short,['Romance'],3.0
Luciane Buchanan,['Thriller'],2.0
Vanessa Ray,['TV Movie'],3.0
Genevieve O'Reilly,['Mystery'],11.0
Virginia Madsen,['Mystery'],30.0
Samuel West,['Romance'],12.0
Greg Kinnear,['Family'],39.0
David Hasselhoff,['Science Fiction'],12.0
Geoffrey Rush,['Action'],32.0
Tika Sumpter,['Family'],13.0
Harry Lennix,['Science Fiction'],25.0
Vernee Watson-Johnson,['Family'],13.0
Rob Schneider,['Romance'],38.0
Frank Langella,['Mystery'],33.0
Sarah Jones,['Romance'],3.0
Maggie Siff,['Science Fiction'],5.0
Antonia Thomas,['Mystery'],3.0
Wagner Moura,['Crime'],11.0
Matt Riedy,['War'],9.0
Billy Magnussen,['Family'],20.0
Kiersey Clemons,['Science Fiction'],9.0
Con O'Neill,['Mystery'],3.0
Joanna Lumley,['Romance'],21.0
Yuen Wah,['Romance'],14.0
Glen Powell,['Romance'],15.0
Gong Li,['Romance'],12.0
Lashana Lynch,['Science Fiction'],6.0
Cybill Shepherd,['Crime'],11.0
Mary McDonnell,['Mystery'],13.0
Hilary Swank,['Romance'],26.0
Kerry O'Malley,['Mystery'],9.0
Carrie Coon,['Mystery'],7.0
Lochlyn Munro,['Crime'],43.0
