name,popularity,career_length,number_of_movies,interval,start_date_1,end_date_1,start_date_2,end_date_2,count_interval_1,count_interval_2,avg_budget_0,avg_budget_1,std_budget_0,std_budget_1,avg_revenue_0,avg_revenue_1,avg_imdb_rating_0,avg_imdb_rating_1,avg_order_0,avg_order_1,std_order_0,std_order_1,avg_popularity_0,avg_popularity_1,Popularity (%)
Sela Ward,19.251,33,28,5840,1983,1999,1999,2016,19,9,25112938.596491225,50728009.25925926,13847916.189584058,53431478.08383096,95550623.6633772,187596385.6712963,5.61578947368421,6.1000000000000005,3.9473684210526314,3.5555555555555554,4.394658051610127,4.058218303944372,17.249,17.141,68.25140368781504
Mike Dopud,17.662,24,76,4380,1999,2011,2011,2023,38,38,30785608.771929823,37424528.07017543,28566571.566719927,54852211.88693713,69418884.58004384,121510480.7258772,4.818421052631579,5.726315789473684,16.07894736842105,8.868421052631579,12.913439712476157,7.854502740237532,16.284552631578944,12.349684210526318,68.21587963259132
Alberta Watson,19.032,31,55,5475,1978,1993,1993,2009,19,36,2630858.2995951413,2705349.358974358,3414538.3431759076,4006914.360986929,1062533.2211538462,1440855.5897435893,5.684210526315789,6.130555555555555,6.105263157894737,4.583333333333333,7.210334227176298,3.9537253880921535,9.488368421052632,9.96661111111111,68.21451648460985
Jeanne Tripplehorn,32.14,29,34,5110,1991,2005,2005,2020,21,13,24821428.571428567,8028846.153846151,38151179.62902547,5750397.947381941,67659731.83531745,12342716.43269231,5.857142857142857,6.053846153846154,5.476190476190476,4.615384615384615,7.607133541986994,4.53259072697115,25.28642857142857,24.501999999999995,68.21109306776157
Jason Marsden,22.247,34,47,6205,1989,2006,2006,2023,26,21,23595006.203473944,22201411.290322583,29135260.19411352,42928971.53308016,62630157.16408189,117576853.09062976,6.3076923076923075,6.538095238095239,8.884615384615385,11.714285714285714,9.620998361264574,18.15054205446075,15.110884615384617,15.06338095238095,68.19866887558337
Sara Botsford,17.728,39,26,6935,1979,1998,1998,2018,14,12,8248750.0,4814583.333333333,9847008.474295994,4696315.968986282,14080170.388392856,8280971.151041667,5.814285714285715,6.05,3.642857142857143,6.5,3.0144211208584566,10.1447851956888,9.482142857142858,10.16575,68.19601312995485
Bill Fagerbakke,21.869,39,44,6935,1984,2003,2003,2023,16,28,14012779.017857144,12803475.765306126,22605047.269171745,15973797.59878231,48973031.953125,40017017.1875,5.8125,6.414285714285714,10.125,8.25,7.00780814520489,10.9662631999888,22.548375,24.70342857142857,68.18854571433229
Julia Nickson,20.444,38,22,6935,1985,2004,2004,2023,14,8,11535714.285714284,27580729.166666668,13999608.98992355,56400095.30662859,48036485.5625,114003317.578125,5.335714285714286,5.987500000000001,5.642857142857143,7.375,6.841127129951852,12.854352375751958,23.360571428571426,20.014249999999997,68.18499570531898
Michael Jai White,34.395,34,87,6205,1989,2006,2006,2023,30,57,12988785.264671365,7692864.952310354,14938979.7771281,23930504.987360615,24824249.963732403,27003290.724796142,5.583333333333334,5.342105263157895,8.9,3.982456140350877,9.484548838329983,6.438620392899849,26.524133333333335,26.50415789473684,68.17746389954576
Tim DeKay,14.578,27,18,4745,1996,2009,2009,2023,16,2,22980937.5,75000000.0,26709698.015260413,25000000.0,40576962.4453125,712994900.25,6.15,7.55,9.75,14.0,13.273563952458284,14.0,9.3865,10.1785,68.17387166914808
Caprice Benedetti,16.374,24,15,4380,1993,2004,2004,2017,10,5,29196000.0,24776000.000000004,20897885.31566452,23388027.93453665,62412589.6,110528214.4,5.5600000000000005,5.8,14.3,11.2,16.425894191793642,9.826494797230598,14.493800000000002,14.427200000000004,68.142452728672
Mary McCormack,23.759,26,38,4745,1994,2007,2007,2020,27,11,20291582.49158249,6135123.966942149,21369721.031691182,4390909.985331382,33154529.793771036,1542008.7727272727,5.996296296296295,5.700000000000001,10.333333333333334,5.454545454545454,19.31224903948173,8.392243565704925,11.69537037037037,12.489727272727272,68.13253832548963
Stanley Kamel,20.332,35,32,6205,1972,1989,1989,2007,14,18,2031250.0,5190972.222222222,2031250.0,11439444.131639222,3510702.535714286,2999028.8958333335,6.264285714285714,5.144444444444444,15.642857142857142,11.0,10.1390838051652,10.888321980707383,10.976714285714284,9.752333333333333,68.12946608651589
Scott Valentine,16.233,28,29,5110,1982,1996,1996,2010,20,9,0.0,0.0,0.0,0.0,240689.8375,57307.104166666664,5.2299999999999995,4.711111111111112,3.75,4.222222222222222,7.980444849756184,3.1894889098682944,7.8377500000000015,7.610555555555556,68.12122640172295
Mike White,16.154,27,23,4745,1996,2009,2009,2023,16,7,25832366.89285714,9791202.836734692,25189272.331878178,6241832.360365439,84156994.53125,17280576.5,6.2375,6.1571428571428575,21.75,13.285714285714286,30.62780599390038,11.510421187704964,12.47375,12.347142857142858,68.11839315529443
Christopher Heyerdahl,22.23,29,53,5110,1994,2008,2008,2023,35,17,19825579.150579147,20674880.763116054,24888504.300399203,36057217.02093865,49714421.361920856,151470191.64546898,5.537142857142857,6.370588235294117,7.257142857142857,10.705882352941176,6.42024858060299,11.99884654202646,17.968999999999998,17.28235294117647,68.11457891669744
Kathryn Morris,27.184,32,32,5840,1991,2007,2007,2023,22,10,23374147.727272727,5408125.0,29391051.000093695,7413550.752886568,66571405.06818182,19898745.575,5.990909090909091,6.24,10.272727272727272,5.0,15.235072629184575,3.714835124201342,30.55818181818181,32.2263,68.1036237745751
Kevin Dunn,20.581,35,70,6205,1987,2004,2004,2022,35,35,28846588.834920634,40668100.84021164,23360220.320044685,47158806.32373579,59320225.703373015,110576722.64940476,6.208571428571428,6.2542857142857144,7.885714285714286,9.0,9.251320920577244,6.8660656232559525,15.570971428571426,16.053314285714286,68.09678639391267
A.C. Peterson,17.993,37,65,6570,1984,2002,2002,2021,31,34,11962063.857801184,10570303.1212485,14176299.742226357,16782301.89993221,9527056.10060072,13150870.46087185,5.6483870967741945,5.329411764705883,15.516129032258064,8.911764705882353,10.21343507265556,9.101931427413772,11.268129032258065,11.211382352941175,68.04849636285283
Gary Anthony Williams,27.325,29,47,5110,1994,2008,2008,2023,12,35,20965725.806451615,14576612.903225806,25196596.651308015,22713016.82222589,34744453.34274194,23867281.997235022,5.391666666666667,6.111428571428571,18.083333333333332,13.342857142857143,14.688194428028098,15.280132492213276,22.09708333333333,14.155657142857144,68.03540891376055
Julia Sweeney,19.49,33,25,5840,1986,2002,2002,2019,19,6,25402960.52631579,40671875.0,30078554.798256703,72211327.57454418,59854478.72404971,139670223.78819442,5.778947368421053,7.316666666666666,12.210526315789474,12.833333333333334,11.491777139687962,13.158225142050462,13.234526315789472,10.566333333333334,68.03295260855116
Judy Greer,34.41,25,89,4380,1998,2009,2009,2023,34,55,26329434.024979856,40819990.5354919,18527349.855219197,51110310.29830131,85420329.39484288,158710920.12260273,5.776470588235294,6.161818181818182,5.823529411764706,6.636363636363637,4.889788809557742,11.440539778053443,41.91352941176471,42.18301818181818,68.02767339323435
Marley Shelton,32.902,31,48,5475,1991,2006,2006,2022,31,17,17515715.725806452,23797159.92647059,13141710.926238742,28499530.45315297,30839545.032258064,55358939.066176474,5.867741935483872,6.311764705882354,8.741935483870968,7.705882352941177,12.360101633195995,7.32252532686844,16.55677419354838,16.35911764705882,68.01643866006754
Kevin Grevioux,16.646,29,23,5110,1994,2008,2008,2023,17,6,49031985.294117644,32500000.0,39231602.96666888,15435349.040433131,173472707.17857143,60846834.97619047,5.329411764705883,5.083333333333333,23.294117647058822,6.833333333333333,14.057715929788516,4.2196629670573875,7.616882352941176,7.8495,68.01559364009425
Tate Donovan,26.217,39,62,6935,1984,2003,2003,2023,29,33,12659595.2023988,12038068.181818184,16051361.041300816,15916364.43225425,27778386.78148427,41072900.0668643,5.724137931034484,6.3,4.379310344827586,5.303030303030303,3.9428135683443832,3.6967213031308055,21.724517241379314,22.35681818181818,68.00303852511206
Sarah Paulson,25.749,27,46,4745,1995,2008,2008,2022,16,30,22765943.6875,21689945.84444444,15512150.746275326,19578863.22498579,59983852.66875,65799876.79583333,6.35,6.556666666666667,4.375,6.1,3.42554740151118,6.461939853222612,19.32125,20.196066666666663,68.0
Taylor Lautner,28.262,21,19,3650,2001,2011,2011,2022,10,8,47937500.0,60364583.333333336,7916803.726883723,39654621.93488435,262584771.375,374944099.6510417,5.19,5.5125,6.0,12.625,6.0,24.015294605729903,25.4425,26.334375,68.0
Emily Watson,29.497,28,55,5110,1994,2008,2008,2022,30,25,17829293.213408124,18712454.765576925,15564243.50655312,22206174.203367837,38061843.090544865,61182963.84115384,6.856666666666667,6.5280000000000005,2.8666666666666667,2.64,4.224794538067962,2.7695486996982015,19.72926666666666,19.57884,68.0
America Ferrera,26.535,21,41,3650,2002,2012,2012,2023,23,18,24909591.52695652,38199655.653333336,31275493.532888494,45684669.79443108,77373358.75510871,219008924.74069443,6.682608695652175,6.8388888888888895,3.3043478260869565,5.888888888888889,7.725929141301279,8.359219055024013,25.14517391304348,24.415833333333335,68.0
Gabrielle Union,38.057,24,48,4380,1999,2011,2011,2023,25,23,19494375.0,23460869.56521739,25467082.90556164,33691438.082383394,39141144.2275,34849546.44293478,5.843999999999999,6.147826086956522,5.12,4.304347826086956,4.86883969750494,3.341891974013154,45.59672,33.80169565217392,68.0
Stanley Tucci,38.859,37,115,6570,1985,2003,2003,2022,47,68,27741416.82785301,50654147.17023174,14823213.961313874,49218527.01907682,62770227.07194284,167299292.02234662,6.136170212765957,6.4220588235294125,7.1063829787234045,8.382352941176471,11.23867570481541,15.677850066222792,30.12040425531914,28.1937794117647,68.0
Jenna Elfman,21.96,26,24,4745,1990,2002,2002,2016,13,11,32649038.46153846,17460227.272727273,28021642.76086881,23838639.50545572,50866498.39423077,30724052.323863637,6.230769230769232,6.154545454545455,7.461538461538462,4.2727272727272725,10.277798212393284,3.5185459055206594,27.79953846153846,21.480727272727272,68.0
Michael Sheen,56.576,26,78,4745,1995,2008,2008,2021,27,51,32373291.860812426,40350273.00759013,27708438.18568186,46141753.0707591,70380321.17480585,141290932.5893422,6.722222222222222,6.417647058823529,4.148148148148148,5.470588235294118,4.115946439054236,9.665692191267638,43.883740740740734,47.61445098039216,68.0
Benjamin Bratt,35.347,34,54,6205,1988,2005,2005,2022,32,22,34819901.315789476,46669856.45933016,20267975.836863324,47207945.02504138,74161225.33470395,191941909.65669855,6.084375,6.645454545454547,3.96875,4.2272727272727275,4.156954827454828,3.941986326504331,30.51078125,31.84545454545455,68.0
Liev Schreiber,22.177,29,129,5110,1994,2008,2008,2023,69,61,17926499.534179807,19371246.23444073,18577431.494714383,26181399.34204459,39941130.20235345,41895448.92093427,6.972463768115943,6.80327868852459,3.9565217391304346,7.573770491803279,5.298166985755329,14.812997191095109,20.14185507246377,19.629819672131145,68.0
Bill Hader,21.697,21,86,3650,2002,2012,2012,2023,29,56,55346798.02955664,61579081.63265306,48130027.14491721,59213836.94312389,233446525.53639165,202795384.1107143,6.368965517241381,6.869642857142857,14.241379310344827,11.982142857142858,33.43718266098984,15.76670437462232,19.86655172413793,19.694535714285713,68.0
Gloria Reuben,20.993,31,42,5475,1991,2006,2006,2022,20,21,18604807.692307692,7345238.095238097,18483195.905475263,1414244.3969742034,41814121.58461539,14282061.027930403,6.034999999999999,5.938095238095238,10.85,6.571428571428571,19.12138854790625,6.543418566056451,15.30595,12.733190476190476,67.99122524309578
Kim Delaney,16.897,38,33,6935,1983,2002,2002,2021,25,8,6979235.294117647,35294.117647058825,17154436.73037189,62252.97202504919,5773357.3375,0.0,5.388000000000001,5.987500000000001,2.4,2.75,3.97994974842648,3.112474899497183,13.51056,13.97675,67.98709059142783
Maggie Wheeler,27.104,39,16,6935,1982,2001,2001,2021,6,10,5364593.75,6750030.0,4309084.673165266,11130601.455142708,30794268.677083332,37117695.23125,5.516666666666667,5.2700000000000005,9.166666666666666,7.9,8.008675851155976,9.027181176868003,19.666,20.7913,67.97643991022196
Nina Siemaszko,21.325,32,42,5840,1986,2002,2002,2018,26,16,7752662.721893489,3532692.3076923075,12241687.414422272,4921567.902742151,11467831.64885355,11232505.201021636,5.757692307692308,6.2125,8.846153846153847,6.5625,9.847656135393173,9.571890813731631,11.584923076923076,11.2140625,67.97122185421219
Jenifer Lewis,18.872,37,62,6570,1984,2002,2002,2021,30,32,25159927.536231883,37919701.08695652,17508622.19120758,46328273.67786482,62136701.03777175,115323985.57387908,6.3199999999999985,6.071875,11.733333333333333,9.28125,11.069276800626538,7.859048825239604,20.91129999999999,18.45309375,67.97044693332163
Jason Beghe,27.999,38,32,6935,1985,2004,2004,2023,21,11,15113095.23809524,24590909.09090909,17775014.012866385,44181760.4575474,27928803.93452381,47198209.75568182,5.980952380952381,6.645454545454546,6.666666666666667,7.454545454545454,9.336734074321877,13.303202870420726,19.136952380952376,19.792545454545458,67.94483672850275
Eva LaRue,24.996,31,20,5475,1987,2002,2002,2018,14,6,3871428.5714285714,2633333.3333333335,5609994.725160314,467855.62825394,1604989.4910714286,976950.125,4.878571428571428,5.7,8.857142857142858,1.6666666666666667,12.855555457561875,0.9428090415820634,16.30707142857143,16.019333333333332,67.94025874397522
Cedric Yarbrough,14.234,23,26,4015,2000,2011,2011,2023,14,12,29233428.48214286,13945499.010416666,28773485.16358562,13068550.895815412,95949945.9089286,32507600.428125,5.621428571428571,5.508333333333334,17.642857142857142,16.916666666666668,13.18336149880459,24.143523401157132,12.14642857142857,9.622083333333332,67.93945384478903
D.B. Sweeney,20.849,38,57,6935,1985,2004,2004,2023,30,27,20105482.78048781,11531080.876242094,29743122.40754823,10473178.217734383,40559082.68231707,30121280.896228544,6.080000000000002,5.4444444444444455,5.2,4.518518518518518,7.449384762068163,4.605716016802908,13.088966666666668,13.159296296296295,67.89616730602464
Joey McIntyre,24.604,31,11,5475,1990,2005,2005,2021,4,7,10943181.818181818,32935064.935064934,6000032.282971002,20432814.67807964,28854500.636363637,61831072.792207785,5.475,6.114285714285714,1.25,17.857142857142858,0.82915619758885,14.846149779161806,29.705999999999996,26.985999999999997,67.88931573219239
Mädchen Amick,34.149,28,35,5110,1989,2003,2003,2017,27,8,2968750.0,9785156.25,3898255.337445962,19187909.945106667,3974476.6296296297,12572941.375,5.525925925925925,6.5625,2.111111111111111,6.375,3.66498277832681,11.01064825521186,25.901666666666667,25.365125,67.88747085732155
Roger Bart,25.836,24,26,4380,1997,2009,2009,2021,13,13,40459615.384615384,20580769.230769232,35525417.88914276,12472942.461145775,77438725.72788462,48471507.303846166,6.438461538461538,5.7153846153846155,8.846153846153847,12.692307692307692,8.609888356697367,22.244738756992945,16.137230769230772,18.821846153846156,67.87761240199322
James DuMont,15.725,26,44,4745,1994,2007,2007,2020,13,31,45788255.49450549,22209432.60368663,33090587.05623659,29852026.53910408,206628366.07692307,118413522.39516129,5.992307692307692,5.735483870967742,27.76923076923077,12.32258064516129,24.514215173285276,8.71552969453949,7.864384615384616,8.248096774193547,67.86814358338745
Ramya Krishnan,19.54,38,114,6935,1985,2004,2004,2023,73,41,707508.3547665643,2695420.888501743,437591.57349281496,6352423.445615558,3155172.6979312273,12721877.166500743,6.428767123287671,5.392682926829268,3.315068493150685,3.658536585365854,4.077592333949537,4.464547370593268,11.928095890410958,12.93039024390244,67.85127861306887
Romy Rosemont,25.898,31,35,5475,1988,2003,2003,2019,15,19,27629159.60767544,15015142.452042935,35471131.79201221,6174944.12802121,100892782.7754386,71966675.75207755,5.959999999999999,6.015789473684211,16.333333333333332,10.31578947368421,9.155447680054875,8.233772759216489,18.855666666666668,13.57568421052632,67.84911652433352
Kristin Davis,24.653,35,30,6205,1988,2005,2005,2023,12,18,12740126.488095235,30452509.92063492,11486596.251501922,31413588.640076652,61103946.385416664,93510642.15972222,5.733333333333333,5.727777777777778,9.416666666666666,6.444444444444445,14.447942952391374,9.340605632412007,20.382499999999997,20.184055555555556,67.84008548116603
Loren Dean,14.991,31,23,5475,1988,2003,2003,2019,17,6,32890756.302521005,38107142.85714286,21249350.21458426,24716891.893965133,68853261.79621848,88985568.80803572,6.505882352941177,6.5,5.0588235294117645,11.666666666666666,5.0464966093005215,16.82920741515245,18.57829411764706,17.18133333333334,67.82543442248424
Tony Jay,16.885,37,41,6570,1970,1988,1988,2007,7,34,6582857.455357143,18832942.52757353,7133658.8393849665,27701739.327749092,30709513.91714285,72831253.41705883,6.828571428571429,6.18235294117647,12.857142857142858,11.029411764705882,9.538322275784914,16.5893043043112,8.177142857142856,8.867882352941178,67.8194165810688
