name,gender,career_length,number_of_movies,avg_revenue_0,avg_budget_0,std_budget_0,avg_imdb_rating_0,avg_order_0,std_order_0,avg_popularity_0,n_genres_0,main_genre_0,interval,start_date_1,end_date_1,start_date_2,end_date_2,count_interval_1,count_interval_2,avg_budget_1,std_budget_1,avg_revenue_1,avg_imdb_rating_1,avg_order_1,std_order_1,avg_popularity_1,n_genres_1,main_genre_1,start_date_3,end_date_3,count_interval_3,avg_budget_2,std_budget_2,avg_revenue_2,avg_imdb_rating_2,avg_order_2,std_order_2,avg_popularity_2,n_genres_2,main_genre_2,success,avg_scaled_portion_0_x,avg_scaled_portion_1_x,avg_scaled_portion_2_x,avg_scaled_portion_0_y,avg_scaled_portion_1_y,avg_scaled_portion_2_y,std_scaled_portion_0,std_scaled_portion_1,std_scaled_portion_2
Dave Franco,2,15,34,82020376.08823529,24906617.647058822,32809223.11862815,6.394117647058824,8.852941176470589,19.35296352582296,28.9655,16.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7160695358160439,2.607697451126711,,,2.607697451126711,,,,,
Kit Harington,2,11,18,102158445.44444443,40944444.44444445,61603095.36074216,6.7666666666666675,4.0,4.7022453265552935,35.60800000000001,18.0,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7137148820810155,2.223151731181054,,,2.223151731181054,,,,,
Yvette Nicole Brown,1,18,42,102637854.90476193,24712952.14285714,60776936.97434044,6.300000000000002,11.071428571428571,14.18817894476622,11.504833333333332,15.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6512105401983617,1.422227320343038,,,1.422227320343038,,,,,
Olga Kurylenko,1,18,47,37094070.38297872,18805646.80851064,43287093.77644306,6.0106382978723385,3.48936170212766,6.324125842966932,47.383191489361714,14.0,Thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7115821813381321,4.238350735562303,,,4.238350735562303,,,,,
Peyton List,1,19,36,42111654.13513514,15985135.135135137,40112064.07605071,5.781081081081082,10.756756756756756,18.43968312649916,33.94370270270269,15.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7931123920970466,1.694574215257513,,,1.694574215257513,,,,,
Peyton List,1,19,36,42111654.13513514,15985135.135135137,40112064.07605071,5.781081081081082,10.756756756756756,18.43968312649916,33.94370270270269,15.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6924509494798098,1.694574215257513,,,1.694574215257513,,,,,
Peyton List,1,19,36,42111654.13513514,15985135.135135137,40112064.07605071,5.781081081081082,10.756756756756756,18.43968312649916,33.94370270270269,15.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7890301395995545,1.694574215257513,,,1.694574215257513,,,,,
Peyton List,1,19,36,42111654.13513514,15985135.135135137,40112064.07605071,5.781081081081082,10.756756756756756,18.43968312649916,33.94370270270269,15.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6883686969823176,1.694574215257513,,,1.694574215257513,,,,,
Caleb Landry Jones,2,16,32,47104913.96875,13325000.0,29210582.414597627,6.475,8.4375,17.37803480690495,18.2868125,15.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6266647961168149,3.4627429224227377,,,3.4627429224227377,,,,,
Massi Furlan,2,14,21,185897986.57142857,46142880.95238096,70446374.50063308,6.147619047619048,26.23809523809524,30.91448229260036,12.146571428571429,14.0,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6435059502264561,1.0692210705558751,,,1.0692210705558751,,,,,
Jai Courtney,2,18,25,126716389.84,47380000.0,63874451.85674786,6.3359999999999985,4.48,8.154115525303771,23.52028,14.0,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6399919784977198,1.837752186179942,,,1.837752186179942,,,,,
Ed Sheeran,2,11,29,47719415.10344828,16950000.0,53197553.09384459,7.248275862068965,27.27586206896552,39.50547456756546,21.357620689655175,10.0,Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7696691947779201,1.2816172650086153,,,1.2816172650086153,,,,,
Katherine Waterston,1,18,42,57204589.95238096,22780194.23809524,51500104.54577654,6.371428571428572,5.7142857142857135,9.28974271591475,33.91542857142857,16.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6355613591630994,1.8041205975476025,,,1.8041205975476025,,,,,
Alan Ritchson,2,17,21,114250471.52380952,37270496.23809524,81102992.95805067,5.971428571428571,7.523809523809524,8.64990529878822,55.778095238095226,13.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9659837326286692,1.4685310358835872,,,1.4685310358835872,,,,,
Pierre Boulanger,2,19,18,132267007.5,26916666.66666667,105139886.97603464,6.122222222222222,11.5,16.228404453645812,14.633833333333332,15.0,Thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6437818880842711,6.227006661327524,,,6.227006661327524,,,,,
Peter Sohn,2,19,16,205647063.25,69812500.0,84264626.88311152,7.012499999999998,11.6875,12.403219088204482,16.319125,7.0,Animation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6417957264861722,4.319881239538897,,,4.319881239538897,,,,,
Aubrey Plaza,1,18,45,25680180.755555555,10653333.333333334,33875811.42939605,6.202222222222224,3.8222222222222224,4.078610269245527,56.24986666666667,14.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8944686552708789,3.2123441168178335,,,3.2123441168178335,,,,,
Jack Huston,2,18,34,40305253.20588236,19596515.352941178,34345568.24481364,6.026470588235292,6.235294117647059,11.03486139876552,18.91614705882353,14.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6224274668185887,3.1172987626868376,,,3.1172987626868376,,,,,
T.I.,2,18,22,93453501.45454544,30772727.272727273,41184652.72203604,5.972727272727273,10.636363636363637,14.710989876296424,14.59681818181818,13.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64900227422409,3.8489666597779943,,,3.8489666597779943,,,,,
Hannibal Buress,2,13,34,167643480.8529412,28800000.0,47980290.07096682,6.535294117647059,9.029411764705884,7.812076978166739,32.533558823529404,13.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.739749496377816,1.5036148587773277,,,1.5036148587773277,,,,,
Jenna Ortega,1,10,21,81117968.19047621,13428571.42857143,42652048.94154049,6.2666666666666675,7.952380952380952,15.752478838873616,182.0003809523809,15.0,Horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4056665215209256,1.7245368463872135,,,1.7245368463872135,,,,,
Pom Klementieff,1,16,34,245668509.6470588,56904411.76470588,107582961.3994591,6.4294117647058835,9.411764705882351,11.389152855597564,40.129,13.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7580032740437015,1.7475687228179375,,,1.7475687228179375,,,,,
Will Poulter,2,16,21,132598912.33333331,37186352.38095238,64343135.43441185,6.690476190476189,5.809523809523809,11.048029549023653,41.80009523809525,17.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8577793075959903,4.489853953552851,,,4.489853953552851,,,,,
Jonathan Majors,2,6,16,52881100.5,32437500.0,52085229.13216376,6.293749999999998,5.75,7.119515432949071,32.1851875,12.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6211676004227091,1.7278472043936342,,,1.7278472043936342,,,,,
Awkwafina,1,7,27,119004870.37037036,42712974.07407408,65964724.71603228,6.5703703703703695,6.814814814814816,10.968091893329545,42.06496296296297,15.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9355037990975886,1.7100535636484315,,,1.7100535636484315,,,,,
Brad Renfro,2,16,24,14494675.5,7816666.666666668,13261116.92966404,6.258333333333333,6.875,21.6704724221693,13.770875000000002,13.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6655567112603259,11.840746345791745,,,11.840746345791745,,,,,
Brandon T. Jackson,2,17,22,79741128.4090909,31185782.318181816,39540789.29824701,5.486363636363635,9.545454545454543,14.9475667607178,9.841136363636364,15.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6297564786986765,4.247484722187142,,,4.247484722187142,,,,,
Sam Claflin,2,12,30,143112052.03333333,41933195.9,81137207.89760306,6.4300000000000015,4.733333333333333,6.697926710723418,34.81946666666666,17.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7289240134156016,2.1517664363055413,,,2.1517664363055413,,,,,
Jacob Blair,2,15,28,60703485.75,23392857.14285714,46642515.3126831,5.885714285714287,13.535714285714285,17.00941366012434,15.9145,17.0,TV Movie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6216348677567921,1.316062168279455,,,1.316062168279455,,,,,
Dax Shepard,2,18,27,44435512.62962963,18622222.222222224,18559001.67600285,5.825925925925925,12.25925925925926,17.097958709854687,23.516037037037034,12.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6302622594507106,7.373218058077227,,,7.373218058077227,,,,,
Lars Eidinger,2,18,47,7932032.4255319135,6821987.234042552,28251838.07763565,6.406382978723404,3.234042553191489,4.998777578046953,26.772787234042557,16.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8014490178688988,1.9047505189636271,,,1.9047505189636271,,,,,
Jeremy Shada,2,14,22,18228876.681818184,8954561.363636363,24200815.42332976,6.722727272727273,12.227272727272728,25.38777769318038,16.92922727272727,11.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7620775121693499,1.567946830991526,,,1.567946830991526,,,,,
Kumail Nanjiani,2,13,43,42355265.0,19355813.95348837,43435048.01920337,6.202325581395348,11.13953488372093,11.388654891987162,28.12097674418605,15.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6275209842768923,2.29802373576186,,,2.29802373576186,,,,,
Wendi McLendon-Covey,1,18,53,29287556.301886793,10343396.226415094,30933089.74699803,5.843396226415094,5.79245283018868,6.766617534008303,13.222452830188676,16.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6453760344858123,1.7226602801894886,,,1.7226602801894886,,,,,
John Mulaney,2,13,18,97934916.38888893,35000000.0,83881530.2144108,6.95,12.388888888888893,27.33564805013753,18.042666666666666,10.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6068031281335303,1.677712623390201,,,1.677712623390201,,,,,
Evan Peters,2,16,25,101844601.64,32532000.0,69621437.61802107,6.507999999999999,8.36,11.095512606454918,33.022040000000004,15.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7367870390975898,2.8640661338926905,,,2.8640661338926905,,,,,
Vanessa Kirby,1,13,23,122331977.95652172,40521739.26086956,81599163.45034331,6.660869565217391,4.565217391304348,4.240858064903147,108.7882608695652,14.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1869735655205718,1.77940366193568,,,1.77940366193568,,,,,
Lucas Till,2,19,31,76108965.35483871,31353064.51612903,60812550.814585,5.719354838709678,5.451612903225807,5.912472926637433,23.50051612903225,16.0,Thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6039897349758367,2.3443842545275206,,,2.3443842545275206,,,,,
Desmond Harrington,2,17,23,62434552.0,23026086.95652174,53966080.06638586,5.952173913043477,8.695652173913043,15.095161282340989,17.51956521739131,14.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6091193902859086,6.831759782904009,,,6.831759782904009,,,,,
Thomas Middleditch,2,13,31,70698180.22580644,29580645.16129032,50362251.73265953,6.367741935483871,11.0,14.291888066876574,17.381548387096775,14.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6430308782191158,1.573852762390953,,,1.573852762390953,,,,,
Jackson Rathbone,2,18,37,99498162.10810807,15243243.243243244,36423303.65220641,5.305405405405405,4.594594594594595,5.77721273606993,24.231567567567573,15.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6567114348791462,2.9018467822595095,,,2.9018467822595095,,,,,
Matt Jones,2,17,32,17342098.15625,6100000.0,24740099.02971287,6.1875,8.46875,14.378769886102916,10.2650625,17.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6507202610186791,1.613280990172088,,,1.613280990172088,,,,,
Gemma Chan,1,17,29,127472210.68965515,39227586.20689655,65200501.88378723,6.210344827586206,5.724137931034483,6.942604856094835,58.58834482758621,16.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6971230609887835,1.68450146037684,,,1.68450146037684,,,,,
Jefferson Hall,2,16,10,416811627.5,65000000.0,88317608.66327848,6.7799999999999985,20.9,25.28022942933865,15.187,11.0,Thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7194402831326485,1.105136042468978,,,1.105136042468978,,,,,
Brett Gelman,2,19,40,11396635.2,6737750.0,18840408.101670727,6.2125,7.25,10.199877450244191,26.41055,16.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6469695514258099,1.6492973164675824,,,1.6492973164675824,,,,,
Jack McBrayer,2,17,36,63725341.25,23848611.11111111,44481777.61440807,6.252777777777778,12.27777777777778,8.827391432703823,16.002,17.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6245805652425206,1.2065529518889884,,,1.2065529518889884,,,,,
Elon Musk,2,18,24,47448653.54166666,19468750.0,47711825.51811274,6.5458333333333325,10.583333333333334,16.075127440310453,13.54275,11.0,Documentary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6017238495187858,1.65623880563702,,,1.65623880563702,,,,,
Corey Stoll,2,18,36,70829827.25,31994444.444444444,46797684.79817282,6.6083333333333325,7.444444444444445,5.024630690931117,35.160277777777765,13.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6922099666509557,1.6729368286443922,,,1.6729368286443922,,,,,
Drew Waters,2,17,25,24336274.28,8968000.0,42480967.22062717,5.6400000000000015,9.96,16.288597238559248,6.658280000000001,14.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.599291176800655,1.5927936801730531,,,1.5927936801730531,,,,,
Scott Haze,2,15,29,75247497.44827586,14982758.620689657,35917645.92706121,5.724137931034483,10.0,14.098177920910745,9.507275862068964,16.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5994451619897435,1.5237304618083596,,,1.5237304618083596,,,,,
Brittany Snow,1,18,30,32504614.43333333,8533333.333333334,18431374.21777214,5.959999999999999,2.0,2.2803508501982757,32.87626666666667,11.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7373866403710695,7.449332385786814,,,7.449332385786814,,,,,
Gabourey Sidibe,1,13,14,21001365.64285714,10714285.714285716,20341472.665568773,6.178571428571429,7.428571428571429,6.411087334947679,24.255857142857145,9.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8697364507386522,5.880370938806071,,,5.880370938806071,,,,,
Hailee Steinfeld,1,14,30,90003606.0,32076666.66666667,58128855.04539798,6.763333333333335,11.466666666666669,20.051156796775807,55.19366666666666,13.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.125423532686379,3.2582695158175983,,,3.2582695158175983,,,,,
Armie Hammer,2,16,31,52349570.5483871,27023225.80645161,50900648.85745861,6.506451612903223,4.774193548387096,11.235627887530592,18.9518064516129,17.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7781247132243134,7.493914597475263,,,7.493914597475263,,,,,
Alexandra Daddario,1,18,31,41125080.03225806,15296870.967741936,31074789.02712173,5.538709677419356,4.387096774193549,6.8705891157226375,56.28667741935483,14.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8063789650016994,2.101270437211942,,,2.101270437211942,,,,,
Alison Brie,1,16,34,37854074.0882353,12941176.470588235,22959928.233735178,6.0294117647058805,3.3529411764705883,2.6885635016532796,34.306,15.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7989225870024237,1.808690752401286,,,1.808690752401286,,,,,
Ezra Miller,3,15,21,219664130.95238096,82857142.85714285,108616531.9848142,6.419047619047619,5.0,6.07100838882165,31.742523809523806,11.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7169186352362548,6.353695408146264,,,6.353695408146264,,,,,
Nelson Franklin,2,18,26,59950354.0,14596153.846153844,33638353.57684658,6.019230769230768,14.576923076923077,14.148044379465086,6.422192307692304,16.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6662613831522175,1.7411045730035066,,,1.7411045730035066,,,,,
Pete Davidson,2,9,33,76861562.93939394,34168181.81818182,81389992.51469864,6.221212121212122,9.515151515151516,14.386696742437485,30.6370303030303,15.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6363057989045908,1.5655107777051869,,,1.5655107777051869,,,,,
Adam Pally,2,16,33,63288250.06060606,15648484.848484848,40194558.060816094,6.121212121212121,7.909090909090909,9.906727546909991,15.302333333333335,13.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6594700661565542,1.8602342687639777,,,1.8602342687639777,,,,,
Brian Tee,2,17,21,148089911.42857143,38314285.71428572,51084051.05420716,5.766666666666668,12.571428571428571,12.284606816086969,19.59257142857143,15.0,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6022206148245974,1.6577077201215,,,1.6577077201215,,,,,
Jason Mantzoukas,2,17,29,78078762.68965517,25922416.55172414,45850256.18830186,6.251724137931036,12.586206896551724,11.757659987046184,28.191068965517243,13.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.672151331753871,1.189997900527944,,,1.189997900527944,,,,,
Kellan Lutz,2,17,35,118215795.14285716,21843571.42857143,34125103.52828731,5.191428571428572,5.0285714285714285,5.283319921011324,16.420457142857142,16.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6376340929956261,4.856958112376417,,,4.856958112376417,,,,,
Skyler Gisondo,2,15,28,84325616.82142857,28285714.28571429,57132588.36304569,5.739285714285713,8.892857142857142,10.92944674365766,43.929285714285705,14.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7253843730151966,1.4767265323615313,,,1.4767265323615313,,,,,
Gillian Jacobs,1,18,48,5220461.5,4339062.5,9429284.374150231,5.856249999999998,5.0,6.652067347825035,34.88689583333333,14.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9279191213744252,2.360679697497467,,,2.360679697497467,,,,,
Gabriel Mann,2,19,40,17160357.275,10605000.0,17713765.12771918,5.82,6.025,7.834179918791755,12.14735,15.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6019716998924465,7.945873052802068,,,7.945873052802068,,,,,
Danny Pudi,2,14,30,43694041.93333333,16166666.666666664,45234266.75529172,6.333333333333332,8.333333333333334,13.765496318291213,18.32326666666666,12.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6389381283478924,1.676159633962412,,,1.676159633962412,,,,,
Nick Jonas,2,15,26,95304863.07692309,25346153.84615385,46972121.27969944,6.484615384615385,7.653846153846153,10.557324499688164,28.302423076923073,15.0,Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7365469409970452,2.5807866431641253,,,2.5807866431641253,,,,,
Alex Wolff,2,18,32,97019081.09375,13496875.0,31272246.92493929,6.334375,5.125,7.012266038877875,29.67559375,14.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6789962391601554,3.285415445576356,,,3.285415445576356,,,,,
Mckenna Grace,1,10,26,126898258.53846154,34538461.538461536,53230435.74817727,5.992307692307692,7.961538461538463,9.38280247306319,76.23265384615384,13.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8954155620349982,1.605195742591388,,,1.605195742591388,,,,,
Aaron Abrams,2,17,32,9727649.84375,7656250.0,19035918.96750719,6.059374999999998,9.03125,14.092294825098572,9.07059375,14.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5895690402686182,2.8449646647526907,,,2.8449646647526907,,,,,
Brian Geraghty,2,18,39,13471685.102564102,6356410.256410256,15747731.53988226,5.874358974358974,6.9230769230769225,9.900491092156882,17.413076923076922,12.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6118871186600937,6.411810279741092,,,6.411810279741092,,,,,
Diora Baird,1,19,33,28116345.303030305,9544393.93939394,26838373.244676538,5.221212121212122,7.9393939393939394,18.242373905095157,18.267454545454548,12.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6173312203747465,2.404847749722979,,,2.404847749722979,,,,,
Dominic Scott Kay,2,19,18,89806322.94444445,32277777.777777776,72791029.32791433,6.066666666666666,11.833333333333336,12.641422212534296,10.685055555555556,15.0,Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6236175431802666,5.06028739743395,,,5.06028739743395,,,,,
Walt Dohrn,2,16,21,180131781.14285713,56142857.14285714,62936313.77699789,6.085714285714285,13.190476190476188,9.63929975533714,18.034095238095237,13.0,Animation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5995446425915442,1.1490128069329877,,,1.1490128069329877,,,,,
Matt Bomer,2,18,30,36686042.66666666,12593333.333333336,23534569.37263895,6.339999999999999,5.5,10.304529748287075,38.06566666666667,16.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7666904962175242,1.6663850343677191,,,1.6663850343677191,,,,,
Jennifer Hudson,1,16,41,34452910.487804875,9743902.43902439,23098707.056841925,6.414634146341463,10.975609756097562,17.165603447049808,12.115048780487804,13.0,Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8431705090920267,2.1426735435019117,,,2.1426735435019117,,,,,
Charles Parnell,2,19,11,288882199.72727275,80136363.63636364,103962862.8862448,7.145454545454545,8.818181818181818,7.284082045094593,23.270181818181825,11.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6550083858897718,2.7346724089738124,,,2.7346724089738124,,,,,
Meredith Monroe,1,19,27,55591505.66666666,11370370.370370371,40834034.59547327,5.685185185185184,9.037037037037038,21.432895246052453,17.074814814814815,13.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6083562032871177,2.4387438941676427,,,2.4387438941676427,,,,,
Patrick O'Kane,2,19,14,100768491.57142857,21035714.285714287,53683086.01868746,6.564285714285713,10.285714285714286,16.494278538020264,8.167499999999999,11.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6009201666091427,7.043919706828643,,,7.043919706828643,,,,,
Ana de Armas,1,17,31,47129278.90322581,26733397.0,59996548.78525984,5.890322580645161,2.3870967741935485,3.8661260042783567,112.73154838709672,14.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3161530137850332,1.9648803338476604,,,1.9648803338476604,,,,,
Timothée Chalamet,2,15,28,57715191.96428572,22286071.42857143,43669729.9003134,6.7214285714285715,5.285714285714286,6.712765785411847,75.11846428571428,17.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1567600601822,1.767553373617348,,,1.767553373617348,,,,,
Keith Jardine,2,17,34,33811084.82352941,10132264.705882354,21221769.881433524,6.1382352941176475,14.617647058823527,13.065479225992606,11.33126470588235,10.0,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5830200616644743,1.5968677241017937,,,1.5968677241017937,,,,,
Billy Magnussen,2,14,33,76127232.45454545,21724090.90909091,52424702.96522181,6.263636363636364,7.212121212121213,7.590893969621423,25.00978787878788,14.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6802930793890317,1.619588859197328,,,1.619588859197328,,,,,
Julianna Guill,1,19,28,50798633.85714286,12832857.142857146,46844519.48864935,5.889285714285713,11.607142857142858,19.47588121188851,18.86478571428572,14.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6361286141162139,3.250923437077812,,,3.250923437077812,,,,,
Pilou Asbæk,2,16,33,45593827.75757576,22646916.87878788,43192773.75523913,6.2606060606060625,4.727272727272728,7.110695006191333,27.763030303030305,17.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6523273082555335,2.4435466588077692,,,2.4435466588077692,,,,,
David Ajala,2,14,17,119804204.88235296,31647059.0,65978554.09995818,6.6764705882352935,12.294117647058822,19.50192963569428,7.794470588235294,10.0,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5818639413193081,3.801244865071906,,,3.801244865071906,,,,,
