name,popularity,career_length,number_of_movies,avg_revenue_0,avg_budget_0,std_budget_0,avg_imdb_rating_0,avg_order_0,std_order_0,avg_popularity_0,Popularity (%)
Keith Silverstein,14.959,15,11,128463864.54545456,22954545.454545453,37246387.5889965,6.654545454545455,17.0,15.117719885798074,9.388454545454543,50.719238153387124
Sarah Snook,26.708,13,30,5145381.533333333,2457797.0,6026422.046543123,6.536666666666665,2.533333333333333,3.6944402673326424,22.978266666666663,50.71447842039922
LaMonica Garrett,30.913,8,8,170879606.875,31750000.0,63778425.03543028,5.9,7.875,9.558209821927951,22.3895,50.707646803669334
Natalie Martinez,28.932,14,14,17300418.85714286,18642857.214285713,23581491.3020914,6.235714285714287,5.142857142857143,4.389226141639205,32.1235,50.70552505677465
Sara Malakul Lane,19.983,16,31,490816.2258064517,2101612.9032258065,4919750.909491904,4.261290322580645,2.903225806451613,3.7187826546979608,17.065516129032257,50.70325091224904
Sophia Lillis,27.036,10,13,111745044.46153846,23076923.076923076,43295872.14017866,6.253846153846154,5.3076923076923075,6.899103792239589,30.61723076923077,50.70018856080672
Swen Temmel,14.975,12,16,16799576.375,11505477.8125,17989564.725075945,5.01875,12.75,12.759800155174846,12.2225,50.69836281926816
Terry Stone,14.98,18,26,653.8461538461538,807692.3846153846,1866078.3468144771,5.042307692307693,5.346153846153846,4.819370432011503,9.1185,50.69184936802578
Jorge Diaz,18.529,14,26,4458360.923076923,1155488.4615384615,4864659.729133322,5.661538461538461,7.038461538461538,7.261493643929492,6.765461538461537,50.68664409208099
Leven Rambin,26.174,13,17,57664441.47058824,12373235.294117646,26650844.647313245,6.205882352941177,11.058823529411764,12.335842507936896,24.898294117647055,50.6865372652632
Alexis Dziena,21.087,19,15,15636733.2,10866666.666666666,20841838.263987705,5.806666666666667,4.733333333333333,3.021405118299909,11.095866666666666,50.68646390888984
Kim Hee-won,14.877,16,35,3059513.342857143,1529771.4285714286,4833356.751845683,6.517142857142856,5.228571428571429,4.629629508692364,13.92005714285714,50.68451664858464
Annalise Basso,17.349,13,19,19685722.789473683,6052631.578947368,17727390.891262997,5.773684210526315,6.421052631578948,9.783529604572458,15.44184210526316,50.68172358376802
André Holland,16.32,14,17,30641267.29411765,15823529.411764706,26232524.253676448,6.494117647058823,8.882352941176471,10.692946289307766,12.779941176470588,50.67649402860995
Bella Heathcote,20.788,11,14,59119475.0,22096223.214285713,39261556.18874532,6.057142857142857,4.071428571428571,3.554962039465515,23.134285714285713,50.67519106103962
Jedidiah Goodacre,51.715,10,20,13913390.15,16901479.75,48099272.614599295,5.510000000000002,6.55,5.722543140947038,33.035849999999996,50.67319115069818
Kelly Clarkson,22.624,19,20,4333620.35,7850000.0,21373523.340806495,6.505000000000001,3.9,3.3600595232822887,15.433100000000003,50.66926533343733
Warren Kole,21.572,9,7,217359974.14285713,33000000.0,76436715.18695338,5.985714285714286,7.714285714285714,7.795864942652716,9.221000000000002,50.66230451566405
Zara Phythian,16.022,16,13,52026398.0,14623162.615384616,47786166.09569197,4.253846153846154,4.076923076923077,3.6260073075054384,11.539846153846156,50.6620492165787
Tracy Middendorf,31.625,19,12,42168185.333333336,17333333.333333332,42287376.62970147,6.466666666666666,15.666666666666666,21.24199195513976,17.183999999999997,50.65434691589673
Janice Man,16.32,16,24,47163511.0,1470187.25,5413006.395227357,5.412499999999999,3.625,3.5685256059050494,12.067583333333332,50.65419446677045
Denise Boutte,14.158,19,28,2421155.3928571427,672500.0,2786996.110766675,5.417857142857144,2.6785714285714284,2.5502600907774573,6.655464285714285,50.65418783281453
Kathleen Rose Perkins,19.737,14,19,29630178.315789472,9894736.842105264,30554342.85066545,6.2368421052631575,6.368421052631579,6.441726855071259,8.83436842105263,50.652754852730574
Sofia Helin,19.679,19,19,2471306.789473684,4345301.578947368,9403553.968985546,5.847368421052631,4.0,5.047146145152359,18.45678947368421,50.65059197840678
Sunita Mani,28.654,11,23,6471296.9130434785,4347826.0869565215,15900803.085138908,6.278260869565218,9.434782608695652,11.204913855891904,16.879130434782613,50.649273694564876
Sierra McCormick,17.592,14,20,4800283.75,5900000.0,21833231.55192561,5.3999999999999995,3.7,3.742993454442581,17.968000000000004,50.645214683493705
Avan Jogia,16.398,17,28,6860392.142857143,3464285.714285714,10269518.499135274,5.814285714285715,5.321428571428571,4.6217928759037985,22.315107142857137,50.64219558876839
Addison Timlin,18.637,18,25,4124846.28,2400000.8,6745368.496977416,5.9879999999999995,2.56,2.8011426240018555,18.10644,50.63723088866115
Charlie McDermott,15.73,15,16,32237809.625,11203125.0,18758168.793471687,6.35625,10.625,12.643550727544854,20.26475,50.62865279695983
Matt Barr,14.679,19,12,5988408.166666667,4000000.0,7176350.047203662,5.233333333333333,7.833333333333333,8.629728977333079,7.479666666666667,50.62121425913791
Seth Gabel,17.335,13,11,71652619.54545455,17377272.727272727,36771229.88298648,6.0636363636363635,11.272727272727272,12.395680399315864,12.688363636363636,50.61827802742114
Ai Kayano,26.063,11,38,985272.6842105264,0.0,0.0,7.036842105263159,5.052631578947368,5.380018432863417,21.15913157894737,50.61701903377684
Rob Yang,24.072,14,14,34597171.78571428,18085714.285714287,35365173.69113407,6.1000000000000005,17.571428571428573,17.585360330660947,23.978500000000007,50.61516034511703
Lauren German,43.947,12,20,9540745.2,2790000.0,4006232.6442681784,5.45,3.75,2.9979159427842537,41.785700000000006,50.61126330620615
Eugene Cordero,16.885,12,18,63412442.05555555,28916666.666666668,51661357.25407661,6.1611111111111105,11.22222222222222,8.947721966794774,23.677222222222223,50.61050723226399
Wamiqa Gabbi,28.627,16,22,2456725.8181818184,2376681.272727273,7951680.728354993,6.2727272727272725,3.1818181818181817,4.4069816885602995,31.580181818181813,50.60765239202639
Santiago Cabrera,21.173,16,11,58506751.63636363,27136363.636363637,60912041.99092436,6.209090909090909,6.090909090909091,5.991729837557848,19.24381818181818,50.60545490757359
Greta Lee,21.197,11,22,63739182.77272727,15363636.363636363,27932622.593639106,6.490909090909091,11.045454545454543,9.790892208983504,19.389590909090913,50.602557588667544
Melissa Roxburgh,24.68,11,12,42355423.333333336,20412833.333333332,50254868.20503616,5.625,6.75,5.8612427578685615,24.933499999999995,50.60074643719553
Gwendoline Christie,32.139,13,18,234607411.5,40672222.222222224,74439190.73501505,6.783333333333334,9.166666666666666,8.029459646963938,22.434,50.59228885809243
Aya Cash,17.332,15,17,27966533.70588235,8235294.117647059,23745041.36908119,6.0588235294117645,5.529411764705882,7.030334667448781,15.207411764705885,50.591681237987586
Odeya Rush,23.939,13,21,17258502.23809524,7152380.952380952,13880188.658235472,6.147619047619047,2.9047619047619047,3.053565627025028,29.851999999999997,50.58816928901376
Greyston Holt,20.154,18,28,0.0,410717.5714285714,1261047.0444240666,5.621428571428572,4.321428571428571,4.3593378546073085,17.88242857142857,50.586476137507596
Aaron Yoo,20.765,14,20,34361469.9,11450000.0,14437711.03741864,6.075,7.45,7.526453348025218,14.09325,50.581584990651415
Rachel Blakely,21.427,15,9,48277881.88888889,19024105.888888888,48237515.886104085,5.655555555555555,4.777777777777778,5.672110674711208,12.250666666666667,50.57938180246735
Demetrius Grosse,16.495,16,11,73783561.27272727,21181818.181818184,35641697.18900037,6.5,9.0,9.263810329350544,10.547636363636364,50.57851014897841
Rachel Hurd-Wood,18.845,16,13,25191624.0,19423076.923076924,29976815.498908844,6.246153846153846,3.3076923076923075,4.392031514960061,14.304,50.570680529233314
Kristen Hager,14.601,15,18,26486392.722222224,8193055.555555556,19091817.265438978,5.622222222222223,5.111111111111111,5.237566110841189,10.803666666666668,50.56899897944905
Mercedes McNab,16.415,19,14,17195252.285714287,6571428.571428572,13617028.654877508,4.757142857142857,6.285714285714286,4.905224203825541,15.437,50.56190170510773
Elysia Rotaru,15.203,12,23,6573941.260869565,4001260.8695652178,12750232.537410213,5.760869565217392,9.521739130434783,9.96894990421843,8.23695652173913,50.561077069244014
Sophie Charlotte,41.367,10,10,36236.8,17639608.0,52455115.41825998,6.35,3.1,3.014962686336267,26.9964,50.54996133547017
Nathalie Kelley,25.009,15,9,18432519.777777776,14111111.111111112,26252807.022168312,5.444444444444445,4.333333333333333,5.2068331172711035,33.455444444444446,50.54942323445366
Eloise Mumford,19.124,14,18,73368965.66666667,9733333.333333334,18663333.035661127,6.0555555555555545,2.1666666666666665,2.386303510546059,15.98716666666667,50.546776393262185
Becky G,21.333,15,9,31302566.555555556,26111111.111111112,46414663.49823428,5.888888888888889,11.22222222222222,20.622413792213653,29.629,50.543122116921126
Kerry Bishé,14.403,13,22,29681570.227272727,6350409.090909091,16181471.976697445,5.7727272727272725,4.590909090909091,4.217486227914043,14.554318181818182,50.542741370648514
Greg Perrow,14.522,12,13,6708878.0,2461538.4615384615,8527019.360339088,5.484615384615386,11.461538461538462,15.662868312891554,8.509692307692307,50.54026437562762
Marsha Thomason,19.951,16,12,20967169.416666668,12718750.0,27085038.00724981,5.633333333333334,5.5,3.8837267325770144,24.783999999999995,50.536147109321384
Johnny Simmons,14.48,10,25,26713807.68,18680000.0,38383298.45127956,6.327999999999999,5.64,6.0191693779125375,13.85604,50.53491675352471
DeWanda Wise,23.942,16,13,77075236.92307693,12692846.153846154,43967288.17558338,6.484615384615385,4.384615384615385,5.824860005428477,12.178615384615386,50.533327561535444
Margaret Qualley,16.725,10,19,23142718.842105266,13842105.263157897,27576235.30256811,6.1000000000000005,2.263157894736842,2.7307624781205995,24.645157894736844,50.52401534078332
Paula Brancati,23.597,18,19,1532601.7894736845,2715157.8947368423,10032022.880771974,5.726315789473684,4.578947368421052,5.0712376717666965,6.947736842105262,50.52225209672282
Natalie Hall,16.612,18,22,1170671.5909090908,1772727.2727272727,7908176.540666444,5.672727272727273,2.6818181818181817,4.790011991220174,7.021954545454546,50.51152942272402
Trever O'Brien,17.298,15,10,38554298.2,10600000.0,14150618.361046985,6.0200000000000005,11.9,14.152384958020326,12.7559,50.511379204262674
Aimee Teegarden,28.062,13,21,9083628.666666666,4262761.904761905,9767505.905295238,5.795238095238095,3.2857142857142856,4.939084715119721,18.919904761904764,50.507942974649566
Paola Nuñez,16.787,18,13,32808095.692307692,6923076.923076923,23982241.950953685,5.769230769230769,3.6153846153846154,3.952379254973886,22.707461538461537,50.50645422673665
Olivia Côte,15.464,13,32,419687.625,290625.0,1175095.5745704265,5.753125000000001,5.59375,3.516562375033322,9.92371875,50.50387417175367
Luisa d'Oliveira,18.555,14,17,35787170.35294118,11058823.529411765,27369950.435673263,6.005882352941177,8.588235294117647,6.774162188522015,13.967470588235294,50.503372024110334
Carter Jenkins,16.514,18,18,19963471.5,9388888.888888888,16038630.063723885,5.594444444444445,7.333333333333333,5.627314338711377,14.579555555555553,50.50323941436078
Ariane Labed,17.142,13,23,12222546.304347826,5965217.391304348,25405555.857548207,6.291304347826089,3.0869565217391304,3.899978188102448,8.714782608695652,50.50162561821619
Kay Panabaker,19.101,11,15,45844862.266666666,10200000.0,28738359.962484524,5.626666666666667,4.666666666666667,9.321420969406375,16.635200000000005,50.501322197115265
Catherine Corcoran,18.506,14,17,6449421.05882353,3847941.2352941176,15288141.589144288,5.53529411764706,8.117647058823529,10.191590264071973,15.631058823529411,50.498749682391036
Lyndsey Marshal,19.653,17,23,6481363.347826087,3344776.5217391304,11170640.23859347,6.36086956521739,5.391304347826087,4.993379359623253,14.730347826086954,50.49477780235256
Jane Levy,18.719,11,17,19570146.82352941,9964705.88235294,29232575.326296728,6.005882352941177,1.5294117647058822,2.659448130695839,26.901882352941175,50.48385244281286
Jake Weary,27.152,13,21,23348505.14285714,4857142.857142857,16782319.818886824,5.085714285714285,7.095238095238095,7.418796988247789,26.529000000000007,50.48384343935664
James Callis,29.073,19,18,42885343.61111111,7127777.777777778,12833151.754367176,5.683333333333334,4.0,2.8087165910587863,18.207555555555555,50.48168029298484
Ingrid Kavelaars,17.456,19,12,6308333.333333333,5669583.333333333,18793330.20630073,5.716666666666668,7.416666666666667,9.438028866711994,9.266416666666666,50.477129520415424
Elena Kampouris,32.098,13,13,12705355.0,3600000.0,6386042.47257552,5.369230769230769,9.461538461538462,15.295124334321931,26.938923076923075,50.46487286811464
Luke Bracey,19.84,12,17,63784843.294117644,26643224.88235294,39565828.546571374,5.7294117647058815,2.411764705882353,2.89134252410459,18.649882352941173,50.46363303229083
Sophia Ali,15.525,15,10,51763989.5,16350000.0,35209409.2537776,5.67,5.9,7.555792479945436,17.935000000000002,50.46057643052667
Eric Ladin,22.566,18,17,56675991.76470588,7382352.94117647,16043405.656278318,5.8999999999999995,6.764705882352941,4.771599950746646,18.60470588235294,50.45702264878919
Sonequa Martin-Green,22.236,14,8,20461528.5,18750000.0,49607837.082461074,4.85,4.375,4.741769184597665,12.654125,50.450649650810576
Justin Roiland,17.86,13,14,31399725.14285714,17500000.0,42120151.268212974,6.264285714285715,9.642857142857142,11.54869901675474,15.198071428571426,50.44804550653177
Teri Wyble,19.54,12,19,47752369.89473684,29763157.89473684,39017664.15796171,5.747368421052632,19.42105263157895,14.883108721223406,18.56147368421053,50.4450933077267
Freddie Fox,21.431,14,19,17642990.94736842,15280315.789473685,41935936.927717976,6.557894736842106,6.2105263157894735,7.2806806171749825,15.76021052631579,50.44460436303316
Eva Marcille,15.537,17,17,1188014.4117647058,988235.2941176472,2849537.083755098,5.176470588235294,7.0588235294117645,9.878500649719328,10.032470588235292,50.442719072704584
Erik Athavale,15.437,10,36,4267792.25,1102777.7777777778,4246271.966947472,6.069444444444445,8.13888888888889,7.203983380270243,16.79622222222222,50.44194476341176
Aneurin Barnard,28.261,11,26,22723852.03846154,12073076.923076924,29725870.080975022,6.138461538461538,3.8461538461538463,4.063839674422243,21.80646153846154,50.44150456523264
Louis Hofmann,71.6,13,23,6850539.347826087,3906640.434782609,14080580.876539605,6.465217391304347,4.0,5.381126437757287,45.01617391304348,50.43894145165703
Jessica Harmon,14.816,13,20,4517781.3,1550000.0,4318275.118609281,5.6499999999999995,7.85,13.207100363062288,8.577,50.437034131866
Ian Harding,17.371,13,15,23043910.733333334,9326666.666666666,24796840.30050782,6.006666666666667,8.333333333333334,10.568296404288104,8.811933333333334,50.43602493258796
Jesse Williams,30.017,15,20,13863210.85,5450000.0,10121635.243378414,5.735000000000001,6.1,7.408778576796582,27.75745,50.423033509898346
Ruby O. Fee,20.084,12,25,10392643.84,1649163.56,6025607.278205656,5.735999999999999,5.4,4.638965401897281,21.47988,50.42294412191286
Simu Liu,27.461,10,11,170361919.27272728,26818181.818181816,56899941.1755858,6.509090909090909,4.0,3.643175438093433,18.366,50.418532113306135
Laura Slade Wiggins,33.596,14,19,4670823.894736842,1684210.5263157894,5712890.609277707,5.726315789473684,6.526315789473684,6.524193203217435,18.450631578947373,50.4143857807342
Shantel VanSanten,42.388,14,9,20685237.666666668,7000000.0,13199326.582148887,5.3,3.111111111111111,4.228066131208989,42.05533333333333,50.41136527461156
Lili Reinhart,27.005,11,15,15491671.466666669,4633333.333333333,12607493.36263513,5.960000000000002,13.066666666666666,28.0605694089688,19.013333333333332,50.410100441845486
Jerry Lambert,20.318,19,12,26988987.416666668,7500000.0,12086493.83954393,6.083333333333332,14.083333333333334,10.75064597542347,7.454166666666668,50.4096993215138
Kevin McGarry,20.495,16,22,6188712.7272727275,909090.9090909092,4165977.9045053096,6.340909090909091,5.318181818181818,8.31420670045262,15.995636363636368,50.40865540905066
Daniella Pineda,23.301,12,12,197238628.16666663,30000750.0,61879897.16260173,6.116666666666666,6.916666666666667,4.310033513661916,34.870333333333335,50.40557890458151
Ian Virgo,14.244,16,26,1141612.3846153845,1283653.8461538462,5022013.7620611265,5.0307692307692315,6.269230769230769,4.840197805141791,4.566961538461539,50.401337588596675
Jonas Bloquet,24.565,14,17,56003066.23529412,18029687.647058822,41742232.89705066,6.300000000000001,6.705882352941177,6.036796052078823,26.185,50.39734863934406
Chelsea Peretti,21.35,16,16,34605495.125,9875000.0,21922804.90721933,6.35,8.625,8.358192089202067,18.6466875,50.396828456628285
