name,popularity,career_length,number_of_movies,start_date_1,end_date_1,start_date_2,end_date_2,start_date_3,end_date_3,count_interval_1,count_interval_2,count_interval_3,avg_budget_0,avg_budget_1,avg_budget_2,std_budget_0,std_budget_1,std_budget_2,avg_revenue_0,avg_revenue_1,avg_revenue_2,avg_imdb_rating_0,avg_imdb_rating_1,avg_imdb_rating_2,avg_order_0,avg_order_1,avg_order_2,std_order_0,std_order_1,std_order_2,avg_popularity_0,avg_popularity_1,avg_popularity_2,Popularity (%)
Alice Cooper,23.196,53,90,1970,1987,1987,2004,2004,2023,18,20,52,3334877.679738562,3383868.86372549,4990700.601432883,3606214.487085997,4384374.299425757,20313292.35019927,7043615.438316993,16497120.800735297,8614068.814833146,6.550000000000001,7.23,7.246153846153845,5.944444444444445,9.25,5.923076923076923,11.077866933776969,17.70557821704787,9.516880051632455,14.710166666666664,16.786949999999997,14.073230769230769,76.23786215317854
Brian Doyle-Murray,17.803,51,68,1972,1989,1989,2006,2006,2023,18,29,21,13252880.551932368,25514804.14192904,9519458.145272603,11491888.203905407,26467872.483367898,6905438.625516103,40337920.030344196,76914668.57883558,27178433.68611973,6.150000000000001,5.844827586206897,6.038095238095239,12.38888888888889,9.482758620689657,10.904761904761903,10.472922169358087,6.739593201962781,18.549559773764273,17.83277777777778,18.043413793103447,17.497047619047617,76.220044671983
Marc Anthony,21.138,79,31,1942,1968,1968,1994,1994,2021,1,2,28,9756250.0,19878125.0,11349826.388888886,0.0,10121875.0,15714319.5673786,15333269.75,39590795.875,13763299.079365084,5.8,7.25,7.0357142857142865,17.0,43.5,4.178571428571429,0.0,43.5,4.318180597597719,0.6,23.8725,17.58253571428571,76.13213387819027
Miguel A. Núñez Jr.,14.417,40,64,1983,1996,1996,2009,2009,2023,17,20,26,14526558.13305322,27430922.62738095,1231868.1703296704,12851638.347531172,33461624.59559989,535681.1954052264,41158787.24247199,42314309.70416666,3562056.982600733,5.029411764705883,5.045,5.476923076923076,14.647058823529411,12.3,3.8461538461538463,8.838027304981503,12.97343439494724,3.2897545815912457,14.080176470588231,14.56365,11.39434615384615,76.13148941039225
Alain Delon,38.866,63,119,1957,1978,1978,1999,1999,2020,70,22,26,2160132.5405007377,2661985.8247422683,4382588.739095954,4681375.700612946,3617104.1997468215,18575476.053990196,1268067.83568974,2751756.5306935324,5671251.644726407,6.612857142857142,6.140909090909091,6.13846153846154,3.7857142857142856,3.5454545454545454,3.8461538461538463,7.408282733618129,5.781846769511943,5.347122214456236,42.28477142857142,43.090818181818186,42.203923076923076,76.05041057226411
Ray Charles,15.393,62,38,1961,1981,1981,2001,2001,2023,7,17,14,7625000.0,6169117.647058823,2428571.4285714286,8403137.700542917,14244335.250247844,3091143.1245295857,22320867.98214286,5285355.257352941,4186912.4151785714,6.5857142857142845,7.0588235294117645,7.564285714285716,2.2857142857142856,18.235294117647054,14.5,1.979486637221574,25.86282685919675,21.813331441378423,6.7217142857142855,6.595647058823529,6.215785714285714,76.01754356884956
Tab Hunter,16.895,71,59,1950,1973,1973,1996,1996,2021,36,17,6,364508.2582582582,1788344.5945945946,13513.513513513515,555810.2331246716,3331037.2114545456,1.8189894035458565e-12,426239.3336930681,1416006.340719396,21896.56756756757,5.902777777777777,5.917647058823529,7.7,1.9722222222222223,7.9411764705882355,11.5,3.059467193184597,8.557560044196862,13.985111130532118,7.879472222222223,12.707294117647058,9.510333333333332,76.00192414487735
Steve Austin,17.733,44,212,1979,1993,1993,2007,2007,2023,22,117,71,590909.0909090908,1971965.3477282955,3268135.592290586,756226.8693057256,7940766.494065972,13255996.858055178,1234084.9138755985,4683677.396558705,10750761.809451452,6.818181818181819,6.672649572649574,6.757746478873239,7.227272727272728,6.444444444444445,9.183098591549296,7.827293844338529,7.432251783389735,14.489733965767982,13.546090909090909,14.000256410256409,14.0823661971831,76.0
Susan Lucci,29.594,54,21,1969,1987,1987,2005,2005,2023,6,11,4,4062500.0,3068181.8181818184,17109375.0,2176310.6683100187,1878869.9731575511,24822735.80592246,10607431.625,5991950.863636363,29402980.96875,6.050000000000001,5.281818181818182,7.175,39.833333333333336,7.636363636363637,14.75,51.52803983161875,24.148302132194893,6.2599920127744575,11.607666666666663,8.502272727272727,13.1225,76.0
Eugene Levy,23.004,50,80,1971,1987,1987,2003,2003,2021,19,32,29,15226746.823956445,22521470.905172415,33834334.12604042,2735541.5607365016,13101993.253617853,42303234.35600058,49497782.71710526,64199653.703125,107704042.28448276,6.173684210526315,5.953125,6.2379310344827585,5.578947368421052,8.6875,5.379310344827586,7.271543595440229,13.210879749282409,8.438065610583605,24.3141052631579,21.58853125,22.68058620689655,76.0
Dana Carvey,25.32,42,39,1981,1995,1995,2009,2009,2023,16,9,14,13056069.613970589,19372959.071895424,29643121.03361344,10542534.270287797,24022698.087883525,31437908.704183728,43142569.32766545,73512573.8504902,185164139.52573535,6.54375,6.444444444444445,6.5928571428571425,7.1875,7.111111111111111,7.928571428571429,9.664488799207126,9.480324003422908,9.043263362575368,14.7633125,14.547999999999998,14.287999999999997,76.0
James Garner,27.401,64,87,1956,1977,1977,1998,1998,2020,34,33,20,5286040.723981901,10808525.64102564,16394913.461538464,2092990.3372584037,14076302.897099402,27683079.015402555,9903580.17126697,19427286.905856647,33094276.583365392,6.597058823529412,6.803030303030303,6.9449999999999985,1.588235294117647,1.818181818181818,6.75,4.173569829427473,3.2886816503342455,12.695963925594622,17.15735294117647,18.3900303030303,18.234699999999997,76.0
Gary Busey,27.085,54,138,1967,1985,1985,2003,2003,2021,26,64,48,4246189.91158267,7707110.151760059,2813705.3268678165,3928290.288242068,13268911.549735315,4436716.607446905,12867050.166445624,18221892.35425647,5423327.512033046,6.238461538461539,5.328125,4.897916666666666,5.3076923076923075,3.578125,6.291666666666667,5.743017370747721,5.899694609416237,9.16960180281686,26.01246153846154,24.077375000000004,23.844354166666665,76.0
Billy Dee Williams,23.226,63,91,1959,1980,1980,2001,2001,2022,16,44,31,7216219.429347826,7681715.250329381,18491242.98737728,3451634.93092017,6372143.795082748,45243552.4573045,80868211.61639494,47271504.87738801,83450584.9973118,6.4625,5.547727272727272,6.393548387096775,3.3125,13.068181818181818,10.483870967741936,5.070980551136042,37.98049602772977,9.462561092799538,16.560250000000003,17.536795454545448,17.92893548387097,76.0
Valerie Perrine,22.64,47,47,1972,1987,1987,2002,2002,2019,24,15,8,11163527.777777778,11392666.666666666,12330000.0,14195451.799626697,16354126.79145882,16303767.6627214,42855223.07631945,44133020.44555554,23025230.957812503,6.379166666666667,5.2733333333333325,6.637499999999999,6.833333333333333,11.2,36.375,12.661183023539133,18.758820147688752,60.730835454487206,12.36275,11.352933333333336,9.695125,75.99433641908315
Alexis Smith,18.007,78,60,1940,1966,1966,1992,1992,2018,45,10,5,2990780.579922028,4302903.6184210535,37107273.68421053,1092416.3274690511,1917259.376111512,52755378.15827768,10405563.290692003,15774055.336513158,137621287.45263156,6.3755555555555565,6.540000000000001,6.9,7.711111111111111,22.3,15.0,11.930581102029302,52.28967393281392,16.334013591276335,13.467844444444449,12.7693,7.917400000000001,75.89520070695305
Arliss Howard,28.626,40,49,1983,1996,1996,2009,2009,2023,25,15,8,22934259.259259257,26139891.97530864,21504629.629629627,32149749.800758507,22838067.1867447,13323503.803460374,20904226.76333333,68378021.10308641,24890381.25462963,6.251999999999999,6.233333333333333,6.4,9.92,5.333333333333333,6.0,21.15451724809621,6.084588911522473,4.769696007084728,28.13979999999999,29.1758,29.48425,75.87484023815892
Colleen Camp,54.123,50,118,1973,1989,1989,2005,2005,2023,37,37,44,8568561.522522524,21801033.14414414,16844880.63636363,5299486.269617021,30068599.754560445,19939931.0983244,21221097.25929054,40689002.83727479,32514716.00639205,5.451351351351351,5.724324324324325,5.845454545454545,6.081081081081081,11.432432432432432,13.090909090909092,5.767468780024821,10.761644957504434,18.300295802152515,44.73854054054055,44.42078378378379,43.46736363636364,75.85621190955942
Frankie Faison,36.723,48,80,1974,1990,1990,2006,2006,2022,15,37,28,12328281.971264368,29115798.847468156,10979972.83456486,5963907.164270623,35471684.1226195,6841111.704889338,42394544.29813219,53121003.806830525,22030771.350779973,6.46,6.02972972972973,6.189285714285712,15.933333333333334,9.18918918918919,5.857142857142857,9.095542253702574,9.220534773251927,5.090006214662819,22.73886666666667,22.7394054054054,22.866749999999993,75.83769300577714
Anthony Edwards,38.008,49,51,1973,1989,1989,2005,2005,2022,17,18,16,8688039.151453687,16342143.409323117,24843989.064655177,2875770.577942539,14818169.135681164,41019707.29975424,52885336.4117647,47126899.833333336,149763926.625,6.176470588235294,5.5777777777777775,6.543749999999999,5.176470588235294,3.888888888888889,6.25,6.537091403203785,5.4251358292149785,10.170422803403996,34.508411764705876,32.20194444444445,27.591062500000003,75.83452054607395
Giancarlo Esposito,42.11,44,111,1979,1993,1993,2007,2007,2023,27,42,42,11696184.45692884,13245286.583734617,18884736.991706792,10813264.704940423,19338128.024208464,29693084.168571208,24036692.97107782,24168485.592562865,63176595.57711343,6.440740740740741,5.795238095238095,6.288095238095239,13.25925925925926,4.380952380952381,5.095238095238095,13.256983044844825,5.891690601227254,7.354329867530659,41.38444444444444,41.245380952380955,40.49804761904762,75.7971965523271
Rob Reiner,17.421,56,67,1967,1985,1985,2003,2003,2023,13,29,25,6651816.23931624,18062835.249042142,10023055.555555558,7704575.745123049,21654567.48965452,20469841.215376247,23720686.418376073,35498877.08754788,22544743.658888888,6.276923076923077,6.658620689655172,6.808,10.461538461538462,8.620689655172415,9.44,11.112123556765754,6.753868843260281,9.046900021554343,21.70907692307692,21.446137931034485,20.66212,75.78748914681825
Donny Osmond,23.876,52,26,1971,1988,1988,2005,2005,2023,7,9,10,5580357.190476189,13472222.24074074,6625000.133333334,3529327.670431312,27306152.49366343,7281719.284161772,15887050.357142856,43698637.333333336,16275902.65,6.742857142857142,7.555555555555555,6.590000000000001,30.857142857142858,11.88888888888889,5.7,59.02645550072943,18.669311981873975,4.980963762164909,6.136428571428572,8.290555555555555,13.937599999999998,75.74159011603649
Jaclyn Smith,24.984,50,40,1969,1985,1985,2001,2001,2019,16,18,6,4372916.666666666,4133333.3333333335,30600000.0,2873519.395319575,2804691.8362444555,43135368.31881698,8972113.008680556,8299285.63734568,60144579.56944445,6.475,5.594444444444445,6.25,19.9375,0.1111111111111111,20.0,49.34377968650152,0.3142696805273545,19.561867668161614,13.11875,13.377611111111111,14.241333333333335,75.69276615760869
Jack O'Connell,26.663,63,57,1960,1981,1981,2002,2002,2023,2,11,44,24796936.875,19013456.15530303,26292217.584388528,0.0,10710874.133295055,40112846.35179337,64590019.375,33295134.647727273,55172492.68125,6.45,6.5,6.479545454545455,31.5,25.454545454545453,11.022727272727272,12.5,16.66986195265759,27.07186449263216,2.0905,11.44518181818182,19.907204545454547,75.62411585643537
Doug Jones,26.44,43,99,1979,1993,1993,2007,2007,2022,5,33,60,20443870.909090914,35441380.50964188,12087132.196969694,29903803.741252583,35633870.78507824,15958231.358575648,64353804.280519485,57472448.53091795,22126226.122821975,5.0600000000000005,5.593939393939394,5.750000000000002,8.6,15.545454545454543,4.566666666666666,5.919459434779497,19.109082259318168,5.73401158778816,13.7908,17.823848484848487,18.89013333333334,75.6227010335324
Robert Guillaume,26.097,51,49,1972,1989,1989,2006,2006,2023,16,27,6,3653587.962962963,8464986.282578876,2896141.975308642,2505171.030796092,14995074.686488414,3218707.30387363,21188782.514756948,52335455.82201646,20957341.363425925,6.6625000000000005,6.277777777777777,6.883333333333333,7.0625,4.7407407407407405,34.0,19.15551079324172,3.317658618749436,34.83293460696835,9.661625,9.450222222222225,8.918666666666669,75.59075040459871
Dana Lee,23.934,46,34,1976,1991,1991,2006,2006,2022,6,18,10,19672222.22222222,27427777.777777776,17750000.000000004,15593925.890915282,35410813.45968408,20671328.775222298,92239504.02777778,60227204.847222224,48315925.66666667,5.783333333333334,5.444444444444445,5.84,17.0,13.22222222222222,10.1,15.758595538097085,11.380077892506105,8.619164692706596,14.959833333333334,19.57083333333333,22.696800000000003,75.52537364827742
Carol Kane,25.448,52,106,1971,1988,1988,2005,2005,2023,39,40,27,8234645.9096459085,14137254.464285713,12929717.813051147,8278428.017715277,17059485.564484116,17862227.606408548,15349637.952991452,18101266.43958333,19506272.824074075,6.171794871794871,5.715000000000001,6.22962962962963,5.82051282051282,11.375,7.777777777777778,8.61385822864348,31.926233335612892,5.9400295131660705,22.76723076923077,23.303749999999997,23.47237037037037,75.5223449007328
Nick Castle,26.306,48,21,1974,1990,1990,2006,2006,2022,5,3,13,2190375.0,2283437.5,5966706.730769231,2123614.156558931,0.0,6368626.674439331,33455888.55,31267105.75,60925163.43846153,6.76,7.266666666666667,7.06923076923077,12.0,6.666666666666667,12.461538461538462,6.324555320336759,5.9066817155564495,11.31789178938432,21.106,18.525,17.995307692307694,75.51499162398949
Rita Wilson,16.958,46,45,1977,1992,1992,2007,2007,2023,6,18,21,17982518.115942027,24639261.272141702,17963949.275362317,15508210.09090856,20600936.8215274,19533992.95813887,31879927.666666668,58675046.38194445,77515458.8095238,5.083333333333333,6.011111111111111,6.019047619047619,10.0,12.166666666666666,11.142857142857142,8.020806277010642,11.46613370854458,11.833309380065822,11.8215,13.202222222222224,11.992904761904764,75.46432527881097
Holland Taylor,36.308,54,67,1969,1987,1987,2005,2005,2023,14,42,11,5970634.920634923,15185912.698412696,12999242.424242426,5633274.798767394,18032934.003927294,11087119.163103344,24292268.46984128,40102291.57655423,26161312.165404044,6.321428571428571,5.919047619047619,6.063636363636363,8.928571428571429,8.357142857142858,18.363636363636363,10.361082994374986,7.37376762446389,31.398531312706982,19.980285714285717,28.27950000000001,24.907818181818183,75.457917645186
Alan Ruck,26.713,40,50,1983,1996,1996,2009,2009,2023,15,12,23,12814345.238095235,21849255.95238095,10309239.13043478,10053023.051665816,27425825.478889763,13315578.972939432,50005907.59047619,92186756.4047619,11676615.419254657,6.333333333333333,5.683333333333334,6.273913043478261,7.6,6.75,7.0,6.76067057817985,3.6996621467371855,6.050512015703623,31.525466666666667,31.530666666666665,23.72708695652174,75.43168039687964
Eric Stoltz,30.299,45,92,1978,1993,1993,2008,2008,2023,33,49,10,4302584.00981241,7279820.446647232,3783446.9485714287,4551085.824212103,10250809.466957456,5438817.011101709,12470465.288095238,24564787.0441691,7233388.711428571,6.212121212121212,6.248979591836735,6.249999999999999,6.0,6.040816326530612,14.8,8.445906306213285,8.41271919367158,13.196969349058897,21.37,21.540326530612248,21.9014,75.38651185769751
John Larroquette,21.682,48,59,1974,1990,1990,2006,2006,2022,24,26,9,7080935.153903904,9220429.227304228,7334834.834834834,5293808.920006612,11188338.3348102,6133614.189434044,22177909.872466218,23153255.499220375,20751881.611861862,6.033333333333334,6.2192307692307685,6.055555555555556,11.458333333333334,6.884615384615385,5.111111111111111,16.46708628007868,14.2540869256098,6.136311676215145,16.404,17.88146153846154,15.093777777777778,75.36992029016011
David Bowie,37.043,54,122,1969,1986,1986,2004,2004,2023,30,35,57,1799603.9619166662,2850832.621095238,3370342.1958040935,4776800.118689072,6737480.124242574,13010351.216418974,7492981.035333336,5097932.478857145,6724027.144736841,7.093333333333333,7.277142857142858,7.121052631578948,3.1333333333333333,5.257142857142857,7.0,6.545906269485449,6.834128044048413,9.088261177368867,24.269033333333333,23.659971428571428,24.90738596491228,75.36629302719484
Christopher McDonald,33.098,45,126,1978,1993,1993,2008,2008,2023,22,63,41,9258610.139860138,18113690.47619048,9005464.352720449,5630716.603303891,23283121.33173522,5617071.882934803,13623855.11713287,24523765.321275946,10360390.32293621,5.431818181818182,5.814285714285713,5.485365853658537,6.045454545454546,5.222222222222222,7.463414634146342,5.406034277691018,5.015672087597017,7.157113333397964,28.223954545454543,26.60630158730158,28.710048780487806,75.28713414725797
Carl Bernstein,14.253,46,19,1976,1990,1990,2005,2005,2022,1,2,16,0.0,1062500.0,109375.0,0.0,937500.0,41339.86423538423,0.0,515116.5,101000.94921875,5.8,6.800000000000001,7.11875,1.0,5.0,6.625,0.0,2.0,8.837950837156766,1.914,23.245,3.2425625,75.2587034318074
Diana Rigg,26.801,57,47,1964,1983,1983,2002,2002,2021,21,18,8,3354619.0476190476,2149638.888888889,9290000.0,3244689.7089330796,760898.4237501299,13979200.978596738,7326984.00333333,3691224.1427777777,7394888.055,6.590476190476189,6.372222222222222,7.275,1.9047619047619049,12.11111111111111,12.625,2.3885592769494193,23.406762766556945,22.999660323578695,29.47242857142858,30.580222222222226,27.627250000000004,75.20918455624052
Ben Daniels,19.646,67,34,1955,1976,1976,1998,1998,2022,1,10,23,15000000.0,13916666.666666666,31851644.92753624,0.0,3723051.317281446,52800494.923279345,14823308.5625,13047752.420833334,93187258.77083334,2.8,6.76,6.5782608695652165,13.0,6.8,5.260869565217392,0.0,6.867313885355758,4.962620199436617,0.6,14.1705,13.384434782608691,75.16745517461615
